Concepto	ID	Semantic tag	Top	Top Rel	Similares	Palabras no contenida	% palabras contenidas	Relaciones igual 1	% igual 1	Nombres igual 1	ID 1	Relaciones igual match	% igual match	Nombres igual match	ID match	Analogias 1	Analogias 1 Lista	Analogias Sem	Analogias Sem Lista
base de segundo a quinto metatarsianos [como un todo] (estructura corporal)	729494000	estructura corporal	0	0	[280713002, 731152002, 714979005, 244670007, 787427002, 182130002, 182145009, 787430009, 727723006, 263461004]	0	1.0	2	1.0	[116680003, 272741003]	280713002	2	1.0	[116680003, 272741003]	280713002	[[116680003, -1], [272741003, 0]]	[[272719003, 727350004, 272695001, 787432001, 182140004, 182130002, 182124002, 182135007, 272720009, 272722001], [182353008, 709880000, 279799003, 181890004, 314791004, 277701000, 437882009, 731297004, 384727002, 279702001]]	[[116680003, -1], [272741003, 0]]	[[272719003, 727350004, 272695001, 787432001, 182140004, 182130002, 182124002, 182135007, 272720009, 272722001], [182353008, 709880000, 279799003, 181890004, 314791004, 277701000, 437882009, 731297004, 384727002, 279702001]]
absceso de válvula auriculoventricular común (trastorno)	459162006	trastorno	2	2	[731566004, 711573004, 459176007, 459175006, 253436004, 253431009, 457732003, 312604006, 729972003, 253437008]	0	1.0	1	1.0	[116680003]	731566004	3	1.0	[116676008, 116680003, 363698007]	459176007	[[116680003, -1]]	[[711573004, 711579000, 711578008, 459176007, 459175006, 253437008, 711575006, 711574005, 253443005, 731566004]]	[[116676008, -1], [116680003, 4], [363698007, 0]]	[[72906007, 112513002, 35692004, 47225003, 112529005, 69043007, 56164007, 71297001, 88489007, 78087006], [253443005, 253437008, 253431009, 244346003, 253427003, 253430005, 253433007, 253436004, 253429000, 312604006], [312522004, 279316009, 244346003, 731566004, 711573004, 253430005, 253431009, 312524003, 253433007, 312604006]]
intoxicación por anticongelante (trastorno)	426112004	trastorno	0	0	[60042005, 10235002, 20202008, 33996002, 27616008, 40989001, 20215004, 212636000, 76547000, 29826009]	0	1.0	2	1.0	[116680003, 246075003]	60042005	2	1.0	[116680003, 246075003]	60042005	[[116680003, -1], [246075003, -1]]	[[275390005, 74132001, 49981007, 11826005, 22721008, 63163008, 45519004, 8904001, 212835003, 64136002], [31006001, 370570004, 426785004, 387961004, 417377004, 417396000, 103546009, 103538008, 284698006, 103539000]]	[[116680003, -1], [246075003, -1]]	[[275390005, 74132001, 49981007, 11826005, 22721008, 63163008, 45519004, 8904001, 212835003, 64136002], [31006001, 370570004, 426785004, 387961004, 417377004, 417396000, 103546009, 103538008, 284698006, 103539000]]
tratamiento con levotiroxina (procedimiento)	788427000	procedimiento	0	0	[713551004, 723948002, 724153004, 782708002, 726604000, 717837005, 726603006, 699138004, 416362002, 726600009]	0	1.0	4	1.0	[363703001, 116680003, 260686004, 363701004]	713551004	4	1.0	[363703001, 116680003, 260686004, 363701004]	713551004	[[363703001, 0], [116680003, -1], [260686004, 0], [363701004, 0]]	[[262202000, 386475005, 277132007, 64245008, 363675004, 440409005, 159018002, 789640009, 789691007, 870408002], [707311008, 416608005, 408490001, 723558009, 274512008, 182929008, 169346007, 266713003, 70732231000132107, 264592006], [129445006, 257890000, 256644001, 302196006, 367558000, 360060007, 257878002, 129318009, 129410003, 303996000], [710809001, 126202002, 783637002, 61275002, 126204001, 768531004, 33785000, 108597004, 373443008, 8252004]]	[[363703001, 0], [116680003, -1], [260686004, 0], [363701004, 0]]	[[262202000, 386475005, 277132007, 64245008, 363675004, 440409005, 159018002, 789640009, 789691007, 870408002], [707311008, 416608005, 408490001, 723558009, 274512008, 182929008, 169346007, 266713003, 70732231000132107, 264592006], [129445006, 257890000, 256644001, 302196006, 367558000, 360060007, 257878002, 129318009, 129410003, 303996000], [710809001, 126202002, 783637002, 61275002, 126204001, 768531004, 33785000, 108597004, 373443008, 8252004]]
capaz de sentarse con apoyo, incapaz de sentarse sin apoyo (hallazgo)	423788005	hallazgo	1	1	[302039004, 302040002, 225602000, 249863008, 282914005, 284938005, 301993001, 301994007, 302048009, 284809008]	0	1.0	1	1.0	[116680003]	302039004	3	1.0	[363713009, 116680003, 363714003]	302040002	[[116680003, -1]]	[[282965002, 282971008, 282859003, 282914005, 282860008, 284809008, 284938005, 284803009, 716428005, 284810003]]	[[363713009, -1], [116680003, -1], [363714003, 0]]	[[302039004, 284803009, 284793009, 284792004, 284804003, 715039008, 282954007, 284985004, 715038000, 307126008], [364865008, 302039004, 364926006, 365210009, 364864007, 364943009, 365105004, 364923003, 365185002, 364989002], [302039004, 249863008, 364989002, 249993001, 301994007, 301997000, 301993001, 364943009, 282875000, 385722003]]
herida por pinchazo de clavo en el brazo (trastorno)	283657007	trastorno	0	0	[283659005, 283670003, 283655004, 283658002, 283665005, 283675008, 283676009, 283668007, 283666006, 283681000]	0	1.0	4	0.8	[116676008, 116680003, 246075003, 363698007]	283659005	4	0.8	[116676008, 116680003, 246075003, 363698007]	283659005	[[116676008, 0], [116680003, 0], [246075003, 0], [363698007, -1]]	[[59091005, 125643001, 210729001, 210734002, 13924000, 416462003, 298008006, 609348006, 125648005, 262750000], [125648005, 125649002, 10939301000119108, 10939261000119100, 125650002, 210729001, 210734002, 125662003, 125663008, 19820002], [440161001, 63289001, 422694003, 424110009, 59160002, 423705006, 385628009, 422738008, 55337009, 291005], [368208006, 368209003, 118512004, 203105008, 118513009, 771253007, 14975008, 771254001, 781211000, 773653007]]	[[116676008, 0], [116680003, 0], [246075003, 0], [363698007, -1]]	[[59091005, 125643001, 210729001, 210734002, 13924000, 416462003, 298008006, 609348006, 125648005, 262750000], [125648005, 125649002, 10939301000119108, 10939261000119100, 125650002, 210729001, 210734002, 125662003, 125663008, 19820002], [440161001, 63289001, 422694003, 424110009, 59160002, 423705006, 385628009, 422738008, 55337009, 291005], [368208006, 368209003, 118512004, 203105008, 118513009, 771253007, 14975008, 771254001, 781211000, 773653007]]
4a - hidroxitetrahidrobiopterina deshidratasa (sustancia)	130845001	sustancia	0	0	[3844007, 45065009, 80992003, 67100008, 8108002, 43290001, 18421002, 70161007, 69995001, 22880000]	1	0.75	2	1.0	[116680003, 726542003]	3844007	2	1.0	[116680003, 726542003]	3844007	[[116680003, 0], [726542003, 6]]	[[21533003, 771370002, 129922006, 304264009, 130932001, 130944003, 14815000, 68101005, 44121006, 1672007], [26304004, 57091004, 130859008, 82671008, 86813000, 2883002, 736202003, 17676003, 19013008, 61643008]]	[[116680003, 0], [726542003, 6]]	[[21533003, 771370002, 129922006, 304264009, 130932001, 130944003, 14815000, 68101005, 44121006, 1672007], [26304004, 57091004, 130859008, 82671008, 86813000, 2883002, 736202003, 17676003, 19013008, 61643008]]
gota tofácea crónica de tobillo y/o pie causada por fármaco (trastorno)	306131000119100	trastorno	0	0	[306141000119109, 306611000119102, 306151000119106, 306211000119100, 306531000119108, 306191000119101, 306591000119107, 306221000119107, 309661000119108, 306161000119108]	0	1.0	7	1.0	[116680003, 116676008, 246075003, 363713009, 363714003, 263502005, 363698007]	306141000119109	7	1.0	[116680003, 116676008, 246075003, 363713009, 363714003, 263502005, 363698007]	306141000119109	[[116680003, -1], [116676008, 0], [246075003, 0], [363713009, 0], [363714003, 0], [263502005, 0], [363698007, 0]]	[[38850007, 399269003, 129133005, 80813006, 361197009, 25616007, 239789002, 56528004, 66191007, 66822008], [409774005, 72724002, 723198002, 409775006, 409776007, 127582006, 409777003, 417373000, 50540008, 281371002], [410942007, 449812006, 264316006, 418165002, 386982002, 18629005, 349363001, 169409009, 438833006, 397925007], [281302008, 281300000, 415115007, 416955003, 50177009, 445201008, 394844007, 707218004, 449830004, 445004006], [270984004, 50592004, 31495002, 412996003, 313554002, 76061000, 65567002, 413668002, 412841008, 312349000], [90734009, 255212004, 238561006, 25649003, 160900005, 13550009, 716771000, 724748004, 50188003, 82423001], [312816002, 267917000, 721132009, 721133004, 156556008, 786075006, 787008004, 202138005, 764717006, 764718001]]	[[116680003, -1], [116676008, 0], [246075003, 0], [363713009, 0], [363714003, 0], [263502005, 0], [363698007, 0]]	[[38850007, 399269003, 129133005, 80813006, 361197009, 25616007, 239789002, 56528004, 66191007, 66822008], [409774005, 72724002, 723198002, 409775006, 409776007, 127582006, 409777003, 417373000, 50540008, 281371002], [410942007, 449812006, 264316006, 418165002, 386982002, 18629005, 349363001, 169409009, 438833006, 397925007], [281302008, 281300000, 415115007, 416955003, 50177009, 445201008, 394844007, 707218004, 449830004, 445004006], [270984004, 50592004, 31495002, 412996003, 313554002, 76061000, 65567002, 413668002, 412841008, 312349000], [90734009, 255212004, 238561006, 25649003, 160900005, 13550009, 716771000, 724748004, 50188003, 82423001], [312816002, 267917000, 721132009, 721133004, 156556008, 786075006, 787008004, 202138005, 764717006, 764718001]]
pie valgo izquierdo (trastorno)	15668561000119109	trastorno	0	0	[15668601000119109, 79807003, 15669801000119102, 15669761000119105, 767213002, 840677008, 840676004, 12235861000119107, 12235901000119101, 15724361000119105]	0	1.0	5	1.0	[116680003, 116676008, 246454002, 363698007, 370135005]	15668601000119109	5	1.0	[116680003, 116676008, 246454002, 363698007, 370135005]	15668601000119109	[[116680003, 0], [116676008, 0], [246454002, 0], [363698007, 0], [370135005, 0]]	[[73573004, 88425004, 40888008, 22133005, 232118008, 13499006, 128124001, 65587001, 95477007, 9904008], [127561000, 127562007, 11904005, 766235003, 43234007, 766236002, 22099008, 724595003, 50680009, 302298004], [255399007, 348971000119105, 45798009, 26408002, 700257009, 12458006, 698615007, 726334003, 31290005, 62344005], [761970008, 761971007, 860599002, 860600004, 788024001, 788022002, 720644001, 720643007, 721132009, 721133004], [308490002, 702640006, 308489006, 415178003, 719982003, 29458008, 609404002, 272515006, 441862004, 263680009]]	[[116680003, 0], [116676008, 0], [246454002, 0], [363698007, 0], [370135005, 0]]	[[73573004, 88425004, 40888008, 22133005, 232118008, 13499006, 128124001, 65587001, 95477007, 9904008], [127561000, 127562007, 11904005, 766235003, 43234007, 766236002, 22099008, 724595003, 50680009, 302298004], [255399007, 348971000119105, 45798009, 26408002, 700257009, 12458006, 698615007, 726334003, 31290005, 62344005], [761970008, 761971007, 860599002, 860600004, 788024001, 788022002, 720644001, 720643007, 721132009, 721133004], [308490002, 702640006, 308489006, 415178003, 719982003, 29458008, 609404002, 272515006, 441862004, 263680009]]
quiste aracnoideo de fosa posterior (trastorno)	609528003	trastorno	2	2	[446571001, 446344000, 723130007, 231822002, 230793002, 280376004, 446693001, 34813004, 35111000119109, 276722003]	0	1.0	1	0.3333	[116680003]	446571001	3	1.0	[116676008, 116680003, 363698007]	723130007	[[116680003, -1]]	[[33595009, 785284009, 65705009, 230792007, 67475007, 17234001, 204766008, 78753008, 178377003, 232410007]]	[[116676008, 5], [116680003, -1], [363698007, -1]]	[[367643001, 441457006, 125293008, 178377003, 33595009, 785284009, 65705009, 78753008, 417992006, 67475007], [33595009, 785284009, 65705009, 17234001, 367643001, 441457006, 204766008, 67475007, 25418001, 125293008], [30110007, 43413003, 45438005, 41790009, 65203001, 7167006, 35375001, 6646002, 35763008, 85353002]]
medición de apertura del estoma (procedimiento)	225191000	procedimiento	0	0	[447854000, 225192007, 473206008, 258018007, 341071005, 17319005, 72558007, 447855004, 698551008, 174140006]	0	1.0	2	0.6667	[116680003, 260686004]	447854000	2	0.6667	[116680003, 260686004]	447854000	[[116680003, 0], [260686004, 0]]	[[122869004, 250314004, 250730005, 258019004, 103762001, 250231008, 414997006, 312336005, 72162008, 364692000], [129266000, 312336005, 250314004, 250730005, 129410003, 367558000, 303996000, 129318009, 129436005, 257890000]]	[[116680003, 0], [260686004, 0]]	[[122869004, 250314004, 250730005, 258019004, 103762001, 250231008, 414997006, 312336005, 72162008, 364692000], [129266000, 312336005, 250314004, 250730005, 129410003, 367558000, 303996000, 129318009, 129436005, 257890000]]
prepucio retraído, fijo (hallazgo)	249265006	hallazgo	3	3	[466768002, 466653009, 466273009, 249264005, 465585005, 7440005, 467506005, 465930001, 236279004, 463149003]	0	1.0	1	1.0	[116680003]	466768002	3	1.0	[116680003, 363714003, 363698007]	249264005	[[116680003, -1]]	[[198006006, 249255000, 249256004, 39526006, 249264005, 39059001, 249259006, 176549001, 249261002, 266570005]]	[[116680003, -1], [363714003, 0], [363698007, 0]]	[[249255000, 198006006, 466653009, 466768002, 39526006, 133926007, 249259006, 176549001, 463149003, 39059001], [249260001, 31406008, 31845005, 366289008, 133926007, 249259006, 176549001, 466653009, 254239000, 176546008], [17880006, 466653009, 466768002, 700123006, 700122001, 466273009, 410069005, 255487004, 367601008, 77680006]]
medición de anticuerpos anti-Streptococcus pneumoniae serotipo danés danés danés 14 (procedimiento)	122105009	procedimiento	0	0	[122106005, 122115003, 122116002, 122108006, 122110008, 122118001, 117882002, 767519004, 122117006, 122111007]	0	1.0	4	1.0	[116686009, 246093002, 116680003, 260686004]	122106005	4	1.0	[116686009, 246093002, 116680003, 260686004]	122106005	[[116686009, 0], [246093002, 0], [116680003, 0], [260686004, 0]]	[[122592007, 258581004, 119297000, 258580003, 313334002, 762634006, 446131002, 303248007, 122558009, 122552005], [767519004, 116963000, 116933009, 767520005, 120683007, 120880008, 116879003, 116927000, 116888007, 116880000], [122119009, 122103002, 122244006, 122109003, 122107001, 122104008, 121953005, 122048000, 122117006, 122112000], [129266000, 121321008, 121363007, 104458001, 104770001, 104497009, 121319003, 121320009, 412988008, 104441006]]	[[116686009, 0], [246093002, 0], [116680003, 0], [260686004, 0]]	[[122592007, 258581004, 119297000, 258580003, 313334002, 762634006, 446131002, 303248007, 122558009, 122552005], [767519004, 116963000, 116933009, 767520005, 120683007, 120880008, 116879003, 116927000, 116888007, 116880000], [122119009, 122103002, 122244006, 122109003, 122107001, 122104008, 121953005, 122048000, 122117006, 122112000], [129266000, 121321008, 121363007, 104458001, 104770001, 104497009, 121319003, 121320009, 412988008, 104441006]]
reemplazo a cielo abierto de stent en conducto biliar (procedimiento)	174571008	procedimiento	0	0	[235556008, 174733003, 173063006, 265450005, 173062001, 174570009, 116232009, 173866002, 173783001, 173064000]	0	1.0	5	1.0	[116680003, 260507000, 405814001, 260686004, 363699004]	235556008	5	1.0	[116680003, 260507000, 405814001, 260686004, 363699004]	235556008	[[116680003, 2], [260507000, 0], [405814001, 0], [260686004, 0], [363699004, 0]]	[[871680005, 235555007, 398216007, 398113007, 709197008, 233003002, 63747005, 433134004, 432105003, 432110004], [129236007, 260611004, 261440003, 176034004, 315065002, 704040006, 239418004, 265582005, 232692007, 265059000], [28273000, 372166008, 399472007, 364682008, 281567001, 19359003, 28231008, 361428002, 233148001, 865951006], [282089006, 713295009, 360150000, 257867005, 425362007, 129296005, 278312000, 129324003, 303996000, 277763000], [360123005, 701406003, 236188004, 398216007, 103719002, 235936000, 236176001, 235935001, 174625005, 701376001]]	[[116680003, 2], [260507000, 0], [405814001, 0], [260686004, 0], [363699004, 0]]	[[871680005, 235555007, 398216007, 398113007, 709197008, 233003002, 63747005, 433134004, 432105003, 432110004], [129236007, 260611004, 261440003, 176034004, 315065002, 704040006, 239418004, 265582005, 232692007, 265059000], [28273000, 372166008, 399472007, 364682008, 281567001, 19359003, 28231008, 361428002, 233148001, 865951006], [282089006, 713295009, 360150000, 257867005, 425362007, 129296005, 278312000, 129324003, 303996000, 277763000], [360123005, 701406003, 236188004, 398216007, 103719002, 235936000, 236176001, 235935001, 174625005, 701376001]]
vaina externa del nervio óptico [como un todo] (estructura corporal)	369419001	estructura corporal	0	0	[369418009, 362453001, 368858005, 362455008, 368867005, 369420007, 369421006, 180938001, 319224003, 728869002]	0	1.0	2	1.0	[116680003, 272741003]	369418009	2	1.0	[116680003, 272741003]	369418009	[[116680003, 0], [272741003, 0]]	[[78497008, 38056000, 66355007, 389108000, 389107005, 389112006, 389113001, 788080007, 788076002, 254978007], [182353008, 437882009, 709880000, 384727002, 279204001, 369104008, 369068006, 728639007, 728926006, 244486005]]	[[116680003, 0], [272741003, 0]]	[[78497008, 38056000, 66355007, 389108000, 389107005, 389112006, 389113001, 788080007, 788076002, 254978007], [182353008, 437882009, 709880000, 384727002, 279204001, 369104008, 369068006, 728639007, 728926006, 244486005]]
operación de Wilms, toracoplastia (procedimiento)	86566008	procedimiento	0	0	[43480007, 47248008, 21251001, 20176002, 71323009, 36834008, 10543006, 75894009, 34006000, 36586008]	0	1.0	3	1.0	[116680003, 260686004, 405813007]	43480007	3	1.0	[116680003, 260686004, 405813007]	43480007	[[116680003, 0], [260686004, 0], [405813007, 0]]	[[120155006, 119809001, 76835000, 238329008, 450707002, 699385002, 699386001, 439936006, 119511000119103, 238345005], [257903006, 830059000, 410817004, 360060007, 129394005, 439237009, 129399000, 129372002, 298053008, 129318009], [51185008, 27832009, 113262008, 726661005, 699642002, 38809004, 440299000, 448186009, 699637005, 35769007]]	[[116680003, 0], [260686004, 0], [405813007, 0]]	[[120155006, 119809001, 76835000, 238329008, 450707002, 699385002, 699386001, 439936006, 119511000119103, 238345005], [257903006, 830059000, 410817004, 360060007, 129394005, 439237009, 129399000, 129372002, 298053008, 129318009], [51185008, 27832009, 113262008, 726661005, 699642002, 38809004, 440299000, 448186009, 699637005, 35769007]]
inyección de antibióticos en el espacio subdural intracraneal (procedimiento)	230832004	procedimiento	0	0	[51898002, 303614003, 303616001, 230824007, 230820003, 307299001, 449793009, 72607000, 230828005, 404820008]	0	1.0	4	1.0	[116680003, 260686004, 363701004, 405814001]	51898002	4	1.0	[116680003, 260686004, 363701004, 405814001]	51898002	[[116680003, 3], [260686004, 0], [363701004, -1], [405814001, 2]]	[[745648008, 177639003, 177641002, 281706009, 30073004, 45575003, 230865007, 66775000, 230863000, 177638006], [129326001, 281698007, 257791009, 129311003, 277763000, 182649002, 129286001, 257747009, 261518005, 288468001], [171722000, 45659008, 371050006, 127309004, 127308007, 13289004, 35486000, 75507000, 307547004, 195176009], [307299001, 28355001, 7851002, 7712004, 54092001, 230828005, 722628000, 449793009, 307293000, 38050006]]	[[116680003, 3], [260686004, 0], [363701004, -1], [405814001, 2]]	[[745648008, 177639003, 177641002, 281706009, 30073004, 45575003, 230865007, 66775000, 230863000, 177638006], [129326001, 281698007, 257791009, 129311003, 277763000, 182649002, 129286001, 257747009, 261518005, 288468001], [171722000, 45659008, 371050006, 127309004, 127308007, 13289004, 35486000, 75507000, 307547004, 195176009], [307299001, 28355001, 7851002, 7712004, 54092001, 230828005, 722628000, 449793009, 307293000, 38050006]]
reflujo vesicoureteral después de trasplante renal (trastorno)	703048006	trastorno	0	0	[765779008, 765780006, 161665007, 713825007, 429032004, 429496005, 149941000119100, 253873007, 236569000, 713824006]	0	1.0	3	1.0	[42752001, 116680003, 363698007]	765779008	3	1.0	[42752001, 116680003, 363698007]	765779008	[[42752001, -1], [116680003, -1], [363698007, -1]]	[[24486003, 77465005, 263903005, 33621000, 53088000, 408471009, 86988001, 119820001, 66015004, 13039001], [24486003, 77465005, 263903005, 86988001, 33621000, 13039001, 53088000, 7120007, 66015004, 288560006], [24486003, 77465005, 263903005, 33621000, 66015004, 428198008, 119596005, 175948009, 408477008, 53088000]]	[[42752001, -1], [116680003, -1], [363698007, -1]]	[[24486003, 77465005, 263903005, 33621000, 53088000, 408471009, 86988001, 119820001, 66015004, 13039001], [24486003, 77465005, 263903005, 86988001, 33621000, 13039001, 53088000, 7120007, 66015004, 288560006], [24486003, 77465005, 263903005, 33621000, 66015004, 428198008, 119596005, 175948009, 408477008, 53088000]]
presión intraocular en el ojo derecho (hallazgo)	417723001	hallazgo	0	0	[417555004, 419005008, 15747041000119100, 302157000, 343041000119106, 343021000119100, 15735641000119101, 339911000119106, 334311000119108, 15735681000119106]	0	1.0	2	1.0	[116680003, 363698007]	417555004	2	1.0	[116680003, 363698007]	417555004	[[116680003, 0], [363698007, -1]]	[[302157000, 285666008, 419005008, 366161004, 285664006, 469373005, 285665007, 371851006, 469369007, 264907004], [18944008, 8966001, 15735641000119101, 5597008, 52378001, 58443009, 15735681000119106, 16089004, 678741000119108, 786069002]]	[[116680003, 0], [363698007, -1]]	[[302157000, 285666008, 419005008, 366161004, 285664006, 469373005, 285665007, 371851006, 469369007, 264907004], [18944008, 8966001, 15735641000119101, 5597008, 52378001, 58443009, 15735681000119106, 16089004, 678741000119108, 786069002]]
lesión por movimiento de parte del vehículo al subir o bajar (trastorno)	242114008	trastorno	0	0	[242141003, 242086003, 242087007, 242085004, 242142005, 242140002, 214458008, 242127007, 242849003, 242848006]	0	1.0	3	1.0	[116676008, 116680003, 42752001]	242141003	3	1.0	[116676008, 116680003, 42752001]	242141003	[[116676008, -1], [116680003, -1], [42752001, -1]]	[[72724002, 723198002, 86988001, 726711005, 227637003, 736206000, 258006003, 263495000, 389026000, 130120001], [53348004, 242056005, 72431002, 53754001, 361269008, 274222001, 242686004, 410061008, 363556002, 7878000], [53348004, 418019003, 72431002, 53754001, 274222001, 7878000, 242686004, 255714004, 361269008, 410061008]]	[[116676008, -1], [116680003, -1], [42752001, -1]]	[[72724002, 723198002, 86988001, 726711005, 227637003, 736206000, 258006003, 263495000, 389026000, 130120001], [53348004, 242056005, 72431002, 53754001, 361269008, 274222001, 242686004, 410061008, 363556002, 7878000], [53348004, 418019003, 72431002, 53754001, 274222001, 7878000, 242686004, 255714004, 361269008, 410061008]]
tendón de antebrazo y mano [como un todo] (estructura corporal)	730194008	estructura corporal	0	0	[728712009, 728814000, 727429009, 728155004, 728144004, 368370003, 422835002, 712836008, 731422003, 731955004]	0	1.0	2	1.0	[116680003, 272741003]	728712009	2	1.0	[116680003, 272741003]	728712009	[[116680003, 1], [272741003, 0]]	[[202977009, 360496004, 209761001, 265803009, 202976000, 118632007, 262985005, 202975001, 280080004, 239242003], [182353008, 709880000, 362741001, 437882009, 368224007, 368225008, 302538001, 181537008, 59126009, 76248009]]	[[116680003, 1], [272741003, 0]]	[[202977009, 360496004, 209761001, 265803009, 202976000, 118632007, 262985005, 202975001, 280080004, 239242003], [182353008, 709880000, 362741001, 437882009, 368224007, 368225008, 302538001, 181537008, 59126009, 76248009]]
ínsula y opérculo [como un todo] (estructura corporal)	362349002	estructura corporal	0	0	[369223006, 362351003, 279201009, 727257004, 369215009, 362352005, 362353000, 731132003, 279185008, 369222001]	0	1.0	2	1.0	[116680003, 272741003]	369223006	2	1.0	[116680003, 272741003]	369223006	[[116680003, 0], [272741003, 0]]	[[91711006, 57941001, 55844009, 48459004, 53762009, 89649002, 89359007, 27140001, 113301001, 91362006], [182353008, 369215009, 730186001, 731132003, 362350002, 369221008, 728938002, 709880000, 727257004, 24614000]]	[[116680003, 0], [272741003, 0]]	[[91711006, 57941001, 55844009, 48459004, 53762009, 89649002, 89359007, 27140001, 113301001, 91362006], [182353008, 369215009, 730186001, 731132003, 362350002, 369221008, 728938002, 709880000, 727257004, 24614000]]
medición de baclofeno (procedimiento)	121453000	procedimiento	0	0	[121447000, 121469007, 121621003, 121558007, 121425000, 121588003, 105326002, 121462003, 105195001, 105226000]	0	1.0	2	1.0	[116680003, 260686004]	121447000	2	1.0	[116680003, 260686004]	121447000	[[116680003, -1], [260686004, 0]]	[[105258005, 121522000, 117649002, 121443001, 105071000, 105056004, 121527006, 105357002, 105269008, 105183001], [129266000, 412988008, 104497009, 256644001, 257890000, 367558000, 121683003, 360038009, 277763000, 129410003]]	[[116680003, -1], [260686004, 0]]	[[105258005, 121522000, 117649002, 121443001, 105071000, 105056004, 121527006, 105357002, 105269008, 105183001], [129266000, 412988008, 104497009, 256644001, 257890000, 367558000, 121683003, 360038009, 277763000, 129410003]]
disfonía del síndrome de Gilles de la Tourette (trastorno)	23772009	trastorno	0	0	[5158005, 426672008, 39905002, 302202009, 238826008, 350353007, 724172004, 91149004, 32985001, 313426007]	0	1.0	2	1.0	[116680003, 363698007]	5158005	2	1.0	[116680003, 363698007]	5158005	[[116680003, -1], [363698007, 0]]	[[76349003, 51100001, 23192006, 30736009, 229688009, 8037001, 238065005, 13628000, 229635003, 229636002], [76375004, 360483000, 58590008, 360485007, 47166007, 373362007, 113192009, 25087005, 127908000, 245255009]]	[[116680003, -1], [363698007, 0]]	[[76349003, 51100001, 23192006, 30736009, 229688009, 8037001, 238065005, 13628000, 229635003, 229636002], [76375004, 360483000, 58590008, 360485007, 47166007, 373362007, 113192009, 25087005, 127908000, 245255009]]
estudio corporal total con plaquetas marcadas radiactivamente (procedimiento)	431649002	procedimiento	0	0	[241387003, 16548181000119109, 16548031000119107, 391391000119107, 241430006, 764093003, 241352003, 43837006, 241410007, 765458007]	0	1.0	4	1.0	[405813007, 116680003, 260686004, 424361007]	241387003	4	1.0	[405813007, 116680003, 260686004, 424361007]	241387003	[[405813007, -1], [116680003, -1], [260686004, 0], [424361007, -1]]	[[113331007, 116003000, 57171008, 127908000, 447241003, 414387006, 363114006, 58590008, 362969004, 360483000], [7562007, 76927004, 41842006, 55550006, 303905006, 68796002, 241290006, 12124007, 241369001, 303897008], [312421008, 360165004, 129410003, 288468001, 129265001, 410460000, 277763000, 367558000, 257890000, 129318009], [51774004, 256398006, 241362005, 417679006, 417464007, 416112003, 74719004, 768885006, 416197005, 241391008]]	[[405813007, -1], [116680003, -1], [260686004, 0], [424361007, -1]]	[[113331007, 116003000, 57171008, 127908000, 447241003, 414387006, 363114006, 58590008, 362969004, 360483000], [7562007, 76927004, 41842006, 55550006, 303905006, 68796002, 241290006, 12124007, 241369001, 303897008], [312421008, 360165004, 129410003, 288468001, 129265001, 410460000, 277763000, 367558000, 257890000, 129318009], [51774004, 256398006, 241362005, 417679006, 417464007, 416112003, 74719004, 768885006, 416197005, 241391008]]
trastorno linfoproliferativo asociado con inmunodeficiencia iatrogénica (trastorno)	783150002	trastorno	0	0	[128871009, 420721002, 421394009, 421874007, 472973001, 420302007, 420524008, 446682003, 421998001, 703625002]	0	1.0	3	1.0	[116676008, 116680003, 47429007]	128871009	3	1.0	[116676008, 116680003, 47429007]	128871009	[[116676008, 1], [116680003, 0], [47429007, -1]]	[[277466009, 414629003, 237905007, 123976001, 276562001, 41299009, 12456005, 267395000, 735497007, 363220001], [277466009, 414629003, 123976001, 267395000, 414794006, 425333006, 20991001, 302215000, 417672002, 445964006], [34014006, 276660001, 41299009, 715662009, 20484008, 721255002, 409631000, 76715008, 363732003, 88472004]]	[[116676008, 1], [116680003, 0], [47429007, -1]]	[[277466009, 414629003, 237905007, 123976001, 276562001, 41299009, 12456005, 267395000, 735497007, 363220001], [277466009, 414629003, 123976001, 267395000, 414794006, 425333006, 20991001, 302215000, 417672002, 445964006], [34014006, 276660001, 41299009, 715662009, 20484008, 721255002, 409631000, 76715008, 363732003, 88472004]]
neoplasia de comportamiento incierto del borde externo del labio inferior (trastorno)	95176005	trastorno	0	0	[95177001, 95175009, 94674004, 94675003, 94673005, 126773005, 372026006, 92479002, 94876000, 126772000]	0	1.0	3	1.0	[116676008, 116680003, 363698007]	95177001	3	1.0	[116676008, 116680003, 363698007]	95177001	[[116676008, 0], [116680003, 0], [363698007, 0]]	[[86251006, 817967001, 39892006, 818947007, 39577004, 818955000, 723165007, 783219005, 255059002, 397196003], [95175009, 95177001, 94673005, 94674004, 94675003, 95140009, 94876000, 94875001, 372026006, 94135007], [128251006, 128250007, 128249007, 92479002, 126773005, 92480004, 126772000, 363373004, 89276008, 34148009]]	[[116676008, 0], [116680003, 0], [363698007, 0]]	[[86251006, 817967001, 39892006, 818947007, 39577004, 818955000, 723165007, 783219005, 255059002, 397196003], [95175009, 95177001, 94673005, 94674004, 94675003, 95140009, 94876000, 94875001, 372026006, 94135007], [128251006, 128250007, 128249007, 92479002, 126773005, 92480004, 126772000, 363373004, 89276008, 34148009]]
