Concepto	ID	Semantic tag	Top	Top Rel	Similares	Palabras no contenida	% palabras contenidas	Relaciones igual 1	% igual 1	Nombres igual 1	ID 1	Relaciones igual match	% igual match	Nombres igual match	ID match	Analogias 1	Analogias 1 Lista	Analogias Sem	Analogias Sem Lista
dilatación endoscópica de yeyuno (procedimiento)	173929007	procedimiento	0	0	[174011005, 173874001, 39434003, 447327009, 363105001, 838446004, 448799003, 174639005, 427636005, 302207003]	0	1.0	4	1.0	[425391005, 116680003, 260686004, 405813007]	174011005	4	1.0	[425391005, 116680003, 260686004, 405813007]	174011005	[[425391005, 0], [116680003, 0], [260686004, 0], [405813007, 4]]	[[37270008, 705529003, 465597006, 705295001, 466984009, 466037007, 466137005, 715231004, 59772003, 257216002], [44349007, 7908000, 82764005, 80012000, 16453004, 87382000, 10444003, 34969007, 45251002, 34853001], [129419002, 129421007, 410817004, 129398008, 129381008, 129360008, 129433002, 129404003, 899991000168109, 129395006], [34516001, 40810008, 397439002, 1581009, 21306003, 77680006, 17880006, 48239000, 41194006, 55940004]]	[[425391005, 0], [116680003, 0], [260686004, 0], [405813007, 4]]	[[37270008, 705529003, 465597006, 705295001, 466984009, 466037007, 466137005, 715231004, 59772003, 257216002], [44349007, 7908000, 82764005, 80012000, 16453004, 87382000, 10444003, 34969007, 45251002, 34853001], [129419002, 129421007, 410817004, 129398008, 129381008, 129360008, 129433002, 129404003, 899991000168109, 129395006], [34516001, 40810008, 397439002, 1581009, 21306003, 77680006, 17880006, 48239000, 41194006, 55940004]]
condición ideal de dentición completa (hallazgo)	710092003	hallazgo	4	4	[272291000, 443968007, 19927000, 30222000, 160903007, 201495001, 710093008, 736722003, 77748000, 35744007]	0	1.0	1	1.0	[116680003]	272291000	1	0.3333	[116680003]	160903007	[[116680003, -1]]	[[272290004, 82898005, 251599003, 234832008, 268958005, 31108002, 289343005, 733739009, 733742003, 276083004]]	[[116680003, -1]]	[[365526009, 366345005, 365553008, 365550006, 365554002, 365576006, 365230008, 307294006, 365472006, 251588000]]
prionopatía variable sensible a proteasa (trastorno)	721165001	trastorno	1	1	[372598006, 715793003, 782959008, 782956001, 782958000, 723557004, 60317006, 48682006, 712666003, 712664000]	1	0.8	1	0.5	[116680003]	372598006	2	1.0	[116680003, 363698007]	715793003	[[116680003, -1]]	[[372649007, 372722000, 414355008, 14443002, 372480009, 406440006, 373270004, 372788003, 373206009, 372631007]]	[[116680003, -1], [363698007, -1]]	[[702355008, 240099007, 778002005, 5834008, 65941003, 818952002, 402687009, 403619007, 291973006, 65223000], [127954009, 280440001, 244983005, 714296004, 40859007, 1853009, 72573008, 714307000, 57651003, 818995003]]
aborto espontáneo con perforación de tejido periuretral (trastorno)	51954003	trastorno	0	0	[68189005, 76472002, 46365005, 44814008, 87967003, 19564003, 61951009, 71216006, 8071005, 85467007]	0	1.0	5	0.8333	[116680003, 116676008, 371881003, 363714003, 363698007]	68189005	5	0.8333	[116680003, 116676008, 371881003, 363714003, 363698007]	68189005	[[116680003, 0], [116676008, -1], [371881003, -1], [363714003, 0], [363698007, 0]]	[[58990004, 38784004, 111431001, 7822001, 198646004, 198808008, 198746006, 198707009, 16083003, 198657009], [43892002, 231879009, 125191001, 275475005, 298006005, 450553007, 449748001, 53738004, 14962008, 298008006], [714812005, 609446006, 713649008, 697994009, 386639001, 700041001, 6251000119101, 57797005, 6261000119104, 281307002], [364320009, 363886000, 364588003, 364698001, 364396009, 363838007, 186063005, 364663004, 364547003, 364685005], [52498007, 84860006, 1015003, 52901003, 38852004, 78942005, 23671005, 56494006, 113282007, 37446007]]	[[116680003, 0], [116676008, -1], [371881003, -1], [363714003, 0], [363698007, 0]]	[[58990004, 38784004, 111431001, 7822001, 198646004, 198808008, 198746006, 198707009, 16083003, 198657009], [43892002, 231879009, 125191001, 275475005, 298006005, 450553007, 449748001, 53738004, 14962008, 298008006], [714812005, 609446006, 713649008, 697994009, 386639001, 700041001, 6251000119101, 57797005, 6261000119104, 281307002], [364320009, 363886000, 364588003, 364698001, 364396009, 363838007, 186063005, 364663004, 364547003, 364685005], [52498007, 84860006, 1015003, 52901003, 38852004, 78942005, 23671005, 56494006, 113282007, 37446007]]
resección total de glándula submandibular derecha (procedimiento)	739129004	procedimiento	0	0	[739128007, 726109006, 726108003, 739130009, 739131008, 2857007, 741724000, 741722001, 231627005, 736752006]	0	1.0	3	1.0	[116680003, 260686004, 405813007]	739128007	3	1.0	[116680003, 260686004, 405813007]	739128007	[[116680003, 0], [260686004, 0], [405813007, 0]]	[[47110007, 37996003, 70024001, 103399004, 255619001, 287809004, 172661001, 42995006, 54301007, 265618007], [129304002, 410757006, 129308004, 129345005, 442837002, 261519002, 129305001, 129396007, 129403009, 129395006], [368757005, 368758000, 368755002, 368756001, 368719005, 368720004, 368564005, 368586006, 181235001, 177225008]]	[[116680003, 0], [260686004, 0], [405813007, 0]]	[[47110007, 37996003, 70024001, 103399004, 255619001, 287809004, 172661001, 42995006, 54301007, 265618007], [129304002, 410757006, 129308004, 129345005, 442837002, 261519002, 129305001, 129396007, 129403009, 129395006], [368757005, 368758000, 368755002, 368756001, 368719005, 368720004, 368564005, 368586006, 181235001, 177225008]]
trastorno neurodegenerativo postviral fatal (trastorno)	774206008	trastorno	0	1	[191670008, 237630007, 229732007, 302215000, 596004, 128613002, 247803002, 18941000, 237840007, 386782008]	0	1.0	1	1.0	[116680003]	191670008	1	0.3333	[116680003]	237630007	[[116680003, -1]]	[[302215000, 48500005, 33323008, 237840007, 229732007, 386782008, 408856003, 414794006, 425333006, 237630007]]	[[116680003, -1]]	[[237597000, 237909001, 742876007, 297226004, 68724006, 22910008, 52600004, 9414007, 237921002, 26254008]]
líneas de Mee (trastorno)	73751008	trastorno	0	0	[1134001, 56778000, 42297009, 4744009, 36011000, 91459007, 106480000, 41448004, 466598006, 68260000]	1	0.6667000000000001	2	0.6667	[116680003, 363698007]	1134001	2	0.6667	[116680003, 363698007]	1134001	[[116680003, -1], [363698007, 0]]	[[111202002, 50458000, 247509007, 62250003, 278523002, 247493001, 403302004, 68609006, 25003006, 60380001], [770802007, 782611005, 770810008, 770804008, 770816002, 770817006, 770818001, 770815003, 770809003, 770805009]]	[[116680003, -1], [363698007, 0]]	[[111202002, 50458000, 247509007, 62250003, 278523002, 247493001, 403302004, 68609006, 25003006, 60380001], [770802007, 782611005, 770810008, 770804008, 770816002, 770817006, 770818001, 770815003, 770809003, 770805009]]
evaluación inicial de menopausia (régimen/tratamiento)	170949004	régimen/tratamiento	0	0	[170899001, 170794003, 170950004, 170719007, 391018009, 170888003, 170571002, 170846007, 170703000, 165171009]	0	1.0	2	1.0	[116680003, 260686004]	170899001	2	1.0	[116680003, 260686004]	170899001	[[116680003, 0], [260686004, 0]]	[[268530007, 250360002, 386318002, 170510009, 281634006, 129008009, 275824000, 170509004, 170512001, 398253001], [360152008, 129280007, 129278001, 129442009, 257935006, 129436005, 360222005, 129307009, 281698007, 360084004]]	[[116680003, 0], [260686004, 0]]	[[268530007, 250360002, 386318002, 170510009, 281634006, 129008009, 275824000, 170509004, 170512001, 398253001], [360152008, 129280007, 129278001, 129442009, 257935006, 129436005, 360222005, 129307009, 281698007, 360084004]]
contusión de dedo índice izquierdo (trastorno)	11774011000119107	trastorno	0	0	[11773971000119102, 10963571000119103, 11774251000119100, 11774211000119101, 11785601000119107, 11773531000119106, 11774171000119103, 11774131000119101, 11774051000119108, 11863601000119106]	0	1.0	4	1.0	[116676008, 116680003, 42752001, 363698007]	11773971000119102	4	1.0	[116676008, 116680003, 42752001, 363698007]	11773971000119102	[[116676008, 0], [116680003, 0], [42752001, 0], [363698007, 0]]	[[308492005, 312608009, 201038005, 276475003, 312609001, 202141001, 360233008, 703868004, 39848009, 308497004], [69787006, 25546001, 36857002, 274172008, 764106001, 762374005, 252719004, 309536001, 449375005, 283086006], [773760007, 391180006, 201279004, 231954005, 232249008, 699013006, 233648002, 263904004, 360444002, 405576001], [770841009, 770842002, 83738005, 770883004, 770850006, 770885006, 770852003, 10963371000119109, 773851006, 773850007]]	[[116676008, 0], [116680003, 0], [42752001, 0], [363698007, 0]]	[[308492005, 312608009, 201038005, 276475003, 312609001, 202141001, 360233008, 703868004, 39848009, 308497004], [69787006, 25546001, 36857002, 274172008, 764106001, 762374005, 252719004, 309536001, 449375005, 283086006], [773760007, 391180006, 201279004, 231954005, 232249008, 699013006, 233648002, 263904004, 360444002, 405576001], [770841009, 770842002, 83738005, 770883004, 770850006, 770885006, 770852003, 10963371000119109, 773851006, 773850007]]
sospecha de fiebre paratifoidea (situación)	772164003	situación	0	0	[772154007, 772162004, 170484009, 402918008, 240522002, 19065005, 94001000119104, 240453002, 111864006, 240832002]	0	1.0	5	1.0	[116680003, 408732007, 408729009, 246090004, 408731000]	772154007	5	1.0	[116680003, 408732007, 408729009, 246090004, 408731000]	772154007	[[116680003, 0], [408732007, 0], [408729009, 0], [246090004, 0], [408731000, 0]]	[[473130003, 270391007, 720349002, 714327004, 161413004, 407624006, 310368009, 409865002, 236585005, 19213003], [410604004, 444199001, 444055008, 444147003, 444191003, 444279003, 444280000, 444242001, 444053001, 444294004], [415684004, 706876006, 772211009, 772163009, 772161006, 772151004, 772147001, 697959002, 772153001, 772159002], [85904008, 4834000, 28477001, 47277009, 21013006, 248437004, 51682007, 30945003, 248440004, 248442007], [410512000, 410511007, 426794005, 465187009, 420082003, 370207001, 370922002, 370919004, 364702002, 410584005]]	[[116680003, 0], [408732007, 0], [408729009, 0], [246090004, 0], [408731000, 0]]	[[473130003, 270391007, 720349002, 714327004, 161413004, 407624006, 310368009, 409865002, 236585005, 19213003], [410604004, 444199001, 444055008, 444147003, 444191003, 444279003, 444280000, 444242001, 444053001, 444294004], [415684004, 706876006, 772211009, 772163009, 772161006, 772151004, 772147001, 697959002, 772153001, 772159002], [85904008, 4834000, 28477001, 47277009, 21013006, 248437004, 51682007, 30945003, 248440004, 248442007], [410512000, 410511007, 426794005, 465187009, 420082003, 370207001, 370922002, 370919004, 364702002, 410584005]]
folleto sobre enfermedad pulmonar obstructiva crónica, entregado (situación)	395159008	situación	-1	-1	[741056003, 394702007, 473202005, 313299006, 394703002, 313296004, 313297008, 704120002, 401200002, 401184000]	0	1.0	1	0.3333	[116680003]	741056003	0	0.0	[]	-1	[[116680003, -1]]	[[423167009, 710880004, 710718005, 405107000, 308490002, 702639009, 704680001, 225032007, 718710002, 705582005]]		
sobredosis de alopurinol, con intención indeterminada (trastorno)	296483003	trastorno	0	0	[296182000, 295602005, 296585007, 295771007, 295712008, 296890002, 295614002, 295298007, 296663008, 295986008]	0	1.0	2	1.0	[116680003, 246075003]	296182000	2	1.0	[116680003, 246075003]	296182000	[[116680003, 0], [246075003, 0]]	[[296480000, 296178002, 295599000, 296582005, 295768004, 295709005, 296887008, 296660006, 295295005, 295983000], [387135004, 387282000, 391820006, 387156002, 416624006, 32800009, 70732003, 387257000, 372709008, 78702007]]	[[116680003, 0], [246075003, 0]]	[[296480000, 296178002, 295599000, 296582005, 295768004, 295709005, 296887008, 296660006, 295295005, 295983000], [387135004, 387282000, 391820006, 387156002, 416624006, 32800009, 70732003, 387257000, 372709008, 78702007]]
fenestración de quiste de aracnoides (procedimiento)	447221008	procedimiento	1	1	[204920009, 390849007, 87302002, 446693001, 447752008, 67579003, 204921008, 387740003, 717706003, 236344004]	0	1.0	1	0.2	[116680003]	204920009	4	1.0	[363700003, 116680003, 260686004, 405813007]	390849007	[[116680003, -1]]	[[204821009, 363029006, 38164009, 128275006, 128274005, 50943000, 23880008, 128327004, 93017005, 14532008]]	[[363700003, 0], [116680003, -1], [260686004, 0], [405813007, -1]]	[[367643001, 441457006, 204766008, 110410009, 178377003, 125293008, 67475007, 253733006, 9550003, 41353005], [41393008, 59401005, 15933621000119104, 302954008, 447076008, 237050007, 721209004, 258533006, 84093003, 427543006], [257825001, 360060007, 129307009, 129311003, 303996000, 129296005, 129381008, 129391002, 360082000, 360084004], [22675007, 31435000, 314793001, 83301008, 397328004, 8100009, 90046002, 397327009, 237050007, 79281009]]
3-alfa-alo-tetrahidrocortisol (sustancia)	96331008	sustancia	0	0	[78834005, 26521007, 68617003, 130913007, 69557002, 103049008, 17577004, 53990002, 130345007, 57362005]	0	1.0	2	1.0	[116680003, 726542003]	78834005	2	1.0	[116680003, 726542003]	78834005	[[116680003, -1], [726542003, -1]]	[[262206002, 40996004, 712878002, 87116002, 308003000, 259516009, 80920000, 158941003, 227822000, 37379006], [130311000, 724236001, 724234003, 707191002, 707189005, 259371006, 712594004, 712878002, 63658008, 130411001]]	[[116680003, -1], [726542003, -1]]	[[262206002, 40996004, 712878002, 87116002, 308003000, 259516009, 80920000, 158941003, 227822000, 37379006], [130311000, 724236001, 724234003, 707191002, 707189005, 259371006, 712594004, 712878002, 63658008, 130411001]]
ganglio raquídeo de la cuarta vértebra cervical (estructura corporal)	278332004	estructura corporal	0	0	[278333009, 278331006, 278334003, 278335002, 278336001, 278330007, 278329002, 278352003, 278351005, 278339008]	0	1.0	2	1.0	[116680003, 272741003]	278333009	2	1.0	[116680003, 272741003]	278333009	[[116680003, 0], [272741003, 0]]	[[278325008, 181100007, 278327000, 278326009, 278336001, 278335002, 278331006, 278334003, 278330007, 278329002], [182353008, 709880000, 437882009, 24614000, 384727002, 409056005, 48207007, 397206002, 406736001, 22041007]]	[[116680003, 0], [272741003, 0]]	[[278325008, 181100007, 278327000, 278326009, 278336001, 278335002, 278331006, 278334003, 278330007, 278329002], [182353008, 709880000, 437882009, 24614000, 384727002, 409056005, 48207007, 397206002, 406736001, 22041007]]
producto que contiene exactamente aspirina 600 miligramos por cada supositorio rectal de liberación convencional (fármaco de uso clínico)	370178000	fármaco de uso clínico	0	0	[322232006, 370176001, 322233001, 370177005, 348376001, 370145007, 370147004, 322254008, 370146008, 387772000]	0	1.0	10	1.0	[763032000, 411116001, 732947008, 116680003, 732944001, 766952006, 732945000, 732946004, 762949000, 732943007]	322232006	10	1.0	[763032000, 411116001, 732947008, 116680003, 732944001, 766952006, 732945000, 732946004, 762949000, 732943007]	322232006	[[763032000, 2], [411116001, 0], [732947008, 2], [116680003, 0], [732944001, 0], [766952006, 0], [732945000, 0], [732946004, 0], [762949000, 0], [732943007, 0]]	[[385194003, 706493001, 733019001, 317408008, 420929008, 324518009, 317402009, 371174007, 329853005, 371173001], [420929008, 385189003, 385196001, 425965000, 385185009, 385195002, 385182007, 739148000, 739147005, 761899004], [385194003, 706493001, 733019001, 317408008, 420929008, 324518009, 317402009, 371174007, 329853005, 371173001], [778378003, 779816008, 779056006, 779974000, 780542003, 780161006, 779307000, 778595005, 779632008, 779550006], [725127002, 732802006, 732600001, 732685008, 732624009, 732532005, 732792006, 732760005, 732878006, 732633006], [38112003, 262049008, 262052000, 261768000, 697941000, 697940004, 708708008, 264614004, 124218005, 96002002], [258684004, 408169001, 414718005, 418670008, 258797006, 258796002, 396163008, 408105009, 258798001, 258916009], [38112003, 262049008, 262052000, 261768000, 697941000, 697940004, 708708008, 264614004, 124218005, 96002002], [387458008, 25796002, 135800003, 417980006, 432909005, 405748007, 431463004, 312452009, 407674008, 735135008], [387458008, 25796002, 135800003, 417980006, 432909005, 405748007, 431463004, 312452009, 407674008, 735135008]]	[[763032000, 2], [411116001, 0], [732947008, 2], [116680003, 0], [732944001, 0], [766952006, 0], [732945000, 0], [732946004, 0], [762949000, 0], [732943007, 0]]	[[385194003, 706493001, 733019001, 317408008, 420929008, 324518009, 317402009, 371174007, 329853005, 371173001], [420929008, 385189003, 385196001, 425965000, 385185009, 385195002, 385182007, 739148000, 739147005, 761899004], [385194003, 706493001, 733019001, 317408008, 420929008, 324518009, 317402009, 371174007, 329853005, 371173001], [778378003, 779816008, 779056006, 779974000, 780542003, 780161006, 779307000, 778595005, 779632008, 779550006], [725127002, 732802006, 732600001, 732685008, 732624009, 732532005, 732792006, 732760005, 732878006, 732633006], [38112003, 262049008, 262052000, 261768000, 697941000, 697940004, 708708008, 264614004, 124218005, 96002002], [258684004, 408169001, 414718005, 418670008, 258797006, 258796002, 396163008, 408105009, 258798001, 258916009], [38112003, 262049008, 262052000, 261768000, 697941000, 697940004, 708708008, 264614004, 124218005, 96002002], [387458008, 25796002, 135800003, 417980006, 432909005, 405748007, 431463004, 312452009, 407674008, 735135008], [387458008, 25796002, 135800003, 417980006, 432909005, 405748007, 431463004, 312452009, 407674008, 735135008]]
fístula coronaria a partir del ventrículo izquierdo (trastorno)	253724009	trastorno	0	0	[253723003, 128556000, 128558004, 373096006, 373094009, 461384000, 253726006, 429620002, 253716004, 448600002]	0	1.0	3	1.0	[116676008, 116680003, 363698007]	253723003	3	1.0	[116676008, 116680003, 363698007]	253723003	[[116676008, 0], [116680003, 0], [363698007, 0]]	[[118622000, 428794004, 235779007, 307404001, 235736005, 17355002, 235696004, 235739003, 9058002, 43080001], [253535002, 253516002, 250944009, 429750003, 251087000, 253545000, 278956005, 253529002, 871660009, 871668002], [41801008, 714761000, 67682002, 50018008, 13647002, 713317004, 443113009, 371873004, 870190007, 69987000]]	[[116676008, 0], [116680003, 0], [363698007, 0]]	[[118622000, 428794004, 235779007, 307404001, 235736005, 17355002, 235696004, 235739003, 9058002, 43080001], [253535002, 253516002, 250944009, 429750003, 251087000, 253545000, 278956005, 253529002, 871660009, 871668002], [41801008, 714761000, 67682002, 50018008, 13647002, 713317004, 443113009, 371873004, 870190007, 69987000]]
doppler de arteria carótida, anormal (hallazgo)	408571007	hallazgo	0	0	[408570008, 168929008, 408572000, 394719009, 8891000087103, 8901000087102, 431653000, 716818006, 253714001, 432103005]	0	1.0	3	1.0	[363713009, 116680003, 363714003]	408570008	3	1.0	[363713009, 116680003, 363714003]	408570008	[[363713009, 0], [116680003, 0], [363714003, 0]]	[[263654008, 127566005, 68425008, 274524001, 441707002, 441328008, 164759004, 274538008, 164800002, 442774008], [169255008, 169665005, 169222003, 15633921000119109, 28241000119109, 15633881000119102, 312370006, 15883561000119108, 15634001000119103, 83484004], [394719009, 408572000, 8891000087103, 8901000087102, 716818006, 431653000, 408570008, 432103005, 13041000087109, 253699002]]	[[363713009, 0], [116680003, 0], [363714003, 0]]	[[263654008, 127566005, 68425008, 274524001, 441707002, 441328008, 164759004, 274538008, 164800002, 442774008], [169255008, 169665005, 169222003, 15633921000119109, 28241000119109, 15633881000119102, 312370006, 15883561000119108, 15634001000119103, 83484004], [394719009, 408572000, 8891000087103, 8901000087102, 716818006, 431653000, 408570008, 432103005, 13041000087109, 253699002]]
reducción manual cerrada de fractura de cabeza de fémur (procedimiento)	439423002	procedimiento	0	0	[440304004, 440341003, 440361009, 440374003, 439989007, 440376001, 112777008, 440302000, 439215002, 440572003]	0	1.0	4	1.0	[363700003, 116680003, 260686004, 405813007]	440304004	4	1.0	[363700003, 116680003, 260686004, 405813007]	440304004	[[363700003, -1], [116680003, -1], [260686004, 0], [405813007, 0]]	[[54737004, 440572003, 440361009, 81389003, 6763008, 15180008, 75369004, 18204009, 79171000, 59395005], [179159005, 179160000, 440361009, 179173001, 179162008, 179166006, 439365009, 179167002, 440417002, 440341003], [439417007, 426413004, 129412006, 129427006, 410814006, 439513008, 176550001, 301051004, 410769003, 440572003], [2812003, 40363006, 81965001, 202144009, 445185007, 29627003, 50184001, 758652004, 758653009, 733276006]]	[[363700003, -1], [116680003, -1], [260686004, 0], [405813007, 0]]	[[54737004, 440572003, 440361009, 81389003, 6763008, 15180008, 75369004, 18204009, 79171000, 59395005], [179159005, 179160000, 440361009, 179173001, 179162008, 179166006, 439365009, 179167002, 440417002, 440341003], [439417007, 426413004, 129412006, 129427006, 410814006, 439513008, 176550001, 301051004, 410769003, 440572003], [2812003, 40363006, 81965001, 202144009, 445185007, 29627003, 50184001, 758652004, 758653009, 733276006]]
espécimen obtenido de trompa de Falopio mediante biopsia por aspiración con aguja fina (espécimen)	431233006	espécimen	0	0	[431405008, 432136006, 432420000, 433120004, 432980007, 441710009, 432060008, 431235004, 434140003, 432099000]	0	1.0	3	1.0	[118171006, 116680003, 118169006]	431405008	3	1.0	[118171006, 116680003, 118169006]	431405008	[[118171006, 0], [116680003, 0], [118169006, 0]]	[[431046008, 67497009, 21550001, 25737009, 76148003, 86482007, 81899004, 430106005, 69443001, 87910007], [309290005, 122720008, 397334006, 397333000, 122723005, 122721007, 122719002, 122722000, 399388008, 397326000], [31435000, 91207004, 79281009, 8100009, 279901001, 427543006, 83301008, 470092008, 177005001, 740601009]]	[[118171006, 0], [116680003, 0], [118169006, 0]]	[[431046008, 67497009, 21550001, 25737009, 76148003, 86482007, 81899004, 430106005, 69443001, 87910007], [309290005, 122720008, 397334006, 397333000, 122723005, 122721007, 122719002, 122722000, 399388008, 397326000], [31435000, 91207004, 79281009, 8100009, 279901001, 427543006, 83301008, 470092008, 177005001, 740601009]]
ácido ribonucleico de enterovirus no detectado (hallazgo)	716320004	hallazgo	0	0	[719724007, 719790009, 243588001, 243626006, 707884002, 737589003, 117275007, 243586002, 117282006, 121108009]	0	1.0	2	1.0	[116680003, 363714003]	719724007	2	1.0	[116680003, 363714003]	719724007	[[116680003, -1], [363714003, -1]]	[[441742003, 443203009, 300577008, 442754001, 297950006, 289186000, 366290004, 365543007, 365939001, 406123005], [386053000, 417602003, 707999001, 273829007, 273558003, 3390006, 422759001, 310417005, 225212001, 225211008]]	[[116680003, -1], [363714003, -1]]	[[441742003, 443203009, 300577008, 442754001, 297950006, 289186000, 366290004, 365543007, 365939001, 406123005], [386053000, 417602003, 707999001, 273829007, 273558003, 3390006, 422759001, 310417005, 225212001, 225211008]]
operación de Duvries (procedimiento)	217484008	procedimiento	1	1	[8946005, 208841009, 361185008, 236849003, 237023002, 359675008, 360351007, 235316007, 360343009, 189736003]	1	0.6667000000000001	1	1.0	[116680003]	8946005	3	1.0	[116680003, 260686004, 405813007]	208841009	[[116680003, -1]]	[[17458004, 21015004, 409041001, 129839007, 129709009, 401233007, 423949003, 408891006, 3161000175102, 129713002]]	[[116680003, -1], [260686004, -1], [405813007, -1]]	[[171575003, 171579009, 307564001, 171570008, 171581006, 171577006, 171573005, 171578001, 171580007, 171571007], [425764006, 360314001, 360315000, 129398008, 129360008, 360393008, 129394005, 129324003, 129396007, 129397003], [27612005, 85752009, 54805005, 16523009, 12110008, 67376009, 66667004, 12643008, 25238003, 53520000]]
mordedura abierta en región del hombro (trastorno)	733401002	trastorno	0	0	[733376009, 210399006, 125645008, 733377000, 210511009, 284550007, 210483004, 10939581000119107, 10939541000119102, 733370003]	0	1.0	4	1.0	[116676008, 116680003, 42752001, 363698007]	733376009	4	1.0	[116676008, 116680003, 42752001, 363698007]	733376009	[[116676008, 0], [116680003, 0], [42752001, 1], [363698007, -1]]	[[429563006, 59091005, 125643001, 400023004, 283838000, 283734005, 283788000, 721316001, 399907009, 409985002], [283682007, 283112002, 276433004, 283734005, 312609001, 132480001, 132612009, 308498009, 132589002, 132440005], [3404009, 782161000, 132490009, 76351004, 132500001, 132526006, 132575007, 69474004, 60252000, 132467004], [781212007, 781213002, 725977003, 774072000, 312679002, 51636004, 58602004, 6685009, 14975008, 127949000]]	[[116676008, 0], [116680003, 0], [42752001, 1], [363698007, -1]]	[[429563006, 59091005, 125643001, 400023004, 283838000, 283734005, 283788000, 721316001, 399907009, 409985002], [283682007, 283112002, 276433004, 283734005, 312609001, 132480001, 132612009, 308498009, 132589002, 132440005], [3404009, 782161000, 132490009, 76351004, 132500001, 132526006, 132575007, 69474004, 60252000, 132467004], [781212007, 781213002, 725977003, 774072000, 312679002, 51636004, 58602004, 6685009, 14975008, 127949000]]
hemorragia intracraneal concomitante con fractura expuesta de la bóveda craneal y debida a ella (trastorno)	111597003	trastorno	0	0	[111593004, 207705002, 111611005, 111605007, 111601003, 698618009, 111617009, 698617004, 698616008, 698619001]	0	1.0	4	1.0	[116676008, 116680003, 255234002, 363698007]	111593004	4	1.0	[116676008, 116680003, 255234002, 363698007]	111593004	[[116676008, -1], [116680003, -1], [255234002, 0], [363698007, -1]]	[[208341002, 8540001000004109, 72326003, 207798009, 307712005, 34578006, 80411001, 76597001, 30902005, 125168000], [111611005, 111605007, 723141009, 111617009, 207705002, 111601003, 111593004, 140881000119109, 698618009, 141091000119105], [773760007, 698557007, 232249008, 699013006, 201279004, 391180006, 233648002, 231954005, 307579008, 263904004], [367788006, 23180006, 83979002, 75042008, 64582000, 113249009, 29152000, 51457003, 37222002, 69147006]]	[[116676008, -1], [116680003, -1], [255234002, 0], [363698007, -1]]	[[208341002, 8540001000004109, 72326003, 207798009, 307712005, 34578006, 80411001, 76597001, 30902005, 125168000], [111611005, 111605007, 723141009, 111617009, 207705002, 111601003, 111593004, 140881000119109, 698618009, 141091000119105], [773760007, 698557007, 232249008, 699013006, 201279004, 391180006, 233648002, 231954005, 307579008, 263904004], [367788006, 23180006, 83979002, 75042008, 64582000, 113249009, 29152000, 51457003, 37222002, 69147006]]
producto que contiene exactamente cabergolina 1 miligramo por cada comprimido para administración oral de liberación convencional (fármaco de uso clínico)	323192008	fármaco de uso clínico	0	0	[443542005, 376675008, 371144004, 765732008, 409422008, 375982001, 319740004, 375953002, 327373002, 325476008]	0	1.0	10	1.0	[732947008, 411116001, 732944001, 116680003, 763032000, 766952006, 732945000, 732946004, 762949000, 732943007]	443542005	10	1.0	[732947008, 411116001, 732944001, 116680003, 763032000, 766952006, 732945000, 732946004, 762949000, 732943007]	443542005	[[732947008, 1], [411116001, 0], [732944001, 0], [116680003, 0], [763032000, 1], [766952006, 0], [732945000, 0], [732946004, 0], [762949000, 0], [732943007, 0]]	[[385055001, 732936001, 421595009, 761877007, 385087003, 385057009, 66076007, 733000006, 385059007, 375986003], [421026006, 764780001, 385032004, 421366001, 385039008, 784575004, 764774009, 385060002, 783749008, 421873001], [38112003, 262052000, 262049008, 697940004, 261768000, 697941000, 708708008, 264614004, 124218005, 96002002], [778585003, 780227002, 779642005, 778400007, 779260003, 779773000, 786166007, 773392006, 780699003, 779190004], [385055001, 732936001, 421595009, 761877007, 385087003, 385057009, 66076007, 733000006, 385059007, 375986003], [38112003, 262052000, 262049008, 697940004, 261768000, 697941000, 708708008, 264614004, 124218005, 96002002], [258684004, 408169001, 414718005, 418670008, 258797006, 258796002, 396163008, 258798001, 258834009, 408105009], [38112003, 262052000, 262049008, 697940004, 261768000, 697941000, 708708008, 264614004, 124218005, 96002002], [386979007, 443586000, 395764001, 387100001, 386963006, 387408001, 387232005, 427882000, 11473005, 387044000], [386979007, 443586000, 395764001, 387100001, 386963006, 387408001, 387232005, 427882000, 11473005, 387044000]]	[[732947008, 1], [411116001, 0], [732944001, 0], [116680003, 0], [763032000, 1], [766952006, 0], [732945000, 0], [732946004, 0], [762949000, 0], [732943007, 0]]	[[385055001, 732936001, 421595009, 761877007, 385087003, 385057009, 66076007, 733000006, 385059007, 375986003], [421026006, 764780001, 385032004, 421366001, 385039008, 784575004, 764774009, 385060002, 783749008, 421873001], [38112003, 262052000, 262049008, 697940004, 261768000, 697941000, 708708008, 264614004, 124218005, 96002002], [778585003, 780227002, 779642005, 778400007, 779260003, 779773000, 786166007, 773392006, 780699003, 779190004], [385055001, 732936001, 421595009, 761877007, 385087003, 385057009, 66076007, 733000006, 385059007, 375986003], [38112003, 262052000, 262049008, 697940004, 261768000, 697941000, 708708008, 264614004, 124218005, 96002002], [258684004, 408169001, 414718005, 418670008, 258797006, 258796002, 396163008, 258798001, 258834009, 408105009], [38112003, 262052000, 262049008, 697940004, 261768000, 697941000, 708708008, 264614004, 124218005, 96002002], [386979007, 443586000, 395764001, 387100001, 386963006, 387408001, 387232005, 427882000, 11473005, 387044000], [386979007, 443586000, 395764001, 387100001, 386963006, 387408001, 387232005, 427882000, 11473005, 387044000]]
