Concepto	ID	Semantic tag	Top	Top Rel	Similares	Palabras no contenida	% palabras contenidas	Relaciones igual 1	% igual 1	Nombres igual 1	ID 1	Relaciones igual match	% igual match	Nombres igual match	ID match	Analogias 1	Analogias 1 Lista	Analogias Sem	Analogias Sem Lista
nacido en Afganistán (hallazgo)	315365009	hallazgo	0	0	[315555004, 315548001, 315496004, 315538003, 315537008]	0	1.0	3	1.0	[418775008, 116680003, 363714003]	315555004	3	1.0	[418775008, 116680003, 363714003]	315555004	[[418775008, 0], [116680003, 0], [363714003, 0]]	[[84100007, 129466003, 5491000179105, 401059001, 6035001, 307892003, 250171008, 365854008, 29064005, 108217004], [315356002, 315359009, 315360004, 315358001, 315354004, 315355003, 315361000, 223571003, 223735001, 223585008], [302147001, 302148006, 161085007, 365449009, 365566008, 443846001, 394704008, 398089004, 392521001, 281575007]]	[[418775008, 0], [116680003, 0], [363714003, 0]]	[[84100007, 129466003, 5491000179105, 401059001, 6035001, 307892003, 250171008, 365854008, 29064005, 108217004], [315356002, 315359009, 315360004, 315358001, 315354004, 315355003, 315361000, 223571003, 223735001, 223585008], [302147001, 302148006, 161085007, 365449009, 365566008, 443846001, 394704008, 398089004, 392521001, 281575007]]
infección causada por Bertiella (trastorno)	13917001	trastorno	0	0	[33707005, 12329007, 29187000, 43925005, 38243003]	0	1.0	3	1.0	[116680003, 370135005, 246075003]	33707005	3	1.0	[116680003, 370135005, 246075003]	33707005	[[116680003, -1], [370135005, 0], [246075003, 0]]	[[105650009, 105688006, 105692004, 105690007, 105665005, 105669004, 105641007, 105653006, 105673001, 105671004], [442614005, 61080003, 415178003, 719982003, 311997006, 205774003, 24679000, 311526004, 441862004, 308489006], [76133009, 67871008, 59539000, 418212002, 69955003, 45576002, 418267001, 13849002, 77995005, 718822008]]	[[116680003, -1], [370135005, 0], [246075003, 0]]	[[105650009, 105688006, 105692004, 105690007, 105665005, 105669004, 105641007, 105653006, 105673001, 105671004], [442614005, 61080003, 415178003, 719982003, 311997006, 205774003, 24679000, 311526004, 441862004, 308489006], [76133009, 67871008, 59539000, 418212002, 69955003, 45576002, 418267001, 13849002, 77995005, 718822008]]
opsoclonía (trastorno)	194177006	trastorno	0	0	[230350000, 838323002, 307672008, 230345006, 230344005]	0	1.0	2	1.0	[116680003, 363698007]	230350000	2	1.0	[116680003, 363698007]	230350000	[[116680003, -1], [363698007, 0]]	[[386782008, 68890003, 128139000, 76314005, 127324008, 129860001, 231442003, 82636008, 88975006, 37057007], [25087005, 72167002, 122454008, 23424009, 68365008, 26107004, 733021006, 3058005, 21483005, 280950006]]	[[116680003, -1], [363698007, 0]]	[[386782008, 68890003, 128139000, 76314005, 127324008, 129860001, 231442003, 82636008, 88975006, 37057007], [25087005, 72167002, 122454008, 23424009, 68365008, 26107004, 733021006, 3058005, 21483005, 280950006]]
complejo de clortetraciclina cálcica (sustancia)	96320000	sustancia	0	0	[96075004, 442345001, 96319006, 116541000, 63559007]	0	1.0	3	1.0	[116680003, 726542003, 738774007]	96075004	3	1.0	[116680003, 726542003, 738774007]	96075004	[[116680003, -1], [726542003, 0], [738774007, 3]]	[[438458005, 441528009, 698278006, 700402009, 442345001, 126223008, 406435003, 63559007, 713428001, 17750005], [768681000, 441528009, 698278006, 442345001, 80343000, 63559007, 462691007, 787994008, 406435003, 29725000], [442345001, 63559007, 441528009, 373509001, 698278006, 700402009, 406435003, 372809001, 126223008, 7737009]]	[[116680003, -1], [726542003, 0], [738774007, 3]]	[[438458005, 441528009, 698278006, 700402009, 442345001, 126223008, 406435003, 63559007, 713428001, 17750005], [768681000, 441528009, 698278006, 442345001, 80343000, 63559007, 462691007, 787994008, 406435003, 29725000], [442345001, 63559007, 441528009, 373509001, 698278006, 700402009, 406435003, 372809001, 126223008, 7737009]]
higiene bronquial (procedimiento)	385982006	procedimiento	0	1	[410372007, 424840009, 410326008, 129004006, 261061003]	0	1.0	1	1.0	[116680003]	410372007	1	0.5	[116680003]	424840009	[[116680003, -1]]	[[392134007, 409057001, 392091000, 392155009, 773981004, 133897009, 737850002, 774202005, 737849002, 243120004]]	[[116680003, -1]]	[[408766003, 71388002, 307948001, 307154001, 118776007, 52447001, 370946009, 387713003, 118793007, 118815006]]
plicatura transgástrica de várices gástricas (procedimiento)	698364008	procedimiento	0	0	[699074005, 80444007, 235236006, 91109007, 235184005]	0	1.0	4	1.0	[405816004, 116680003, 260686004, 363704007]	699074005	4	1.0	[405816004, 116680003, 260686004, 363704007]	699074005	[[405816004, -1], [116680003, -1], [260686004, 0], [363704007, -1]]	[[12856003, 204482005, 91109007, 12074006, 24807004, 446726006, 235236006, 303086007, 231853000, 22341001], [118153004, 118156007, 118154005, 90730000, 118159000, 118150001, 174735005, 116249002, 57025004, 118158008], [129373007, 129374001, 129296005, 10942006, 360393008, 129318009, 298053008, 278312000, 282569001, 257903006], [24696004, 303054002, 303053008, 35119006, 29108008, 40724001, 84578005, 294959001, 295162007, 4810005]]	[[405816004, -1], [116680003, -1], [260686004, 0], [363704007, -1]]	[[12856003, 204482005, 91109007, 12074006, 24807004, 446726006, 235236006, 303086007, 231853000, 22341001], [118153004, 118156007, 118154005, 90730000, 118159000, 118150001, 174735005, 116249002, 57025004, 118158008], [129373007, 129374001, 129296005, 10942006, 360393008, 129318009, 298053008, 278312000, 282569001, 257903006], [24696004, 303054002, 303053008, 35119006, 29108008, 40724001, 84578005, 294959001, 295162007, 4810005]]
arco senil de ambos ojos (trastorno)	347151000119102	trastorno	0	0	[347261000119106, 347591000119101, 347601000119108, 346591000119103, 15989511000119102]	0	1.0	3	1.0	[116676008, 116680003, 363698007]	347261000119106	3	1.0	[116676008, 116680003, 363698007]	347261000119106	[[116676008, -1], [116680003, -1], [363698007, -1]]	[[231925004, 71659009, 9435009, 55408009, 8041000119108, 5534004, 398838000, 28777000, 361132001, 103305000], [231925004, 8041000119108, 419207008, 55408009, 71659009, 92890001, 8526009, 5534004, 27919003, 21294006], [723970004, 723969000, 9089003, 18944008, 773631005, 8966001, 773632003, 771255000, 771256004, 55688004]]	[[116676008, -1], [116680003, -1], [363698007, -1]]	[[231925004, 71659009, 9435009, 55408009, 8041000119108, 5534004, 398838000, 28777000, 361132001, 103305000], [231925004, 8041000119108, 419207008, 55408009, 71659009, 92890001, 8526009, 5534004, 27919003, 21294006], [723970004, 723969000, 9089003, 18944008, 773631005, 8966001, 773632003, 771255000, 771256004, 55688004]]
remoción de dispositivo ortodóncico fijo de expansión maxilar rápida (procedimiento)	234886000	procedimiento	0	0	[234853004, 827134000, 816981005, 816985001, 234880006]	0	1.0	4	1.0	[363699004, 116680003, 260686004, 405814001]	234853004	4	1.0	[363699004, 116680003, 260686004, 405814001]	234853004	[[363699004, -1], [116680003, 7], [260686004, 0], [405814001, 3]]	[[272363005, 789477006, 278126000, 278125001, 278130002, 272370005, 234855006, 278129007, 278133000, 278132005], [55656007, 79091009, 789477006, 34967009, 272363005, 70109007, 303609002, 234884002, 278130002, 278126000], [129303008, 257867005, 129306000, 425362007, 173316001, 234887009, 427114008, 360325005, 129410003, 129424004], [4442007, 277083005, 23997001, 39481002, 261320009, 88176008, 5944009, 463307001, 277099004, 21294006]]	[[363699004, -1], [116680003, 7], [260686004, 0], [405814001, 3]]	[[272363005, 789477006, 278126000, 278125001, 278130002, 272370005, 234855006, 278129007, 278133000, 278132005], [55656007, 79091009, 789477006, 34967009, 272363005, 70109007, 303609002, 234884002, 278130002, 278126000], [129303008, 257867005, 129306000, 425362007, 173316001, 234887009, 427114008, 360325005, 129410003, 129424004], [4442007, 277083005, 23997001, 39481002, 261320009, 88176008, 5944009, 463307001, 277099004, 21294006]]
intoxicación por heptacloro (trastorno)	56055004	trastorno	0	0	[84325005, 43140008, 25440005, 20215004, 27616008]	0	1.0	2	1.0	[116680003, 246075003]	84325005	2	1.0	[116680003, 246075003]	84325005	[[116680003, 3], [246075003, 0]]	[[8260003, 20202008, 216700007, 84997000, 43140008, 20215004, 33996002, 44631003, 216691009, 37392009], [238002, 115266009, 49560002, 26557002, 83672008, 259278003, 121590002, 300063004, 296000, 725640008]]	[[116680003, 3], [246075003, 0]]	[[8260003, 20202008, 216700007, 84997000, 43140008, 20215004, 33996002, 44631003, 216691009, 37392009], [238002, 115266009, 49560002, 26557002, 83672008, 259278003, 121590002, 300063004, 296000, 725640008]]
borde de herida impreciso (hallazgo)	449749009	hallazgo	0	1	[763286004, 449751008, 449750009, 239157004, 235097009]	0	1.0	1	1.0	[116680003]	763286004	2	1.0	[116676008, 116680003]	449751008	[[116680003, -1]]	[[364554009, 763285000, 397252009, 1481000124102, 408699006, 364112003, 363924004, 415823006, 363984001, 364550000]]	[[116676008, 0], [116680003, 0]]	[[13924000, 416462003, 25615006, 450553007, 298008006, 298006005, 59091005, 125643001, 288086009, 210344002], [449747006, 364734006, 118193001, 298009003, 302291005, 246812007, 301957003, 225790006, 306942006, 364822007]]
hirsutismo dependiente de andrógenos (trastorno)	504009	trastorno	0	0	[28934007, 81891001, 65407002, 2360001000004109, 12313004]	0	1.0	3	1.0	[116676008, 116680003, 363698007]	28934007	3	1.0	[116676008, 116680003, 363698007]	28934007	[[116676008, 0], [116680003, 0], [363698007, 0]]	[[57697001, 267808001, 276603001, 128138008, 5294002, 237839005, 276604007, 118932009, 363236004, 129823000], [66520009, 8800006, 739684008, 88510002, 79508001, 375005, 160949003, 444000, 739679002, 409970008], [386045008, 37111008, 17167006, 41376008, 6359004, 36724005, 314823000, 62961004, 113174001, 392261001]]	[[116676008, 0], [116680003, 0], [363698007, 0]]	[[57697001, 267808001, 276603001, 128138008, 5294002, 237839005, 276604007, 118932009, 363236004, 129823000], [66520009, 8800006, 739684008, 88510002, 79508001, 375005, 160949003, 444000, 739679002, 409970008], [386045008, 37111008, 17167006, 41376008, 6359004, 36724005, 314823000, 62961004, 113174001, 392261001]]
6-alfa hidroxitetrahidro-11-dehidrocorticosterona (sustancia)	715557002	sustancia	0	0	[715854003, 715558007, 707040003, 117492000, 51263009]	0	1.0	2	1.0	[116680003, 726542003]	715854003	2	1.0	[116680003, 726542003]	715854003	[[116680003, 0], [726542003, 1]]	[[91521001, 16717002, 386780000, 363733008, 304275008, 169196000, 1336006, 103034000, 112116001, 37241004], [21568003, 734671002, 734672009, 412200009, 68594002, 386584007, 79580006, 734668005, 129636003, 127022002]]	[[116680003, 0], [726542003, 1]]	[[91521001, 16717002, 386780000, 363733008, 304275008, 169196000, 1336006, 103034000, 112116001, 37241004], [21568003, 734671002, 734672009, 412200009, 68594002, 386584007, 79580006, 734668005, 129636003, 127022002]]
leuconiquia punteada (trastorno)	74102009	trastorno	0	0	[51212009, 111202002, 50458000, 247509007, 417183007]	0	1.0	2	0.4	[116680003, 363698007]	51212009	2	0.4	[116680003, 363698007]	51212009	[[116680003, -1], [363698007, -1]]	[[397434007, 397454008, 86375009, 264207005, 276197005, 722551008, 15246001, 782715005, 63194008, 111805009], [39937001, 33712006, 70762009, 86381001, 60496002, 24785000, 63464009, 113179006, 22180002, 66643007]]	[[116680003, -1], [363698007, -1]]	[[397434007, 397454008, 86375009, 264207005, 276197005, 722551008, 15246001, 782715005, 63194008, 111805009], [39937001, 33712006, 70762009, 86381001, 60496002, 24785000, 63464009, 113179006, 22180002, 66643007]]
nivel de anticuerpos anti - heces de aves de corral (procedimiento)	315180005	procedimiento	0	0	[315181009, 315163006, 315090000, 315170006, 315085003]	0	1.0	3	1.0	[246093002, 116680003, 260686004]	315181009	3	1.0	[246093002, 116680003, 260686004]	315181009	[[246093002, 2], [116680003, 0], [260686004, 0]]	[[398032003, 121103000, 68498002, 106188001, 259859008, 70396004, 78178004, 121160000, 259868005, 259938002], [313394004, 315085003, 315163006, 315170006, 118121008, 415732003, 313800006, 313641003, 104316000, 313601007], [129266000, 288468001, 129265001, 129325002, 256644001, 360084004, 129442009, 129433002, 129318009, 129374001]]	[[246093002, 2], [116680003, 0], [260686004, 0]]	[[398032003, 121103000, 68498002, 106188001, 259859008, 70396004, 78178004, 121160000, 259868005, 259938002], [313394004, 315085003, 315163006, 315170006, 118121008, 415732003, 313800006, 313641003, 104316000, 313601007], [129266000, 288468001, 129265001, 129325002, 256644001, 360084004, 129442009, 129433002, 129318009, 129374001]]
urocultivo - bacilos acidorresistentes (hallazgo)	167576009	hallazgo	-1	1	[391361001, 275787002, 104182003, 414234009, 167572006]	0	1.0	1	0.5	[116680003]	391361001	0	0.0	[]	-1	[[116680003, -1]]	[[117769004, 121983001, 104224007, 117862001, 104177005, 414274003, 115092005, 12534005, 413463002, 56207007]]		
reparación completa de la tetralogía de Fallot con cierre de una derivación preexistente (procedimiento)	12363009	procedimiento	0	0	[69051005, 83698002, 11933006, 29474003, 62118003]	0	1.0	3	0.75	[116680003, 260686004, 405813007]	69051005	3	0.75	[116680003, 260686004, 405813007]	69051005	[[116680003, -1], [260686004, 0], [405813007, -1]]	[[120070005, 257473000, 294743008, 128146009, 172961004, 257474006, 310449005, 58685000, 66399003, 306361001], [129357001, 129428001, 45544007, 129271007, 129299003, 129264002, 304292004, 255595002, 129319001, 158968003], [8389004, 56198003, 410069005, 281157001, 51840005, 59820001, 128420001, 63761000, 836431003, 279726004]]	[[116680003, -1], [260686004, 0], [405813007, -1]]	[[120070005, 257473000, 294743008, 128146009, 172961004, 257474006, 310449005, 58685000, 66399003, 306361001], [129357001, 129428001, 45544007, 129271007, 129299003, 129264002, 304292004, 255595002, 129319001, 158968003], [8389004, 56198003, 410069005, 281157001, 51840005, 59820001, 128420001, 63761000, 836431003, 279726004]]
dermatitis por cactus (trastorno)	238537004	trastorno	0	0	[240897005, 409785007, 403157006, 409784006, 410049000]	0	1.0	4	0.8	[116676008, 116680003, 370135005, 363698007]	240897005	4	0.8	[116676008, 116680003, 370135005, 363698007]	240897005	[[116676008, 0], [116680003, -1], [370135005, -1], [363698007, 0]]	[[409774005, 409776007, 72724002, 723198002, 409777003, 409775006, 281371002, 417373000, 127582006, 189906004], [817956002, 403367007, 52230004, 200836002, 403146001, 50563003, 238534006, 409785007, 402206006, 409784006], [442614005, 415178003, 719982003, 308489006, 441862004, 311997006, 61080003, 308490002, 205774003, 609404002], [39937001, 60496002, 33712006, 113179006, 70762009, 74160004, 24785000, 86381001, 1902009, 44737009]]	[[116676008, 0], [116680003, -1], [370135005, -1], [363698007, 0]]	[[409774005, 409776007, 72724002, 723198002, 409777003, 409775006, 281371002, 417373000, 127582006, 189906004], [817956002, 403367007, 52230004, 200836002, 403146001, 50563003, 238534006, 409785007, 402206006, 409784006], [442614005, 415178003, 719982003, 308489006, 441862004, 311997006, 61080003, 308490002, 205774003, 609404002], [39937001, 60496002, 33712006, 113179006, 70762009, 74160004, 24785000, 86381001, 1902009, 44737009]]
apófisis de fémur proximal [como un todo] (estructura corporal)	764635008	estructura corporal	0	0	[773180004, 244696009, 361793002, 244702009, 302524008]	0	1.0	2	1.0	[116680003, 272741003]	773180004	2	1.0	[116680003, 272741003]	773180004	[[116680003, 0], [272741003, -1]]	[[764632006, 764633001, 772987007, 33003004, 310651003, 55301004, 23480003, 19093009, 774118009, 310652005], [40415009, 87740001, 764543005, 764544004, 86786009, 774117004, 774118009, 719615007, 719616008, 787419006]]	[[116680003, 0], [272741003, -1]]	[[764632006, 764633001, 772987007, 33003004, 310651003, 55301004, 23480003, 19093009, 774118009, 310652005], [40415009, 87740001, 764543005, 764544004, 86786009, 774117004, 774118009, 719615007, 719616008, 787419006]]
interferencia oclusal funcional en el área de trabajo (hallazgo)	698768009	hallazgo	0	1	[711040002, 224444007, 224445008, 224442006, 224396009]	0	1.0	2	1.0	[116680003, 363698007]	711040002	1	0.3333	[116680003]	224444007	[[116680003, -1], [363698007, 8]]	[[300237004, 234947003, 225362009, 386585008, 162005007, 289909005, 224445008, 362972006, 224444007, 45757002], [83473006, 72203008, 8483002, 62579006, 75628001, 450573002, 234773002, 700237005, 38199008, 234669008]]	[[116680003, -1]]	[[365538000, 365530007, 365535002, 365532004, 365531006, 365533009, 365536001, 365537005, 365521004, 365534003]]
espécimen obtenido de glándula sublingual mediante resección (espécimen)	309485009	espécimen	0	0	[309486005, 309190004, 309143001, 309153000, 122735009]	0	1.0	4	1.0	[370133003, 118171006, 116680003, 118169006]	309486005	4	1.0	[370133003, 118171006, 116680003, 118169006]	309486005	[[370133003, 0], [118171006, 0], [116680003, 0], [118169006, 2]]	[[413675001, 413676000, 413677009, 413674002, 726637003, 261571005, 256673003, 430297000, 413935006, 302420002], [112881004, 62187000, 173491006, 173498000, 739130009, 739131008, 47227006, 171977001, 385295006, 81870009], [309190004, 309143001, 309153000, 433119005, 122735009, 309486005, 122732007, 309484008, 16222971000119102, 432984003], [385296007, 385294005, 88481005, 271615003, 385295006, 54019009, 196486007, 76922005, 119215009, 3198009]]	[[370133003, 0], [118171006, 0], [116680003, 0], [118169006, 2]]	[[413675001, 413676000, 413677009, 413674002, 726637003, 261571005, 256673003, 430297000, 413935006, 302420002], [112881004, 62187000, 173491006, 173498000, 739130009, 739131008, 47227006, 171977001, 385295006, 81870009], [309190004, 309143001, 309153000, 433119005, 122735009, 309486005, 122732007, 309484008, 16222971000119102, 432984003], [385296007, 385294005, 88481005, 271615003, 385295006, 54019009, 196486007, 76922005, 119215009, 3198009]]
producto que contiene docetaxel en forma farmacéutica para administración parenteral como único ingrediente (forma farmacéutica de producto medicinal)	779044005	forma farmacéutica de producto medicinal	0	0	[786132003, 778652000, 779025003, 783580001, 781614000]	0	1.0	5	1.0	[411116001, 766939001, 116680003, 766952006, 127489000]	786132003	5	1.0	[411116001, 766939001, 116680003, 766952006, 127489000]	786132003	[[411116001, 0], [766939001, 0], [116680003, 0], [766952006, 0], [127489000, 0]]	[[385287007, 440132002, 385268001, 767319000, 761845009, 838484005, 440131009, 764378009, 781297000, 782154004], [773879000, 773837006, 773838001, 773860003, 789691007, 773872009, 766941000, 773912002, 773875006, 773925005], [775669002, 774960009, 775068006, 775621000, 774890003, 783578007, 781612001, 774443007, 789448005, 840408007], [38112003, 129480005, 260303000, 256179003, 44581004, 82609006, 121348009, 259202003, 14209008, 129481009], [386918005, 446706007, 713463006, 713395006, 838468009, 788328006, 387374002, 724036009, 781555007, 407097007]]	[[411116001, 0], [766939001, 0], [116680003, 0], [766952006, 0], [127489000, 0]]	[[385287007, 440132002, 385268001, 767319000, 761845009, 838484005, 440131009, 764378009, 781297000, 782154004], [773879000, 773837006, 773838001, 773860003, 789691007, 773872009, 766941000, 773912002, 773875006, 773925005], [775669002, 774960009, 775068006, 775621000, 774890003, 783578007, 781612001, 774443007, 789448005, 840408007], [38112003, 129480005, 260303000, 256179003, 44581004, 82609006, 121348009, 259202003, 14209008, 129481009], [386918005, 446706007, 713463006, 713395006, 838468009, 788328006, 387374002, 724036009, 781555007, 407097007]]
margen quirúrgico endocervical no comprometido por neoplasia intraepitelial (hallazgo)	396249007	hallazgo	0	0	[396251006, 396258000, 396257005, 396266009, 396264007]	0	1.0	2	1.0	[116680003, 363714003]	396251006	2	1.0	[116680003, 363714003]	396251006	[[116680003, 0], [363714003, 0]]	[[396250007, 396271002, 396514004, 396255002, 395536008, 396267000, 396467002, 399650002, 396268005, 396269002], [252416005, 395171002, 394597005, 10946009, 400922006, 714797009, 250537006, 28929008, 164978006, 273324005]]	[[116680003, 0], [363714003, 0]]	[[396250007, 396271002, 396514004, 396255002, 395536008, 396267000, 396467002, 399650002, 396268005, 396269002], [252416005, 395171002, 394597005, 10946009, 400922006, 714797009, 250537006, 28929008, 164978006, 273324005]]
intoxicación causada por dextrotiroxina (trastorno)	11306002	trastorno	0	0	[30897009, 26768000, 79044002, 77131002, 74984006]	0	1.0	2	1.0	[116680003, 246075003]	30897009	2	1.0	[116680003, 246075003]	30897009	[[116680003, 0], [246075003, 4]]	[[699068005, 49141004, 9408000, 51228004, 56043005, 18337009, 26768000, 42524008, 111756008, 89535003], [61275002, 710809001, 126204001, 126202002, 59170000, 783637002, 33785000, 768531004, 395820002, 67221004]]	[[116680003, 0], [246075003, 4]]	[[699068005, 49141004, 9408000, 51228004, 56043005, 18337009, 26768000, 42524008, 111756008, 89535003], [61275002, 710809001, 126204001, 126202002, 59170000, 783637002, 33785000, 768531004, 395820002, 67221004]]
destrucción endoscópica de tejido del estómago (procedimiento)	609278000	procedimiento	0	0	[14869003, 609281005, 609188008, 609280006, 42527001]	0	1.0	4	0.8	[425391005, 116680003, 260686004, 405813007]	14869003	4	0.8	[425391005, 116680003, 260686004, 405813007]	14869003	[[425391005, -1], [116680003, -1], [260686004, 0], [405813007, 0]]	[[13219008, 705514000, 68842005, 705568005, 469458005, 705298004, 705509004, 24065009, 53639001, 468759007], [91045008, 45189000, 75190003, 413199002, 69272002, 14869003, 67075000, 59411003, 609188008, 609281005], [129382001, 129399000, 129443004, 129396007, 360146007, 413199002, 129403009, 69272002, 255595002, 129394005], [69695003, 68560004, 52427009, 119212007, 113282007, 422897007, 69974006, 24065009, 42459006, 28937000]]	[[425391005, -1], [116680003, -1], [260686004, 0], [405813007, 0]]	[[13219008, 705514000, 68842005, 705568005, 469458005, 705298004, 705509004, 24065009, 53639001, 468759007], [91045008, 45189000, 75190003, 413199002, 69272002, 14869003, 67075000, 59411003, 609188008, 609281005], [129382001, 129399000, 129443004, 129396007, 360146007, 413199002, 129403009, 69272002, 255595002, 129394005], [69695003, 68560004, 52427009, 119212007, 113282007, 422897007, 69974006, 24065009, 42459006, 28937000]]
esquistosomiasis de la uretra (trastorno)	236685000	trastorno	0	0	[135261000119106, 236599009, 1723008, 30391000, 236706006]	0	1.0	4	1.0	[246075003, 116680003, 370135005, 363698007]	135261000119106	4	1.0	[246075003, 116680003, 370135005, 363698007]	135261000119106	[[246075003, 1], [116680003, -1], [370135005, 5], [363698007, -1]]	[[3294004, 53583001, 11168007, 5249008, 719260001, 69554009, 609006007, 609091005, 75475007, 79174008], [189176002, 128116006, 363161007, 128117002, 405726001, 128402005, 128481000, 441576005, 724811002, 373406006], [441862004, 415178003, 719982003, 308489006, 308490002, 442614005, 29458008, 36272005, 125336001, 206341008], [21514008, 59183004, 45308003, 62816002, 49917003, 31176002, 53851002, 66014000, 27436002, 699884007]]	[[246075003, 1], [116680003, -1], [370135005, 5], [363698007, -1]]	[[3294004, 53583001, 11168007, 5249008, 719260001, 69554009, 609006007, 609091005, 75475007, 79174008], [189176002, 128116006, 363161007, 128117002, 405726001, 128402005, 128481000, 441576005, 724811002, 373406006], [441862004, 415178003, 719982003, 308489006, 308490002, 442614005, 29458008, 36272005, 125336001, 206341008], [21514008, 59183004, 45308003, 62816002, 49917003, 31176002, 53851002, 66014000, 27436002, 699884007]]
fractura no expuesta de la falange proximal del pulgar,cabeza (trastorno)	208438007	trastorno	0	0	[208471006, 208437002, 208470007, 208434009, 208448009]	0	1.0	3	1.0	[116676008, 116680003, 363698007]	208471006	3	1.0	[116676008, 116680003, 363698007]	208471006	[[116676008, 0], [116680003, 0], [363698007, 0]]	[[20946005, 8530001000004108, 52329006, 397181002, 423125000, 208322000, 42508007, 269083002, 29045004, 427792002], [240172008, 26931008, 22043005, 84321001, 26974006, 304871000119102, 304801000119107, 65840003, 450656006, 65549009], [181996009, 182011000, 181995008, 181991004, 263427001, 263426005, 263424008, 263425009, 208448009, 208481005]]	[[116676008, 0], [116680003, 0], [363698007, 0]]	[[20946005, 8530001000004108, 52329006, 397181002, 423125000, 208322000, 42508007, 269083002, 29045004, 427792002], [240172008, 26931008, 22043005, 84321001, 26974006, 304871000119102, 304801000119107, 65840003, 450656006, 65549009], [181996009, 182011000, 181995008, 181991004, 263427001, 263426005, 263424008, 263425009, 208448009, 208481005]]
insuficiencia hepática aguda causada por virus de hepatitis (trastorno)	722864002	trastorno	0	0	[722865001, 735451005, 773113008, 767809001, 768127002]	0	1.0	6	1.0	[116680003, 116676008, 246075003, 263502005, 363698007, 370135005]	722865001	6	1.0	[116680003, 116676008, 246075003, 263502005, 363698007, 370135005]	722865001	[[116680003, 1], [116676008, 0], [246075003, 0], [263502005, -1], [363698007, 0], [370135005, 0]]	[[3738000, 57412004, 4846001, 10295004, 58282009, 28766006, 76795007, 25102003, 66071002, 50711007], [4532008, 45959006, 43865008, 396217007, 40977003, 123630003, 20551005, 125339008, 396219005, 71877001], [49872002, 68201003, 28642006, 71345005, 68196007, 43086007, 26955003, 91412000, 1718008, 605434941000087105], [238550003, 431231008, 238560007, 197770008, 18131002, 7405009, 19939008, 103617007, 91863007, 186365005], [10200004, 360558002, 84318003, 3860006, 303410000, 42551006, 26226001, 45306004, 113286005, 61460008], [441862004, 415178003, 719982003, 308489006, 308490002, 29458008, 609404002, 472964009, 472963003, 702640006]]	[[116680003, 1], [116676008, 0], [246075003, 0], [263502005, -1], [363698007, 0], [370135005, 0]]	[[3738000, 57412004, 4846001, 10295004, 58282009, 28766006, 76795007, 25102003, 66071002, 50711007], [4532008, 45959006, 43865008, 396217007, 40977003, 123630003, 20551005, 125339008, 396219005, 71877001], [49872002, 68201003, 28642006, 71345005, 68196007, 43086007, 26955003, 91412000, 1718008, 605434941000087105], [238550003, 431231008, 238560007, 197770008, 18131002, 7405009, 19939008, 103617007, 91863007, 186365005], [10200004, 360558002, 84318003, 3860006, 303410000, 42551006, 26226001, 45306004, 113286005, 61460008], [441862004, 415178003, 719982003, 308489006, 308490002, 29458008, 609404002, 472964009, 472963003, 702640006]]
romperse los huesos (hallazgo)	284694008	hallazgo	-1	-1	[128225009, 229159007, 109340006, 109334004, 2780005]	0	1.0	1	0.5	[116680003]	128225009	0	0.0	[]	-1	[[116680003, -1]]	[[21629002, 36772006, 60784008, 91493006, 78100007, 82612009, 112518006, 33162005, 35177004, 62718007]]		
progenitor brinda cuidado a tiempo parcial (hallazgo)	443617006	hallazgo	0	0	[443317002, 105385000, 224489008, 391208006, 702470005]	0	1.0	3	1.0	[418775008, 116680003, 363714003]	443317002	3	1.0	[418775008, 116680003, 363714003]	443317002	[[418775008, 0], [116680003, 0], [363714003, 0]]	[[84100007, 401059001, 129466003, 5491000179105, 6035001, 29064005, 307892003, 365854008, 250171008, 160238001], [365483002, 289262005, 298343000, 300250003, 366234005, 299476006, 289285006, 365947001, 300336005, 289897002], [224475003, 44664003, 51123003, 302160007, 25622003, 398144003, 707741008, 365469004, 169636004, 406220002]]	[[418775008, 0], [116680003, 0], [363714003, 0]]	[[84100007, 401059001, 129466003, 5491000179105, 6035001, 29064005, 307892003, 365854008, 250171008, 160238001], [365483002, 289262005, 298343000, 300250003, 366234005, 299476006, 289285006, 365947001, 300336005, 289897002], [224475003, 44664003, 51123003, 302160007, 25622003, 398144003, 707741008, 365469004, 169636004, 406220002]]
pupila parasimpaticoparética (trastorno)	733320001	trastorno	-1	-1	[247021003, 104111000119108, 421356009, 301939004, 79017007]	0	1.0	2	0.6667	[116680003, 363698007]	247021003	0	0.0	[]	-1	[[116680003, -1], [363698007, 0]]	[[366025006, 301945007, 366024005, 366023004, 366026007, 301944006, 733319007, 247014003, 301946008, 247016001], [392406005, 370941004, 384675002, 62880001, 415219007, 446466006, 56777005, 33658000, 68633000, 57286009]]		
