Concepto	ID	Semantic tag	Top	Top Rel	Similares	Palabras no contenida	% palabras contenidas	Relaciones igual 1	% igual 1	Nombres igual 1	ID 1	Relaciones igual match	% igual match	Nombres igual match	ID match	Analogias 1	Analogias 1 Lista	Analogias Sem	Analogias Sem Lista
disomía uniparental materna del cromosoma 4 (trastorno)	766238001	trastorno	0	0	[766237006, 770562000, 766240006, 773299000, 770563005, 782691006, 782692004, 715735007, 766721001, 770670003]	0	1.0	4	1.0	[116676008, 246454002, 116680003, 363698007]	766237006	4	1.0	[116676008, 246454002, 116680003, 363698007]	766237006	[[116676008, 0], [246454002, 0], [116680003, 0], [363698007, 0]]	[[41669009, 228624004, 410368008, 237000000, 235367005, 79557003, 311765004, 228625003, 311572000, 302471000], [255399007, 348971000119105, 12458006, 26408002, 45798009, 204118005, 698615007, 62344005, 726334003, 700257009], [84711007, 37367006, 13674001, 32299009, 48082007, 44710007, 57361003, 74769007, 5051002, 37535007], [78901007, 70488008, 113355002, 84711007, 113354003, 77826001, 45202000, 12399004, 46507000, 13526007]]	[[116676008, 0], [246454002, 0], [116680003, 0], [363698007, 0]]	[[41669009, 228624004, 410368008, 237000000, 235367005, 79557003, 311765004, 228625003, 311572000, 302471000], [255399007, 348971000119105, 12458006, 26408002, 45798009, 204118005, 698615007, 62344005, 726334003, 700257009], [84711007, 37367006, 13674001, 32299009, 48082007, 44710007, 57361003, 74769007, 5051002, 37535007], [78901007, 70488008, 113355002, 84711007, 113354003, 77826001, 45202000, 12399004, 46507000, 13526007]]
medición hemodinámica con catéter de Hall (procedimiento)	133913008	procedimiento	3	3	[128578007, 128582009, 128581002, 243783008, 133911005, 128573003, 371799004, 128580001, 133912003, 462514007]	0	1.0	3	1.0	[116680003, 260686004, 363704007]	128578007	3	1.0	[116680003, 260686004, 405814001]	243783008	[[116680003, 0], [260686004, 1], [363704007, -1]]	[[44324008, 284534004, 251880004, 59885009, 262109003, 703285005, 703286006, 297981002, 277846009, 703284009], [104497009, 129266000, 121683003, 415587000, 412988008, 121712009, 121818002, 121390003, 121389007, 121388004], [113257007, 423940004, 63303001, 49601007, 129898001, 86762007, 400090007, 118970008, 9904008, 21514008]]	[[116680003, -1], [260686004, 0], [405814001, -1]]	[[113021009, 310611001, 105051009, 128580001, 85340000, 105048002, 33139008, 104620008, 82229000, 104985002], [129266000, 104497009, 121683003, 412988008, 129318009, 256644001, 257890000, 415587000, 367558000, 129410003], [80891009, 20575005, 74493001, 91740009, 53762009, 308765000, 63206006, 5780004, 46564005, 53147002]]
producto que contiene exactamente mupirocina (como mupirocina cálcica) 20 miligramos/1 gramo, ungüento nasal de liberación convencional (fármaco de uso clínico)	331140000	fármaco de uso clínico	0	0	[332783001, 784997007, 333002006, 784819008, 783272009, 784762002, 330873002, 785049003, 784813009, 785112006]	0	1.0	10	1.0	[411116001, 116680003, 766952006, 733724008, 762949000, 733725009, 733722007, 766939001, 733723002, 732943007]	332783001	10	1.0	[411116001, 116680003, 766952006, 733724008, 762949000, 733725009, 733722007, 766939001, 733723002, 732943007]	332783001	[[411116001, -1], [116680003, -1], [766952006, 0], [733724008, 0], [762949000, 0], [733725009, 0], [733722007, 0], [766939001, 0], [733723002, 0], [732943007, 0]]	[[421628006, 785908001, 422201009, 385103000, 385119007, 762065001, 421949005, 385108009, 421873001, 385133007], [779944008, 786929000, 778518008, 780357009, 779434001, 780526005, 780153001, 780232001, 778313000, 786187002], [38112003, 262052000, 261768000, 262049008, 697941000, 708708008, 697940004, 264614004, 82609006, 96002002], [732587006, 259615002, 71152004, 422497000, 52422003, 36197002, 260445002, 423059004, 25610001, 252104005], [441528009, 698278006, 406435003, 700402009, 63559007, 763378001, 442345001, 126223008, 725658002, 387397004], [258684004, 408169001, 414718005, 418670008, 258797006, 258798001, 418830004, 258916009, 427264006, 258796002], [258682000, 418967006, 415102003, 258827007, 414747003, 258816005, 258795003, 419805009, 258794004, 415784009], [787994008, 788020005, 788025000, 788026004, 787992007, 788067009, 787981006, 773838001, 773922008, 789691007], [38112003, 262052000, 261768000, 262049008, 697941000, 708708008, 697940004, 264614004, 82609006, 96002002], [387397004, 126148000, 396036005, 441528009, 427137002, 387251004, 386939003, 76575003, 391769002, 733055009]]	[[411116001, -1], [116680003, -1], [766952006, 0], [733724008, 0], [762949000, 0], [733725009, 0], [733722007, 0], [766939001, 0], [733723002, 0], [732943007, 0]]	[[421628006, 785908001, 422201009, 385103000, 385119007, 762065001, 421949005, 385108009, 421873001, 385133007], [779944008, 786929000, 778518008, 780357009, 779434001, 780526005, 780153001, 780232001, 778313000, 786187002], [38112003, 262052000, 261768000, 262049008, 697941000, 708708008, 697940004, 264614004, 82609006, 96002002], [732587006, 259615002, 71152004, 422497000, 52422003, 36197002, 260445002, 423059004, 25610001, 252104005], [441528009, 698278006, 406435003, 700402009, 63559007, 763378001, 442345001, 126223008, 725658002, 387397004], [258684004, 408169001, 414718005, 418670008, 258797006, 258798001, 418830004, 258916009, 427264006, 258796002], [258682000, 418967006, 415102003, 258827007, 414747003, 258816005, 258795003, 419805009, 258794004, 415784009], [787994008, 788020005, 788025000, 788026004, 787992007, 788067009, 787981006, 773838001, 773922008, 789691007], [38112003, 262052000, 261768000, 262049008, 697941000, 708708008, 697940004, 264614004, 82609006, 96002002], [387397004, 126148000, 396036005, 441528009, 427137002, 387251004, 386939003, 76575003, 391769002, 733055009]]
radioterapia endoluminal de vías biliares (procedimiento)	235541004	procedimiento	2	2	[312104005, 110621006, 194091003, 126853008, 126855001, 126852003, 373625002, 404819002, 50422007, 262815001]	0	1.0	1	0.3333	[116680003]	312104005	3	0.75	[116680003, 260686004, 405813007]	194091003	[[116680003, -1]]	[[371970002, 372139008, 733353006, 93675008, 93689003, 94123008, 93972009, 428994006, 93863000, 94104001]]	[[116680003, -1], [260686004, -1], [405813007, -1]]	[[235554006, 235555007, 871680005, 235562003, 34707002, 118926004, 235568004, 119928009, 735734002, 15120006], [129336009, 257867005, 278312000, 360154009, 129311003, 129426002, 129338005, 445103003, 256644001, 313029009], [34707002, 15120006, 83488001, 90140006, 118926004, 235554006, 20800006, 3153003, 235555007, 235568004]]
artrotomía con remoción de artrofito de articulación interfalángica de dedo del pie (procedimiento)	208714009	procedimiento	0	0	[447725003, 207820001, 448860002, 65356002, 112778003, 708995005, 448950007, 206811003, 449517007, 442793005]	0	1.0	4	1.0	[363700003, 116680003, 260686004, 405814001]	447725003	4	1.0	[363700003, 116680003, 260686004, 405814001]	447725003	[[363700003, -1], [116680003, -1], [260686004, 0], [405814001, -1]]	[[206811003, 43040005, 62823001, 5186002, 79052004, 708869009, 50987009, 9996003, 26880002, 2851008], [206811003, 708995005, 207820001, 447725003, 448860002, 708882001, 65356002, 112778003, 43040005, 448209006], [129306000, 43040005, 56398008, 73940000, 62823001, 207820001, 206811003, 40010007, 52157008, 14378001], [65356002, 112778003, 105584000, 371221006, 371241001, 363670009, 202421004, 122477008, 115955008, 314585003]]	[[363700003, -1], [116680003, -1], [260686004, 0], [405814001, -1]]	[[206811003, 43040005, 62823001, 5186002, 79052004, 708869009, 50987009, 9996003, 26880002, 2851008], [206811003, 708995005, 207820001, 447725003, 448860002, 708882001, 65356002, 112778003, 43040005, 448209006], [129306000, 43040005, 56398008, 73940000, 62823001, 207820001, 206811003, 40010007, 52157008, 14378001], [65356002, 112778003, 105584000, 371221006, 371241001, 363670009, 202421004, 122477008, 115955008, 314585003]]
ectasia total de la esclerótica (trastorno)	231887005	trastorno	0	0	[870397000, 416273007, 415504005, 332271000119104, 18619003, 246979007, 428123009, 246982002, 337881000119102, 33064008]	0	1.0	3	1.0	[116676008, 116680003, 363698007]	870397000	3	1.0	[116676008, 116680003, 363698007]	870397000	[[116676008, -1], [116680003, -1], [363698007, -1]]	[[255617004, 255616008, 367463004, 26660001, 40916003, 14329006, 6296006, 45237002, 30253003, 93051009], [11131000119108, 247045004, 371409005, 265569002, 92966001, 230529008, 253128003, 371398005, 283069000, 32809005], [18619003, 415504005, 74235007, 231767004, 66272003, 428123009, 5825003, 34683007, 416273007, 33064008]]	[[116676008, -1], [116680003, -1], [363698007, -1]]	[[255617004, 255616008, 367463004, 26660001, 40916003, 14329006, 6296006, 45237002, 30253003, 93051009], [11131000119108, 247045004, 371409005, 265569002, 92966001, 230529008, 253128003, 371398005, 283069000, 32809005], [18619003, 415504005, 74235007, 231767004, 66272003, 428123009, 5825003, 34683007, 416273007, 33064008]]
eccema agudo de manos (trastorno)	402232000	trastorno	0	0	[402216003, 402233005, 402229003, 402218002, 402220004, 402221000, 402569001, 402572008, 402222007, 784292007]	0	1.0	4	0.8	[116676008, 116680003, 263502005, 363698007]	402216003	4	0.8	[116676008, 116680003, 263502005, 363698007]	402216003	[[116676008, -1], [116680003, 6], [263502005, 0], [363698007, 0]]	[[257552002, 38493002, 405819006, 720528002, 67103005, 448285003, 371755008, 176713000, 125327000, 177658007], [402572008, 238552006, 238549003, 402222007, 402233005, 402569001, 238539001, 402218002, 402227001, 402220004], [424124008, 425323003, 424572001, 439408007, 410794002, 725058003, 228864003, 263691002, 161720007, 267447008], [33712006, 24785000, 49812005, 126522004, 281644008, 21548009, 70762009, 63464009, 771099004, 89784008]]	[[116676008, -1], [116680003, 6], [263502005, 0], [363698007, 0]]	[[257552002, 38493002, 405819006, 720528002, 67103005, 448285003, 371755008, 176713000, 125327000, 177658007], [402572008, 238552006, 238549003, 402222007, 402233005, 402569001, 238539001, 402218002, 402227001, 402220004], [424124008, 425323003, 424572001, 439408007, 410794002, 725058003, 228864003, 263691002, 161720007, 267447008], [33712006, 24785000, 49812005, 126522004, 281644008, 21548009, 70762009, 63464009, 771099004, 89784008]]
reacción adversa al factor XI (trastorno)	770708002	trastorno	0	0	[770704000, 770707007, 770709005, 770711001, 770705004, 770702001, 292192005, 292720003, 293519004, 292193000]	0	1.0	2	1.0	[116680003, 246075003]	770704000	2	1.0	[116680003, 246075003]	770704000	[[116680003, 0], [246075003, 0]]	[[770890009, 420059000, 218572006, 218586005, 218475006, 218696007, 15920161000119108, 720665007, 782593004, 448691006], [46572007, 54378000, 70440005, 30804005, 51161000, 75840004, 9532005, 65738000, 73801006, 5172001]]	[[116680003, 0], [246075003, 0]]	[[770890009, 420059000, 218572006, 218586005, 218475006, 218696007, 15920161000119108, 720665007, 782593004, 448691006], [46572007, 54378000, 70440005, 30804005, 51161000, 75840004, 9532005, 65738000, 73801006, 5172001]]
ficomicosis subcutánea causada por Basidiobolus (trastorno)	86333008	trastorno	0	0	[789052003, 20443005, 403652001, 866091004, 38725001, 70413005, 22728002, 79425001, 396334002, 860833006]	0	1.0	4	1.0	[246075003, 116680003, 370135005, 363698007]	789052003	4	1.0	[246075003, 116680003, 370135005, 363698007]	789052003	[[246075003, -1], [116680003, -1], [370135005, 4], [363698007, 0]]	[[414561005, 387961004, 417377004, 426785004, 31006001, 370570004, 417396000, 284698006, 103546009, 103544007], [735739007, 19824006, 247431001, 866000008, 430348006, 240879002, 238673000, 271423008, 363168001, 91374005], [308489006, 415178003, 719982003, 29458008, 441862004, 609404002, 308490002, 263680009, 272515006, 702640006], [71966008, 76162005, 7597009, 42962000, 68889007, 77587003, 128041002, 87367005, 53562007, 89107008]]	[[246075003, -1], [116680003, -1], [370135005, 4], [363698007, 0]]	[[414561005, 387961004, 417377004, 426785004, 31006001, 370570004, 417396000, 284698006, 103546009, 103544007], [735739007, 19824006, 247431001, 866000008, 430348006, 240879002, 238673000, 271423008, 363168001, 91374005], [308489006, 415178003, 719982003, 29458008, 441862004, 609404002, 308490002, 263680009, 272515006, 702640006], [71966008, 76162005, 7597009, 42962000, 68889007, 77587003, 128041002, 87367005, 53562007, 89107008]]
neoplasia maligna de partes blandas y tejido conjuntivo del espacio poplíteo (trastorno)	188002005	trastorno	0	0	[188004006, 188022009, 188003000, 188020001, 188010006, 187994003, 188015001, 187997005, 188009001, 188005007]	0	1.0	3	1.0	[116676008, 116680003, 363698007]	188004006	3	1.0	[116676008, 116680003, 363698007]	188004006	[[116676008, 0], [116680003, -1], [363698007, -1]]	[[367651003, 6219000, 94462009, 372007003, 94517007, 93955002, 94089007, 94658009, 94482008, 94092006], [68182001, 32361000, 4352005, 416250004, 58841000, 72190007, 86483002, 3113001, 19969001, 89472007], [58841000, 4352005, 72190007, 44605000, 19969001, 68182001, 3113001, 86483002, 57794003, 33126009]]	[[116676008, 0], [116680003, -1], [363698007, -1]]	[[367651003, 6219000, 94462009, 372007003, 94517007, 93955002, 94089007, 94658009, 94482008, 94092006], [68182001, 32361000, 4352005, 416250004, 58841000, 72190007, 86483002, 3113001, 19969001, 89472007], [58841000, 4352005, 72190007, 44605000, 19969001, 68182001, 3113001, 86483002, 57794003, 33126009]]
píldora anticonceptiva, salteada (situación)	315604002	situación	0	0	[395675007, 46992007, 169544009, 169470007, 420954008, 169533001, 169469006, 408822009, 243823000, 467352002]	1	0.75	3	0.75	[408731000, 116680003, 408732007]	395675007	3	0.75	[408731000, 116680003, 408732007]	395675007	[[408731000, -1], [116680003, -1], [408732007, 0]]	[[410511007, 15240007, 255570003, 118226009, 410512000, 410587003, 21152002, 410584005, 410588008, 410585006], [71388002, 307948001, 14765003, 127798001, 418661005, 261513001, 240279008, 43722003, 423342001, 416662009], [410604004, 37555008, 57646009, 90728002, 251472002, 276091008, 416868005, 416575001, 252734005, 444147003]]	[[408731000, -1], [116680003, -1], [408732007, 0]]	[[410511007, 15240007, 255570003, 118226009, 410512000, 410587003, 21152002, 410584005, 410588008, 410585006], [71388002, 307948001, 14765003, 127798001, 418661005, 261513001, 240279008, 43722003, 423342001, 416662009], [410604004, 37555008, 57646009, 90728002, 251472002, 276091008, 416868005, 416575001, 252734005, 444147003]]
espacios tenar e hipotenar [como un todo] (estructura corporal)	731045001	estructura corporal	0	0	[282444004, 731987001, 181640000, 368828004, 731990007, 368818008, 714318000, 324194002, 257067006, 727194001]	0	1.0	2	1.0	[116680003, 272741003]	282444004	2	1.0	[116680003, 272741003]	282444004	[[116680003, 0], [272741003, 4]]	[[8815007, 68350007, 16666006, 410815007, 410816008, 73077005, 410781004, 68912006, 410782006, 83947006], [8815007, 384727002, 727405002, 368818008, 182353008, 368828004, 727194001, 298725001, 727363005, 368822003]]	[[116680003, 0], [272741003, 4]]	[[8815007, 68350007, 16666006, 410815007, 410816008, 73077005, 410781004, 68912006, 410782006, 83947006], [8815007, 384727002, 727405002, 368818008, 182353008, 368828004, 727194001, 298725001, 727363005, 368822003]]
incoordinación palatoesofágica (trastorno)	235635003	trastorno	3	3	[281016006, 267083009, 39384006, 48916002, 162258009, 371034003, 55836009, 279004007, 298314008, 232415002]	1	0.5	1	1.0	[116680003]	281016006	2	1.0	[116680003, 363698007]	48916002	[[116680003, -1]]	[[298314008, 365456003, 299734002, 298315009, 365965002, 225799007, 300369005, 299936005, 225042009, 225842008]]	[[116680003, -1], [363698007, -1]]	[[26580005, 372684006, 83059008, 733024003, 50410009, 465705005, 226548006, 363112005, 128999004, 13140001], [37378003, 399105000, 72505002, 249543005, 253997002, 49460000, 226848002, 285550001, 314722001, 110160009]]
retracción del coágulo, detección selectiva (procedimiento)	42828001	procedimiento	0	0	[104910000, 250672000, 73392001, 252878007, 408196003, 395118002, 105366003, 252159009, 116836000, 395057007]	0	1.0	2	0.6667	[116680003, 260686004]	104910000	2	0.6667	[116680003, 260686004]	104910000	[[116680003, -1], [260686004, -1]]	[[37794007, 103222001, 276859008, 249177009, 249260001, 31845005, 248569006, 9074007, 827067003, 89310008], [276859008, 103222001, 37794007, 360393008, 31845005, 129317004, 312336005, 360146007, 249260001, 281615006]]	[[116680003, -1], [260686004, -1]]	[[37794007, 103222001, 276859008, 249177009, 249260001, 31845005, 248569006, 9074007, 827067003, 89310008], [276859008, 103222001, 37794007, 360393008, 31845005, 129317004, 312336005, 360146007, 249260001, 281615006]]
medicación administrada durante visita al laboratorio (situación)	371905006	situación	0	0	[371898003, 371899006, 409071009, 373147003, 397713001, 370890000, 494716691000132104, 371903004, 371900001, 373149000]	0	1.0	5	1.0	[116680003, 408732007, 363589002, 408730004, 408731000]	371898003	5	1.0	[116680003, 408732007, 363589002, 408730004, 408731000]	371898003	[[116680003, 0], [408732007, 1], [363589002, 1], [408730004, 0], [408731000, 0]]	[[182833002, 371900001, 713404003, 406149000, 709562004, 170337005, 151031000119109, 73701000119109, 715047008, 151021000119106], [37555008, 410604004, 90728002, 416868005, 251472002, 416575001, 397831009, 416657008, 252734005, 251142002], [410942007, 18629005, 449812006, 438833006, 433215005, 406188003, 386355002, 386352004, 386357005, 269696000], [385658003, 398166005, 288529006, 54190007, 114092001, 417265006, 114094000, 430610009, 66641009, 5631000146106], [410512000, 410584005, 410586007, 410585006, 410587003, 410588008, 410511007, 426794005, 285624007, 103334006]]	[[116680003, 0], [408732007, 1], [363589002, 1], [408730004, 0], [408731000, 0]]	[[182833002, 371900001, 713404003, 406149000, 709562004, 170337005, 151031000119109, 73701000119109, 715047008, 151021000119106], [37555008, 410604004, 90728002, 416868005, 251472002, 416575001, 397831009, 416657008, 252734005, 251142002], [410942007, 18629005, 449812006, 438833006, 433215005, 406188003, 386355002, 386352004, 386357005, 269696000], [385658003, 398166005, 288529006, 54190007, 114092001, 417265006, 114094000, 430610009, 66641009, 5631000146106], [410512000, 410584005, 410586007, 410585006, 410587003, 410588008, 410511007, 426794005, 285624007, 103334006]]
sobredosis accidental de clorpropamida (trastorno)	296860009	trastorno	0	0	[296856006, 715301007, 296888003, 296430006, 295288001, 296869005, 295710000, 296180008, 295899005, 296409002]	0	1.0	2	1.0	[116680003, 246075003]	296856006	2	1.0	[116680003, 246075003]	296856006	[[116680003, 0], [246075003, 0]]	[[296859004, 296855005, 295768004, 715300008, 296887008, 295287006, 296429001, 296868002, 295709005, 296178002], [386991003, 387210001, 32800009, 387257000, 387186009, 273951003, 395755006, 387212009, 387282000, 387116004]]	[[116680003, 0], [246075003, 0]]	[[296859004, 296855005, 295768004, 715300008, 296887008, 295287006, 296429001, 296868002, 295709005, 296178002], [386991003, 387210001, 32800009, 387257000, 387186009, 273951003, 395755006, 387212009, 387282000, 387116004]]
infestación causada por Myocoptes musculinus (trastorno)	15038007	trastorno	0	0	[19984005, 72324000, 58122001, 59016004, 74549004, 72901002, 82232002, 11822007, 24929001, 30709007]	0	1.0	2	1.0	[116680003, 246075003]	19984005	2	1.0	[116680003, 246075003]	19984005	[[116680003, -1], [246075003, 0]]	[[68843000, 33947007, 105633007, 105661001, 47613005, 105679002, 49172000, 29839008, 198007, 105672006], [72379008, 82750005, 112466001, 42247005, 61882007, 8607006, 13037004, 21276000, 4216009, 1369006]]	[[116680003, -1], [246075003, 0]]	[[68843000, 33947007, 105633007, 105661001, 47613005, 105679002, 49172000, 29839008, 198007, 105672006], [72379008, 82750005, 112466001, 42247005, 61882007, 8607006, 13037004, 21276000, 4216009, 1369006]]
esofagogastroduodenoscopia con inserción de cable guía y dilatación de esófago (procedimiento)	442797006	procedimiento	0	0	[53178003, 719901007, 718491001, 770701008, 432274009, 431558000, 700233009, 719919003, 770699008, 715277008]	0	1.0	4	0.5714	[425391005, 116680003, 260686004, 405814001]	53178003	4	0.5714	[425391005, 116680003, 260686004, 405814001]	53178003	[[425391005, -1], [116680003, -1], [260686004, 0], [405814001, -1]]	[[73554003, 110769001, 110768009, 110772008, 110770000, 110861005, 735725007, 302914006, 24506003, 254571008], [274472002, 709470006, 735499005, 446417009, 446014007, 446013001, 444137001, 265370000, 446723003, 443021000], [129433002, 257747009, 281698007, 298053008, 360060007, 277763000, 367558000, 129410003, 360038009, 288468001], [73554003, 32849002, 110769001, 69686006, 302914006, 110772008, 427225008, 871756001, 735725007, 24506003]]	[[425391005, -1], [116680003, -1], [260686004, 0], [405814001, -1]]	[[73554003, 110769001, 110768009, 110772008, 110770000, 110861005, 735725007, 302914006, 24506003, 254571008], [274472002, 709470006, 735499005, 446417009, 446014007, 446013001, 444137001, 265370000, 446723003, 443021000], [129433002, 257747009, 281698007, 298053008, 360060007, 277763000, 367558000, 129410003, 360038009, 288468001], [73554003, 32849002, 110769001, 69686006, 302914006, 110772008, 427225008, 871756001, 735725007, 24506003]]
síntoma que comenzó gradualmente (hallazgo)	162462001	hallazgo	0	0	[162463006, 162499001, 162498009, 162473008, 162483007, 162495007, 162477009, 162475001, 162367006, 162476000]	1	0.75	2	1.0	[116680003, 419066007]	162463006	2	1.0	[116680003, 419066007]	162463006	[[116680003, 0], [419066007, 0]]	[[162461008, 162492005, 248987001, 308698004, 275299008, 364172006, 162367006, 405164005, 246721003, 249475006], [419358007, 410604004, 719758004, 304879008, 307776004, 276091008, 444199001, 226070003, 444018008, 310447007]]	[[116680003, 0], [419066007, 0]]	[[162461008, 162492005, 248987001, 308698004, 275299008, 364172006, 162367006, 405164005, 246721003, 249475006], [419358007, 410604004, 719758004, 304879008, 307776004, 276091008, 444199001, 226070003, 444018008, 310447007]]
onfalocele con obstrucción (trastorno)	1542009	trastorno	0	0	[711564007, 196861009, 84739008, 77528005, 61456005, 41916005, 30300009, 309753005, 27302009, 60507002]	0	1.0	3	1.0	[116676008, 116680003, 363698007]	711564007	3	1.0	[116676008, 116680003, 363698007]	711564007	[[116676008, 0], [116680003, -1], [363698007, -1]]	[[26036001, 196861009, 84739008, 61456005, 41916005, 60507002, 73225005, 309753005, 27302009, 73651003], [77528005, 711564007, 50450007, 196861009, 84739008, 27302009, 309753005, 30300009, 41916005, 61456005], [28231008, 47742008, 39621005, 45584003, 5229004, 3578005, 314739004, 364165005, 64655003, 116368001]]	[[116676008, 0], [116680003, -1], [363698007, -1]]	[[26036001, 196861009, 84739008, 61456005, 41916005, 60507002, 73225005, 309753005, 27302009, 73651003], [77528005, 711564007, 50450007, 196861009, 84739008, 27302009, 309753005, 30300009, 41916005, 61456005], [28231008, 47742008, 39621005, 45584003, 5229004, 3578005, 314739004, 364165005, 64655003, 116368001]]
aspiración de muñeca con guía fluoroscópica (procedimiento)	432149001	procedimiento	0	0	[432070005, 432784006, 432071009, 432900009, 432629009, 431454001, 710578001, 432783000, 432540009, 709593003]	0	1.0	5	0.8333	[116680003, 405814001, 363701004, 260686004, 363703001]	432070005	5	0.8333	[116680003, 405814001, 363701004, 260686004, 363703001]	432070005	[[116680003, -1], [405814001, 0], [363701004, 0], [260686004, 0], [363703001, 0]]	[[60027007, 76913009, 713024005, 29592009, 19490002, 3831000087105, 3821000087108, 447248009, 408740001, 49345004], [8205005, 127949000, 344001, 725979000, 699026005, 361289009, 45173003, 770847008, 770848003, 85627002], [105590001, 89227002, 417176000, 56552006, 301054007, 45986006, 440551000124102, 259653007, 311958003, 762766007], [312275004, 399035005, 312337001, 360037004, 371575001, 312251004, 278110001, 360223000, 312250003, 360231005], [429892002, 363676003, 159807003, 36548004, 712652008, 47701005, 285077003, 432879005, 711486006, 702648004]]	[[116680003, -1], [405814001, 0], [363701004, 0], [260686004, 0], [363703001, 0]]	[[60027007, 76913009, 713024005, 29592009, 19490002, 3831000087105, 3821000087108, 447248009, 408740001, 49345004], [8205005, 127949000, 344001, 725979000, 699026005, 361289009, 45173003, 770847008, 770848003, 85627002], [105590001, 89227002, 417176000, 56552006, 301054007, 45986006, 440551000124102, 259653007, 311958003, 762766007], [312275004, 399035005, 312337001, 360037004, 371575001, 312251004, 278110001, 360223000, 312250003, 360231005], [429892002, 363676003, 159807003, 36548004, 712652008, 47701005, 285077003, 432879005, 711486006, 702648004]]
dermatosis por pelo como cuerpo extraño (trastorno)	402163008	trastorno	0	0	[273965001, 3310005, 93458008, 823994000, 298083004, 298084005, 298096003, 298077002, 298089000, 298065007]	0	1.0	3	1.0	[116676008, 116680003, 363698007]	273965001	3	1.0	[116676008, 116680003, 363698007]	273965001	[[116676008, -1], [116680003, -1], [363698007, 5]]	[[22608008, 420537006, 284574005, 93458008, 284573004, 298085006, 286563003, 14380007, 298089000, 286552001], [93458008, 823994000, 298066008, 298099005, 298084005, 298067004, 298095004, 298063000, 298065007, 298080001], [256423008, 367576007, 62961004, 75703003, 392261001, 39937001, 731120002, 6359004, 73653000, 368910000]]	[[116676008, -1], [116680003, -1], [363698007, 5]]	[[22608008, 420537006, 284574005, 93458008, 284573004, 298085006, 286563003, 14380007, 298089000, 286552001], [93458008, 823994000, 298066008, 298099005, 298084005, 298067004, 298095004, 298063000, 298065007, 298080001], [256423008, 367576007, 62961004, 75703003, 392261001, 39937001, 731120002, 6359004, 73653000, 368910000]]
producto que contiene azufre y resorcinol como únicos ingredientes (producto medicinal)	777423008	producto medicinal	0	0	[775378002, 774802000, 774456000, 776519008, 775559001, 774977009, 775020000, 777170004, 777487006, 774709002]	0	1.0	3	1.0	[127489000, 116680003, 766952006]	775378002	3	1.0	[127489000, 116680003, 766952006]	775378002	[[127489000, 0], [116680003, 0], [766952006, 0]]	[[78032005, 398713003, 395953008, 257719005, 56026007, 35991009, 257635009, 247910009, 257636005, 255599008], [421172008, 772929008, 418601008, 411296008, 332304007, 412100000, 420976004, 768610006, 775378002, 398720005], [19338005, 262434007, 420625000, 258195006, 264709007, 96003007, 102783004, 717181004, 61994004, 725904009]]	[[127489000, 0], [116680003, 0], [766952006, 0]]	[[78032005, 398713003, 395953008, 257719005, 56026007, 35991009, 257635009, 247910009, 257636005, 255599008], [421172008, 772929008, 418601008, 411296008, 332304007, 412100000, 420976004, 768610006, 775378002, 398720005], [19338005, 262434007, 420625000, 258195006, 264709007, 96003007, 102783004, 717181004, 61994004, 725904009]]
biopsia de las estructuras profundas del pene (procedimiento)	38944003	procedimiento	0	0	[47818003, 27495000, 68930004, 54308001, 91491008, 89495003, 2607002, 369867002, 63011004, 5046008]	0	1.0	3	0.75	[116680003, 260686004, 405814001]	47818003	3	0.75	[116680003, 260686004, 405814001]	47818003	[[116680003, -1], [260686004, 1], [405814001, -1]]	[[254906005, 47856002, 444973009, 48098000, 74742006, 72377005, 43648002, 285398006, 367733007, 15102002], [360028004, 129314006, 788288006, 129398008, 360029007, 255595002, 129396007, 165127005, 360272007, 129284003], [47856002, 74742006, 7991003, 65469002, 72377005, 77271002, 23591007, 48098000, 367733007, 254906005]]	[[116680003, -1], [260686004, 1], [405814001, -1]]	[[254906005, 47856002, 444973009, 48098000, 74742006, 72377005, 43648002, 285398006, 367733007, 15102002], [360028004, 129314006, 788288006, 129398008, 360029007, 255595002, 129396007, 165127005, 360272007, 129284003], [47856002, 74742006, 7991003, 65469002, 72377005, 77271002, 23591007, 48098000, 367733007, 254906005]]
degeneración de disco intervertebral cervical concomitante con osteofito de vértebra cervical (trastorno)	735605000	trastorno	0	0	[735611002, 735608003, 724604003, 73959003, 37414007, 49400002, 75095006, 21238006, 202729001, 58820006]	0	1.0	3	1.0	[116676008, 116680003, 363698007]	735611002	3	1.0	[116676008, 116680003, 363698007]	735611002	[[116676008, -1], [116680003, 0], [363698007, 0]]	[[368441006, 289808003, 65576009, 288036003, 265054005, 6334008, 26859008, 412361000119103, 289809006, 251655002], [69195002, 68818006, 425878001, 445332006, 77547008, 43132002, 239541009, 68675004, 91240008, 26538006], [84667006, 87391001, 712947000, 36054005, 5329002, 36978003, 113205007, 772825003, 772803009, 410738002]]	[[116676008, -1], [116680003, 0], [363698007, 0]]	[[368441006, 289808003, 65576009, 288036003, 265054005, 6334008, 26859008, 412361000119103, 289809006, 251655002], [69195002, 68818006, 425878001, 445332006, 77547008, 43132002, 239541009, 68675004, 91240008, 26538006], [84667006, 87391001, 712947000, 36054005, 5329002, 36978003, 113205007, 772825003, 772803009, 410738002]]
