Concepto	ID	Semantic tag	Top	Top Rel	Similares	Palabras no contenida	% palabras contenidas	Relaciones igual 1	% igual 1	Nombres igual 1	ID 1	Relaciones igual match	% igual match	Nombres igual match	ID match	Analogias 1	Analogias 1 Lista	Analogias Sem	Analogias Sem Lista
contusión de labio vaginal (trastorno)	3751005	trastorno	0	0	[51772000, 64458007, 198236005, 39716001, 262638001, 446896007, 410062001, 73058008, 283363006, 210441009]	0	1.0	4	1.0	[116676008, 116680003, 42752001, 363698007]	51772000	4	1.0	[116676008, 116680003, 42752001, 363698007]	51772000	[[116676008, 0], [116680003, -1], [42752001, 0], [363698007, -1]]	[[308492005, 33931005, 707302008, 312608009, 284554003, 64458007, 38372004, 262636002, 301350008, 90316008], [262682005, 289517005, 283976007, 447649007, 282772005, 447688009, 262921003, 282782006, 33931005, 448650009], [773760007, 263904004, 272379006, 231954005, 274179004, 232249008, 262527008, 307579008, 391180006, 201279004], [76784001, 738989005, 289522005, 309880009, 289524006, 362281009, 263355003, 28644007, 276313002, 162181003]]	[[116676008, 0], [116680003, -1], [42752001, 0], [363698007, -1]]	[[308492005, 33931005, 707302008, 312608009, 284554003, 64458007, 38372004, 262636002, 301350008, 90316008], [262682005, 289517005, 283976007, 447649007, 282772005, 447688009, 262921003, 282782006, 33931005, 448650009], [773760007, 263904004, 272379006, 231954005, 274179004, 232249008, 262527008, 307579008, 391180006, 201279004], [76784001, 738989005, 289522005, 309880009, 289524006, 362281009, 263355003, 28644007, 276313002, 162181003]]
ataxia cerebelosa de inicio temprano con hipogonadismo (trastorno)	230229007	trastorno	0	2	[230240004, 230232005, 771514002, 771469002, 715984007, 230227009, 230230002, 763348005, 723441001, 773548008]	0	1.0	1	1.0	[116680003]	230240004	2	0.4	[116680003, 363698007]	771514002	[[116680003, 2]]	[[230232005, 19694002, 230227009, 2506003, 771469002, 771514002, 77374008, 230267005, 12066005, 67711008]]	[[116680003, -1], [363698007, -1]]	[[713417000, 301960005, 73221001, 95774001, 76976005, 12451000, 301959000, 247233000, 248487006, 247202002], [18234004, 82095009, 88882009, 171671002, 39322007, 171596005, 724379002, 724380004, 387619007, 78390006]]
mogamulizumab (sustancia)	773522000	sustancia	0	0	[716046009, 717178009, 763651005, 386977009, 716016006, 783439006, 787732000, 724037000, 723523007, 735230005]	0	1.0	2	1.0	[116680003, 726542003]	716046009	2	1.0	[116680003, 726542003]	716046009	[[116680003, -1], [726542003, -1]]	[[716045008, 784015001, 430866006, 716044007, 783437008, 733486009, 771382006, 373246003, 372517002, 838466008], [737552001, 784016000, 734712006, 734787008, 737553006, 783436004, 428222009, 734934002, 734547000, 112119008]]	[[116680003, -1], [726542003, -1]]	[[716045008, 784015001, 430866006, 716044007, 783437008, 733486009, 771382006, 373246003, 372517002, 838466008], [737552001, 784016000, 734712006, 734787008, 737553006, 783436004, 428222009, 734934002, 734547000, 112119008]]
resección parcial de cornete inferior (procedimiento)	399224009	procedimiento	0	0	[399085001, 446808004, 446240006, 315329004, 315336003, 74663003, 307265004, 444230006, 256723009, 4341004]	0	1.0	3	1.0	[116680003, 260686004, 405813007]	399085001	3	1.0	[116680003, 260686004, 405813007]	399085001	[[116680003, -1], [260686004, 0], [405813007, 2]]	[[51302004, 446808004, 446240006, 450344004, 254477009, 447373006, 362882006, 118648008, 447140005, 232483003], [289928003, 150617003, 179630006, 274453002, 179629001, 267765006, 77595004, 449640003, 122469009, 274449004], [6553002, 65289004, 118648008, 122492009, 46607005, 60962000, 78155005, 33415007, 48077000, 87880004]]	[[116680003, -1], [260686004, 0], [405813007, 2]]	[[51302004, 446808004, 446240006, 450344004, 254477009, 447373006, 362882006, 118648008, 447140005, 232483003], [289928003, 150617003, 179630006, 274453002, 179629001, 267765006, 77595004, 449640003, 122469009, 274449004], [6553002, 65289004, 118648008, 122492009, 46607005, 60962000, 78155005, 33415007, 48077000, 87880004]]
derivación a servicio de medicina genitourinaria (procedimiento)	306123006	procedimiento	1	3	[309932005, 310052009, 830039004, 305975009, 305374000, 306591007, 306169006, 305818004, 770677000, 715962007]	0	1.0	1	1.0	[116680003]	309932005	2	1.0	[116680003, 260686004]	305975009	[[116680003, 1]]	[[417511005, 306110004, 431550007, 306241009, 710912004, 306175002, 306145007, 306161009, 306168003, 306206005]]	[[116680003, 0], [260686004, 0]]	[[306110004, 183515008, 306253008, 306206005, 306267004, 417511005, 431550007, 306241009, 306254002, 306289000], [129276002, 424208002, 3457005, 307378001, 129430004, 44383000, 129265001, 103701006, 81294000, 103315006]]
síndrome de Brown-Sequard al nivel del primer segmento cervical (trastorno)	721399009	trastorno	0	0	[721400002, 721524007, 721482007, 721403000, 721402005, 721483002, 721525008, 721401003, 721484008, 721526009]	0	1.0	3	1.0	[116676008, 116680003, 363698007]	721400002	3	1.0	[116676008, 116680003, 363698007]	721400002	[[116676008, 0], [116680003, 0], [363698007, 0]]	[[52988006, 417746004, 308492005, 320934008, 708557009, 225391007, 125591009, 312608009, 6923002, 708041002], [721398001, 721481000, 721523001, 721406008, 721492004, 721405007, 721493009, 721401003, 721404006, 721524007], [278754000, 278755004, 278776009, 278756003, 278762008, 278758002, 278757007, 278763003, 278777000, 278764009]]	[[116676008, 0], [116680003, 0], [363698007, 0]]	[[52988006, 417746004, 308492005, 320934008, 708557009, 225391007, 125591009, 312608009, 6923002, 708041002], [721398001, 721481000, 721523001, 721406008, 721492004, 721405007, 721493009, 721401003, 721404006, 721524007], [278754000, 278755004, 278776009, 278756003, 278762008, 278758002, 278757007, 278763003, 278777000, 278764009]]
radioterapia interna combinada (procedimiento)	169347003	procedimiento	0	0	[169331000, 169332007, 169333002, 169340001, 169335009, 448294009, 169334008, 169312006, 373841004, 169359004]	0	1.0	3	1.0	[363703001, 116680003, 424244007]	169331000	3	1.0	[363703001, 116680003, 424244007]	169331000	[[363703001, 0], [116680003, 2], [424244007, 5]]	[[262202000, 64245008, 363675004, 789640009, 773921001, 277132007, 773863001, 773892002, 773918003, 774040003], [108290001, 169333002, 169340001, 169332007, 169335009, 53438000, 169334008, 310023006, 419815003, 448294009], [125576007, 285323007, 56760005, 312255008, 122866006, 82107009, 169332007, 46316000, 448294009, 419201009]]	[[363703001, 0], [116680003, 2], [424244007, 5]]	[[262202000, 64245008, 363675004, 789640009, 773921001, 277132007, 773863001, 773892002, 773918003, 774040003], [108290001, 169333002, 169340001, 169332007, 169335009, 53438000, 169334008, 310023006, 419815003, 448294009], [125576007, 285323007, 56760005, 312255008, 122866006, 82107009, 169332007, 46316000, 448294009, 419201009]]
centellografía con leucocitos marcados con hexametilpropilenamina oxima-tecnecio 99m (procedimiento)	417464007	procedimiento	0	0	[417679006, 416197005, 416112003, 765339002, 431745003, 241411006, 768885006, 764673007, 438816004, 77313009]	0	1.0	3	0.75	[116680003, 260686004, 424361007]	417679006	3	0.75	[116680003, 260686004, 424361007]	417679006	[[116680003, -1], [260686004, 0], [424361007, 0]]	[[241335002, 303909000, 173771003, 252674007, 241336001, 303897008, 172859007, 241337005, 433246009, 53585008], [312421008, 360037004, 278110001, 399035005, 312337001, 312275004, 302199004, 278292003, 129331004, 360232003], [77313009, 3040004, 415704007, 87410002, 7281000, 4832001, 79610008, 446536001, 698804000, 85693008]]	[[116680003, -1], [260686004, 0], [424361007, 0]]	[[241335002, 303909000, 173771003, 252674007, 241336001, 303897008, 172859007, 241337005, 433246009, 53585008], [312421008, 360037004, 278110001, 399035005, 312337001, 312275004, 302199004, 278292003, 129331004, 360232003], [77313009, 3040004, 415704007, 87410002, 7281000, 4832001, 79610008, 446536001, 698804000, 85693008]]
desempeño laboral limitado (hallazgo)	224398005	hallazgo	9	9	[446769003, 718867001, 718871003, 718872005, 273659004, 718883001, 445796009, 718870002, 718873000, 224465001]	0	1.0	1	1.0	[116680003]	446769003	3	1.0	[418775008, 116680003, 363714003]	224465001	[[116680003, -1]]	[[257001005, 256998000, 256999008, 33752008, 277307003, 264680001, 257002003, 256950009, 732757003, 732701007]]	[[418775008, 0], [116680003, 1], [363714003, 7]]	[[84100007, 129466003, 5491000179105, 250171008, 108217004, 57224009, 260998006, 6035001, 362976009, 246465007], [365542002, 224397000, 284607007, 300437002, 285770005, 300448009, 300469006, 365390008, 118192006, 118193001], [224463008, 365526009, 365505009, 365566008, 224487005, 158817002, 365523001, 302148006, 365506005, 265919001]]
cuerda vocal derecha, tercio medio (estructura corporal)	129147009	estructura corporal	0	0	[129150007, 129148004, 129151006, 129146000, 49533009, 53824000, 764724007, 764726009, 232448002, 232560003]	0	1.0	2	1.0	[116680003, 272741003]	129150007	2	1.0	[116680003, 272741003]	129150007	[[116680003, 0], [272741003, 1]]	[[49533009, 53824000, 46105003, 736667003, 764724007, 764726009, 134290008, 129146000, 129151006, 129148004], [7771000, 24028007, 51440002, 277594003, 277593009, 21834000, 19801004, 264065008, 264176005, 263795004]]	[[116680003, 0], [272741003, 1]]	[[49533009, 53824000, 46105003, 736667003, 764724007, 764726009, 134290008, 129146000, 129151006, 129148004], [7771000, 24028007, 51440002, 277594003, 277593009, 21834000, 19801004, 264065008, 264176005, 263795004]]
producto que contiene exactamente sulfato de morfina 10 miligramos por cada supositorio rectal de liberación convencional (fármaco de uso clínico)	322432009	fármaco de uso clínico	0	0	[370261003, 322428003, 322433004, 322455007, 785174002, 785173008, 785167007, 785176000, 322446009, 322447000]	0	1.0	10	1.0	[763032000, 411116001, 732944001, 732947008, 116680003, 766952006, 732945000, 732946004, 762949000, 732943007]	370261003	10	1.0	[763032000, 411116001, 732944001, 732947008, 116680003, 766952006, 732945000, 732946004, 762949000, 732943007]	370261003	[[763032000, 2], [411116001, 0], [732944001, 0], [732947008, 2], [116680003, 0], [766952006, 2], [732945000, 1], [732946004, 2], [762949000, 0], [732943007, 0]]	[[385194003, 706493001, 733019001, 420929008, 385187001, 225079007, 462498006, 385192004, 317605002, 389090000], [420929008, 385195002, 385185009, 385189003, 425965000, 385196001, 385182007, 385193009, 761899004, 420292003], [3445001, 261931008, 707027008, 34001005, 421790002, 369785000, 732510001, 732587006, 259027000, 278494004], [385194003, 706493001, 733019001, 420929008, 385187001, 225079007, 462498006, 385192004, 317605002, 389090000], [773375002, 779505009, 778744006, 780623007, 780161006, 773374003, 779056006, 779130001, 780714002, 780164003], [3445001, 261931008, 38112003, 259027000, 766266009, 331746003, 331743006, 167779004, 331736000, 419410004], [408169001, 258684004, 414718005, 258798001, 258797006, 396163008, 258916009, 258796002, 258835005, 418670008], [3445001, 261931008, 38112003, 259027000, 766266009, 331746003, 331743006, 167779004, 331736000, 419410004], [60886004, 426952001, 31799007, 54172006, 45207006, 412311003, 387115000, 10751006, 427553007, 386865000], [60886004, 426952001, 31799007, 54172006, 45207006, 412311003, 387115000, 10751006, 427553007, 386865000]]	[[763032000, 2], [411116001, 0], [732944001, 0], [732947008, 2], [116680003, 0], [766952006, 2], [732945000, 1], [732946004, 2], [762949000, 0], [732943007, 0]]	[[385194003, 706493001, 733019001, 420929008, 385187001, 225079007, 462498006, 385192004, 317605002, 389090000], [420929008, 385195002, 385185009, 385189003, 425965000, 385196001, 385182007, 385193009, 761899004, 420292003], [3445001, 261931008, 707027008, 34001005, 421790002, 369785000, 732510001, 732587006, 259027000, 278494004], [385194003, 706493001, 733019001, 420929008, 385187001, 225079007, 462498006, 385192004, 317605002, 389090000], [773375002, 779505009, 778744006, 780623007, 780161006, 773374003, 779056006, 779130001, 780714002, 780164003], [3445001, 261931008, 38112003, 259027000, 766266009, 331746003, 331743006, 167779004, 331736000, 419410004], [408169001, 258684004, 414718005, 258798001, 258797006, 396163008, 258916009, 258796002, 258835005, 418670008], [3445001, 261931008, 38112003, 259027000, 766266009, 331746003, 331743006, 167779004, 331736000, 419410004], [60886004, 426952001, 31799007, 54172006, 45207006, 412311003, 387115000, 10751006, 427553007, 386865000], [60886004, 426952001, 31799007, 54172006, 45207006, 412311003, 387115000, 10751006, 427553007, 386865000]]
ovario derecho ausente en el espécimen (hallazgo)	406015006	hallazgo	0	0	[406016007, 405989003, 405990007, 397476004, 405998000, 122715008, 122718005, 448601003, 448602005, 122714007]	0	1.0	2	1.0	[116680003, 363714003]	406016007	2	1.0	[116680003, 363714003]	406016007	[[116680003, 0], [363714003, 0]]	[[250429001, 395538009, 399489004, 168126000, 396404006, 430861001, 371475003, 396403000, 115267000, 787377000], [386053000, 288564002, 707999001, 422759001, 310417005, 417602003, 372053005, 3390006, 363259005, 45392008]]	[[116680003, 0], [363714003, 0]]	[[250429001, 395538009, 399489004, 168126000, 396404006, 430861001, 371475003, 396403000, 115267000, 787377000], [386053000, 288564002, 707999001, 422759001, 310417005, 417602003, 372053005, 3390006, 363259005, 45392008]]
fractura expuesta de tobillo, bimaleolar, fractura peronea superior (trastorno)	208665005	trastorno	0	0	[208664009, 208669004, 208668007, 208663003, 208662008, 208667002, 208666006, 208658002, 208660000, 208657007]	0	1.0	3	1.0	[116676008, 116680003, 363698007]	208664009	3	1.0	[116676008, 116680003, 363698007]	208664009	[[116676008, 0], [116680003, 0], [363698007, 0]]	[[52329006, 397181002, 20946005, 66680001, 72704001, 8540001000004109, 34578006, 125170009, 871543006, 208341002], [26908008, 90338005, 25899002, 6698000, 123975002, 66680001, 42508007, 89820008, 34578006, 208663003], [6417001, 719549009, 719550009, 113225006, 418380001, 25539005, 761947000, 761946009, 418079008, 419975006]]	[[116676008, 0], [116680003, 0], [363698007, 0]]	[[52329006, 397181002, 20946005, 66680001, 72704001, 8540001000004109, 34578006, 125170009, 871543006, 208341002], [26908008, 90338005, 25899002, 6698000, 123975002, 66680001, 42508007, 89820008, 34578006, 208663003], [6417001, 719549009, 719550009, 113225006, 418380001, 25539005, 761947000, 761946009, 418079008, 419975006]]
terbufos (sustancia)	34219009	sustancia	0	0	[116294008, 725639006, 35008005, 372745006, 6264003, 224762004, 57868002, 255905003, 96128001, 121255009]	0	1.0	2	1.0	[116680003, 726542003]	116294008	2	1.0	[116680003, 726542003]	116294008	[[116680003, 0], [726542003, 1]]	[[119417004, 116366002, 116295009, 33278000, 768072007, 428695005, 311722000, 425830001, 121255009, 311846002], [33278000, 768072007, 428695005, 119417004, 116366002, 311846002, 311722000, 18093000, 31444004, 116295009]]	[[116680003, 0], [726542003, 1]]	[[119417004, 116366002, 116295009, 33278000, 768072007, 428695005, 311722000, 425830001, 121255009, 311846002], [33278000, 768072007, 428695005, 119417004, 116366002, 311846002, 311722000, 18093000, 31444004, 116295009]]
producto que contiene neurotoxina botulínica tipo A en forma farmacéutica para administración parenteral como único ingrediente (forma farmacéutica de producto medicinal)	779544001	forma farmacéutica de producto medicinal	0	0	[778540004, 786923004, 715709006, 788513007, 785748003, 785750006, 786437004, 772354002, 780519005, 786431003]	0	1.0	4	1.0	[127489000, 116680003, 411116001, 766952006]	778540004	4	1.0	[127489000, 116680003, 411116001, 766952006]	778540004	[[127489000, 0], [116680003, 0], [411116001, 0], [766952006, -1]]	[[703368006, 108890005, 385332008, 385331001, 129471005, 385335005, 385334009, 385333003, 409570004, 385336006], [776317009, 774894007, 774895008, 774893001, 774896009, 778540004, 788511009, 785746004, 785751005, 775640006], [385287007, 440132002, 764164000, 782154004, 764341006, 840399007, 830243009, 783026002, 781230000, 764194006], [67844008, 19466003, 708597007, 816004001, 816003007, 50533007, 317916006, 775591000, 91262008, 108665006]]	[[127489000, 0], [116680003, 0], [411116001, 0], [766952006, -1]]	[[703368006, 108890005, 385332008, 385331001, 129471005, 385335005, 385334009, 385333003, 409570004, 385336006], [776317009, 774894007, 774895008, 774893001, 774896009, 778540004, 788511009, 785746004, 785751005, 775640006], [385287007, 440132002, 764164000, 782154004, 764341006, 840399007, 830243009, 783026002, 781230000, 764194006], [67844008, 19466003, 708597007, 816004001, 816003007, 50533007, 317916006, 775591000, 91262008, 108665006]]
eminencia del bulbo raquídeo [como un todo] (estructura corporal)	279293003	estructura corporal	0	3	[731174008, 279104005, 726839003, 369060004, 18067007, 362420006, 730190004, 279288001, 727107002, 369061000]	0	1.0	1	1.0	[116680003]	731174008	2	1.0	[116680003, 272741003]	369060004	[[116680003, -1]]	[[314209005, 26519002, 369384004, 62159009, 64997007, 119241003, 43720006, 47636001, 42874002, 14634003]]	[[116680003, -1], [272741003, 0]]	[[8604004, 42874002, 11449002, 47636001, 62159009, 14634003, 45408004, 20104000, 59618002, 74907002], [182353008, 46669005, 272424004, 362749004, 361420009, 5366008, 238913005, 21933007, 90145001, 276120001]]
ingesta excesiva de beta glucano (hallazgo)	440481000124106	hallazgo	0	0	[440431000124105, 440651000124101, 286605001, 870404000, 440561000124100, 226343003, 440951000124109, 440541000124104, 441871000124101, 870405004]	0	1.0	3	1.0	[363713009, 116680003, 363714003]	440431000124105	3	1.0	[363713009, 116680003, 363714003]	440431000124105	[[363713009, -1], [116680003, 0], [363714003, 0]]	[[315227004, 80301007, 242535001, 17173007, 440311000124109, 247725000, 88323005, 218199001, 218196008, 218195007], [440421000124107, 440411000124104, 440601000124100, 870404000, 441931000124109, 139104001, 440551000124102, 870405004, 444761000124101, 846619006], [364393001, 363820009, 363896009, 364392006, 363818006, 364387009, 364663004, 396277003, 363918005, 364660001]]	[[363713009, -1], [116680003, 0], [363714003, 0]]	[[315227004, 80301007, 242535001, 17173007, 440311000124109, 247725000, 88323005, 218199001, 218196008, 218195007], [440421000124107, 440411000124104, 440601000124100, 870404000, 441931000124109, 139104001, 440551000124102, 870405004, 444761000124101, 846619006], [364393001, 363820009, 363896009, 364392006, 363818006, 364387009, 364663004, 396277003, 363918005, 364660001]]
conversión de reemplazo previo de articulación de hombro con prótesis híbrida con cemento (procedimiento)	762621005	procedimiento	0	0	[705151004, 762055007, 426717004, 762054006, 442656009, 711205006, 711204005, 428312001, 425989007, 427560001]	0	1.0	4	0.8	[363699004, 116680003, 260686004, 405814001]	705151004	4	0.8	[363699004, 116680003, 260686004, 405814001]	705151004	[[363699004, -1], [116680003, -1], [260686004, 4], [405814001, -1]]	[[67270000, 31884000, 314574000, 281439008, 314575004, 303726000, 465430009, 463761001, 239502007, 303567007], [398010007, 705883007, 266039007, 173697000, 302343007, 705880005, 47482000, 24994004, 309851000, 428034005], [425362007, 257867005, 129306000, 424832003, 129284003, 129338005, 129303008, 129416009, 788288006, 410756002], [16953009, 24136001, 49076000, 50024002, 443798008, 31398001, 722462006, 722460003, 85537004, 40238009]]	[[363699004, -1], [116680003, -1], [260686004, 4], [405814001, -1]]	[[67270000, 31884000, 314574000, 281439008, 314575004, 303726000, 465430009, 463761001, 239502007, 303567007], [398010007, 705883007, 266039007, 173697000, 302343007, 705880005, 47482000, 24994004, 309851000, 428034005], [425362007, 257867005, 129306000, 424832003, 129284003, 129338005, 129303008, 129416009, 788288006, 410756002], [16953009, 24136001, 49076000, 50024002, 443798008, 31398001, 722462006, 722460003, 85537004, 40238009]]
sobredosis intencional de sen (trastorno)	295466004	trastorno	0	0	[295465000, 295464001, 295224002, 295438007, 295605007, 295240004, 295749002, 295220006, 295289009, 295446008]	0	1.0	2	1.0	[116680003, 246075003]	295465000	2	1.0	[116680003, 246075003]	295465000	[[116680003, 0], [246075003, 0]]	[[295464001, 295465000, 295438007, 295468003, 295224002, 295240004, 295462002, 295605007, 295289009, 296090003], [387162007, 295464001, 768546006, 290457000, 293686008, 768548007, 256322002, 290459002, 28666000, 75175002]]	[[116680003, 0], [246075003, 0]]	[[295464001, 295465000, 295438007, 295468003, 295224002, 295240004, 295462002, 295605007, 295289009, 296090003], [387162007, 295464001, 768546006, 290457000, 293686008, 768548007, 256322002, 290459002, 28666000, 75175002]]
método de tinción con brasilina (procedimiento)	406820005	procedimiento	0	0	[406832009, 406805004, 406802001, 406803006, 406866000, 406800009, 117328005, 406922001, 117329002, 406836007]	0	1.0	2	1.0	[116680003, 424361007]	406832009	2	1.0	[116680003, 424361007]	406832009	[[116680003, 0], [424361007, 0]]	[[127790008, 117237007, 104209003, 104212000, 104211007, 117233006, 117048009, 117241006, 117302007, 104208006], [41750006, 262471009, 41220002, 81458001, 29765001, 769096009, 373749006, 78120008, 71916002, 424174005]]	[[116680003, 0], [424361007, 0]]	[[127790008, 117237007, 104209003, 104212000, 104211007, 117233006, 117048009, 117241006, 117302007, 104208006], [41750006, 262471009, 41220002, 81458001, 29765001, 769096009, 373749006, 78120008, 71916002, 424174005]]
idioma principal hablado: turcomano (hallazgo)	698928002	hallazgo	0	0	[698891000, 408531002, 698897001, 698669009, 407657008, 408533004, 408523007, 407656004, 698680009, 698655009]	0	1.0	3	1.0	[418775008, 116680003, 363714003]	698891000	3	1.0	[418775008, 116680003, 363714003]	698891000	[[418775008, 0], [116680003, 0], [363714003, 0]]	[[84100007, 129466003, 5491000179105, 6035001, 401059001, 29064005, 307892003, 250171008, 365854008, 698748003], [370157003, 698897001, 407657008, 698669009, 408531002, 408507007, 407656004, 698665003, 698664004, 698651000], [161139007, 297395006, 297832003, 445038003, 297780006, 161144000, 297295009, 297913005, 297803001, 297693008]]	[[418775008, 0], [116680003, 0], [363714003, 0]]	[[84100007, 129466003, 5491000179105, 6035001, 401059001, 29064005, 307892003, 250171008, 365854008, 698748003], [370157003, 698897001, 407657008, 698669009, 408531002, 408507007, 407656004, 698665003, 698664004, 698651000], [161139007, 297395006, 297832003, 445038003, 297780006, 161144000, 297295009, 297913005, 297803001, 297693008]]
subluxación traumática no expuesta de la articulación de la cadera, posterior (trastorno)	208906006	trastorno	0	0	[208907002, 208910009, 208962006, 208894000, 208911008, 208896003, 208961004, 208971002, 208938001, 208900000]	0	1.0	4	1.0	[116676008, 116680003, 42752001, 363698007]	208907002	4	1.0	[116676008, 116680003, 42752001, 363698007]	208907002	[[116676008, 0], [116680003, 0], [42752001, 0], [363698007, 0]]	[[823050009, 823049009, 823059005, 49210009, 823041007, 823046002, 75567003, 823048001, 16578003, 209202009], [208904009, 208892001, 208836001, 209013002, 209212002, 443286004, 208803002, 208895004, 89760000, 208876006], [773760007, 263904004, 272379006, 405615003, 231954005, 789750003, 274179004, 232249008, 450424009, 8609009], [24136001, 362908009, 41987009, 362907004, 49076000, 372189000, 428097001, 72525003, 40238009, 299233007]]	[[116676008, 0], [116680003, 0], [42752001, 0], [363698007, 0]]	[[823050009, 823049009, 823059005, 49210009, 823041007, 823046002, 75567003, 823048001, 16578003, 209202009], [208904009, 208892001, 208836001, 209013002, 209212002, 443286004, 208803002, 208895004, 89760000, 208876006], [773760007, 263904004, 272379006, 405615003, 231954005, 789750003, 274179004, 232249008, 450424009, 8609009], [24136001, 362908009, 41987009, 362907004, 49076000, 372189000, 428097001, 72525003, 40238009, 299233007]]
proteinuria lordótica (hallazgo)	48160003	hallazgo	0	0	[2663001, 8875000, 22794007, 29738008, 12511000132108, 32482005, 43820004, 326915002, 264867001, 870309009]	0	1.0	3	1.0	[363713009, 116680003, 363714003]	2663001	3	1.0	[363713009, 116680003, 363714003]	2663001	[[363713009, 0], [116680003, 0], [363714003, 0]]	[[43261007, 9437001, 3720003, 13930000, 92881008, 52293000, 51028009, 165416002, 92862000, 31649001], [29738008, 8875000, 22794007, 61135002, 2740001, 12178007, 89238002, 236720004, 73630001, 12511000132108], [57378007, 412872007, 412852002, 412846003, 415799009, 48504001, 412971001, 438485003, 412867003, 412943007]]	[[363713009, 0], [116680003, 0], [363714003, 0]]	[[43261007, 9437001, 3720003, 13930000, 92881008, 52293000, 51028009, 165416002, 92862000, 31649001], [29738008, 8875000, 22794007, 61135002, 2740001, 12178007, 89238002, 236720004, 73630001, 12511000132108], [57378007, 412872007, 412852002, 412846003, 415799009, 48504001, 412971001, 438485003, 412867003, 412943007]]
braquiterapia con itrio 90 (procedimiento)	228696008	procedimiento	0	0	[228694006, 228697004, 14691008, 438415006, 764678003, 431743005, 764677008, 50491009, 228673008, 767482001]	0	1.0	5	1.0	[116680003, 424244007, 424361007, 260686004, 363703001]	228694006	5	1.0	[116680003, 424244007, 424361007, 260686004, 363703001]	228694006	[[116680003, 0], [424244007, 0], [424361007, 0], [260686004, 0], [363703001, 0]]	[[152198000, 63754004, 384692006, 50491009, 764678003, 699076007, 68117004, 310196006, 465372006, 261344006], [82107009, 118340008, 63754004, 699076007, 465372006, 38586004, 465595003, 261344006, 309556000, 310196006], [14691008, 228697004, 49174004, 63754004, 41464007, 14071002, 58782005, 6021003, 42831000, 431743005], [313029009, 264594007, 129393004, 360232003, 257729003, 129286001, 281698007, 410460000, 129372002, 281609006], [262202000, 789640009, 64245008, 363675004, 789641008, 277132007, 766941000, 774040003, 133877004, 773870001]]	[[116680003, 0], [424244007, 0], [424361007, 0], [260686004, 0], [363703001, 0]]	[[152198000, 63754004, 384692006, 50491009, 764678003, 699076007, 68117004, 310196006, 465372006, 261344006], [82107009, 118340008, 63754004, 699076007, 465372006, 38586004, 465595003, 261344006, 309556000, 310196006], [14691008, 228697004, 49174004, 63754004, 41464007, 14071002, 58782005, 6021003, 42831000, 431743005], [313029009, 264594007, 129393004, 360232003, 257729003, 129286001, 281698007, 410460000, 129372002, 281609006], [262202000, 789640009, 64245008, 363675004, 789641008, 277132007, 766941000, 774040003, 133877004, 773870001]]
neoplasia maligna secundaria del borde externo del labio inferior (trastorno)	94674004	trastorno	0	0	[94675003, 94673005, 372026006, 372027002, 95176005, 95177001, 94135007, 126773005, 92479002, 95175009]	0	1.0	3	1.0	[116676008, 116680003, 363698007]	94675003	3	1.0	[116676008, 116680003, 363698007]	94675003	[[116676008, 0], [116680003, 0], [363698007, 0]]	[[14799000, 405843009, 722671009, 372087000, 363346000, 241861008, 6219000, 94629006, 1082601000112109, 449632009], [94673005, 94675003, 94135007, 372026006, 95175009, 372027002, 95176005, 95177001, 92479002, 92478005], [128251006, 128250007, 128249007, 34148009, 92479002, 126773005, 45825006, 363373004, 92480004, 126772000]]	[[116676008, 0], [116680003, 0], [363698007, 0]]	[[14799000, 405843009, 722671009, 372087000, 363346000, 241861008, 6219000, 94629006, 1082601000112109, 449632009], [94673005, 94675003, 94135007, 372026006, 95175009, 372027002, 95176005, 95177001, 92479002, 92478005], [128251006, 128250007, 128249007, 34148009, 92479002, 126773005, 45825006, 363373004, 92480004, 126772000]]
examen endoscópico retrógrado diagnóstico de conducto biliar (procedimiento)	386723000	procedimiento	0	0	[173933000, 173878003, 174638002, 326919008, 174017009, 174634000, 275251008, 174184006, 174018004, 426859009]	0	1.0	4	1.0	[425391005, 116680003, 260686004, 405813007]	173933000	4	1.0	[425391005, 116680003, 260686004, 405813007]	173933000	[[425391005, -1], [116680003, -1], [260686004, -1], [405813007, 0]]	[[425964001, 174630009, 449387003, 174636003, 174639005, 302207003, 449193003, 448030006, 465893003, 404812006], [372266004, 174608008, 419641007, 449387003, 174630009, 446673009, 372267008, 425964001, 326919008, 427257009], [174630009, 449387003, 174608008, 432817003, 418355001, 426859009, 427112007, 425964001, 174636003, 61049008], [28273000, 372166008, 367606003, 419641007, 56732008, 69930009, 281567001, 235570008, 113288006, 364682008]]	[[425391005, -1], [116680003, -1], [260686004, -1], [405813007, 0]]	[[425964001, 174630009, 449387003, 174636003, 174639005, 302207003, 449193003, 448030006, 465893003, 404812006], [372266004, 174608008, 419641007, 449387003, 174630009, 446673009, 372267008, 425964001, 326919008, 427257009], [174630009, 449387003, 174608008, 432817003, 418355001, 426859009, 427112007, 425964001, 174636003, 61049008], [28273000, 372166008, 367606003, 419641007, 56732008, 69930009, 281567001, 235570008, 113288006, 364682008]]
