Concepto	ID	Semantic tag	Top	Top Rel	Similares	Palabras no contenida	% palabras contenidas	Relaciones igual 1	% igual 1	Nombres igual 1	ID 1	Relaciones igual match	% igual match	Nombres igual match	ID match	Analogias 1	Analogias 1 Lista	Analogias Sem	Analogias Sem Lista
anquilosis completa de la columna vertebral (trastorno)	36655007	trastorno	0	0	[47049007, 202814008, 202816005, 202818006, 1253002, 202811000, 263040004, 263039001, 263043002, 263044008]	0	1.0	3	1.0	[116676008, 116680003, 363698007]	47049007	3	1.0	[116676008, 116680003, 363698007]	47049007	[[116676008, 0], [116680003, -1], [363698007, 0]]	[[36504009, 717814004, 111227009, 860898004, 79782001, 789675009, 14901003, 202813002, 87458006, 88026008], [111227009, 202313006, 50603008, 56923001, 202319005, 202321000, 87823004, 24273009, 429301007, 763215008], [8983005, 303099005, 786849008, 8454000, 76079001, 129169002, 786964009, 421060004, 786965005, 51282000]]	[[116676008, 0], [116680003, -1], [363698007, 0]]	[[36504009, 717814004, 111227009, 860898004, 79782001, 789675009, 14901003, 202813002, 87458006, 88026008], [111227009, 202313006, 50603008, 56923001, 202319005, 202321000, 87823004, 24273009, 429301007, 763215008], [8983005, 303099005, 786849008, 8454000, 76079001, 129169002, 786964009, 421060004, 786965005, 51282000]]
nivel de fármaco en espécimen de orina por encima del rango terapéutico (hallazgo)	441999003	hallazgo	0	0	[274890007, 441888001, 442185004, 442772007, 442766007, 441775006, 441811002, 444780001, 441685000, 441776007]	0	1.0	3	1.0	[363713009, 116680003, 363714003]	274890007	3	1.0	[363713009, 116680003, 363714003]	274890007	[[363713009, 0], [116680003, 0], [363714003, -1]]	[[281302008, 281300000, 394844007, 707218004, 441781003, 449781000, 398295005, 441957004, 441776007, 444551008], [442756004, 442686002, 442096005, 442082004, 118245000, 442772007, 281302008, 441957004, 441781003, 301118005], [123038009, 313333008, 118128002, 118127007, 399435001, 118129005, 766941000, 52151009, 773880002, 105051009]]	[[363713009, 0], [116680003, 0], [363714003, -1]]	[[281302008, 281300000, 394844007, 707218004, 441781003, 449781000, 398295005, 441957004, 441776007, 444551008], [442756004, 442686002, 442096005, 442082004, 118245000, 442772007, 281302008, 441957004, 441781003, 301118005], [123038009, 313333008, 118128002, 118127007, 399435001, 118129005, 766941000, 52151009, 773880002, 105051009]]
producto que contiene exactamente etinilestradiol 30 microgramos y norgestrel 300 microgramos por cada comprimido para administración oral de liberación convencional (fármaco de uso clínico)	377419009	fármaco de uso clínico	0	0	[326324002, 326310001, 326325001, 377406005, 326358005, 377421004, 377407001, 377404008, 377360003, 326309006]	0	1.0	11	1.0	[732947008, 411116001, 732944001, 116680003, 763032000, 766952006, 732945000, 762949000, 732946004, 766939001, 732943007]	326324002	11	1.0	[732947008, 411116001, 732944001, 116680003, 763032000, 766952006, 732945000, 762949000, 732946004, 766939001, 732943007]	326324002	[[732947008, 1], [411116001, 0], [732944001, 0], [116680003, 0], [763032000, 1], [766952006, 1], [732945000, 0], [762949000, 0], [732946004, 2], [766939001, 0], [732943007, 0]]	[[385055001, 732936001, 725125005, 761877007, 712568008, 421595009, 733000006, 2275002, 385084005, 443620003], [421026006, 764780001, 420692007, 421366001, 385085006, 764774009, 385060002, 421701006, 783749008, 385173001], [725125005, 712568008, 401955005, 5304008, 443620003, 377404008, 377513007, 346672000, 324501005, 433800003], [779209004, 779204009, 779207002, 779208007, 779081009, 779205005, 779202008, 778945000, 779822004, 778897006], [385055001, 732936001, 725125005, 761877007, 712568008, 421595009, 733000006, 2275002, 385084005, 443620003], [725125005, 19338005, 420625000, 262434007, 712568008, 253232000, 258195006, 717181004, 115703004, 264620003], [258685003, 414718005, 725125005, 418042005, 258916009, 258800008, 258801007, 258684004, 258799009, 712568008], [126106007, 725125005, 712568008, 395945000, 772939002, 126102009, 775864009, 425245004, 414147008, 395955001], [725125005, 261768000, 38112003, 262052000, 262049008, 697940004, 712568008, 697941000, 708708008, 264614004], [773895000, 773925005, 773886008, 773922008, 773837006, 773876007, 773878008, 789691007, 773860003, 773838001], [126106007, 725125005, 712568008, 395945000, 772939002, 126102009, 775864009, 425245004, 414147008, 395955001]]	[[732947008, 1], [411116001, 0], [732944001, 0], [116680003, 0], [763032000, 1], [766952006, 1], [732945000, 0], [762949000, 0], [732946004, 2], [766939001, 0], [732943007, 0]]	[[385055001, 732936001, 725125005, 761877007, 712568008, 421595009, 733000006, 2275002, 385084005, 443620003], [421026006, 764780001, 420692007, 421366001, 385085006, 764774009, 385060002, 421701006, 783749008, 385173001], [725125005, 712568008, 401955005, 5304008, 443620003, 377404008, 377513007, 346672000, 324501005, 433800003], [779209004, 779204009, 779207002, 779208007, 779081009, 779205005, 779202008, 778945000, 779822004, 778897006], [385055001, 732936001, 725125005, 761877007, 712568008, 421595009, 733000006, 2275002, 385084005, 443620003], [725125005, 19338005, 420625000, 262434007, 712568008, 253232000, 258195006, 717181004, 115703004, 264620003], [258685003, 414718005, 725125005, 418042005, 258916009, 258800008, 258801007, 258684004, 258799009, 712568008], [126106007, 725125005, 712568008, 395945000, 772939002, 126102009, 775864009, 425245004, 414147008, 395955001], [725125005, 261768000, 38112003, 262052000, 262049008, 697940004, 712568008, 697941000, 708708008, 264614004], [773895000, 773925005, 773886008, 773922008, 773837006, 773876007, 773878008, 789691007, 773860003, 773838001], [126106007, 725125005, 712568008, 395945000, 772939002, 126102009, 775864009, 425245004, 414147008, 395955001]]
método de tinción con amarillo naftol S (procedimiento)	406900008	procedimiento	0	0	[406914008, 406804000, 406939004, 406798002, 406795004, 406890004, 117025004, 406941003, 406937002, 406829006]	0	1.0	2	1.0	[116680003, 424361007]	406914008	2	1.0	[116680003, 424361007]	406914008	[[116680003, -1], [424361007, 0]]	[[406890004, 406941003, 406937002, 406892007, 406904004, 406798002, 406799005, 406857004, 117031001, 117218003], [111101002, 89856006, 406993001, 2159007, 84217005, 46139004, 86750008, 57753006, 70520000, 27016007]]	[[116680003, -1], [424361007, 0]]	[[406890004, 406941003, 406937002, 406892007, 406904004, 406798002, 406799005, 406857004, 117031001, 117218003], [111101002, 89856006, 406993001, 2159007, 84217005, 46139004, 86750008, 57753006, 70520000, 27016007]]
valvulotomía auriculoventricular con balón (procedimiento)	232917004	procedimiento	0	0	[232769004, 232834008, 240919008, 232809008, 232913000, 232918009, 232916008, 232771004, 232836005, 442188002]	0	1.0	4	1.0	[424226004, 116680003, 260686004, 405813007]	232769004	4	1.0	[424226004, 116680003, 260686004, 405813007]	232769004	[[424226004, 0], [116680003, 0], [260686004, 0], [405813007, -1]]	[[303779005, 233152001, 449033003, 399175004, 275065001, 413633002, 2491002, 176373005, 449403001, 464311004], [240919008, 232834008, 24394009, 386727004, 232769004, 307799000, 232870006, 271411002, 232913000, 232871005], [129419002, 410817004, 129421007, 360084004, 256644001, 257890000, 367558000, 129372002, 129381008, 277763000], [312523009, 711579000, 711578008, 91134007, 46030003, 27055008, 711574005, 46807008, 711575006, 253487001]]	[[424226004, 0], [116680003, 0], [260686004, 0], [405813007, -1]]	[[303779005, 233152001, 449033003, 399175004, 275065001, 413633002, 2491002, 176373005, 449403001, 464311004], [240919008, 232834008, 24394009, 386727004, 232769004, 307799000, 232870006, 271411002, 232913000, 232871005], [129419002, 410817004, 129421007, 360084004, 256644001, 257890000, 367558000, 129372002, 129381008, 277763000], [312523009, 711579000, 711578008, 91134007, 46030003, 27055008, 711574005, 46807008, 711575006, 253487001]]
articulación interfalángica proximal de dígito [como un todo] (estructura corporal)	871490006	estructura corporal	0	0	[182193003, 725414008, 361873003, 361853008, 303280009, 732165008, 361855001, 361874009, 724414001, 787834006]	0	1.0	2	1.0	[116680003, 272741003]	182193003	2	1.0	[116680003, 272741003]	182193003	[[116680003, 1], [272741003, 0]]	[[371232006, 871489002, 773687002, 773686006, 371200006, 725406002, 725405003, 371263005, 23401000087109, 302534004], [182353008, 82680008, 24614000, 403562000, 55399009, 19240003, 361367007, 437882009, 281747007, 731870002]]	[[116680003, 1], [272741003, 0]]	[[371232006, 871489002, 773687002, 773686006, 371200006, 725406002, 725405003, 371263005, 23401000087109, 302534004], [182353008, 82680008, 24614000, 403562000, 55399009, 19240003, 361367007, 437882009, 281747007, 731870002]]
dilatación endoscópica de yeyuno (procedimiento)	173929007	procedimiento	0	0	[174011005, 173874001, 445716005, 39434003, 363105001, 8869009, 447327009, 302207003, 838446004, 89311007]	0	1.0	4	1.0	[425391005, 116680003, 260686004, 405813007]	174011005	4	1.0	[425391005, 116680003, 260686004, 405813007]	174011005	[[425391005, 0], [116680003, 0], [260686004, 0], [405813007, 1]]	[[37270008, 734270007, 705509004, 705295001, 705270002, 312033008, 257217006, 469496006, 466137005, 465597006], [44349007, 7908000, 82764005, 118834006, 34853001, 16453004, 48114000, 118835007, 34969007, 450352001], [129419002, 410817004, 129421007, 129328000, 129381008, 256644001, 257890000, 367558000, 129372002, 277763000], [34516001, 21306003, 40810008, 1581009, 118508005, 397439002, 48239000, 85458007, 81743008, 83997005]]	[[425391005, 0], [116680003, 0], [260686004, 0], [405813007, 1]]	[[37270008, 734270007, 705509004, 705295001, 705270002, 312033008, 257217006, 469496006, 466137005, 465597006], [44349007, 7908000, 82764005, 118834006, 34853001, 16453004, 48114000, 118835007, 34969007, 450352001], [129419002, 410817004, 129421007, 129328000, 129381008, 256644001, 257890000, 367558000, 129372002, 277763000], [34516001, 21306003, 40810008, 1581009, 118508005, 397439002, 48239000, 85458007, 81743008, 83997005]]
condición ideal de dentición completa (hallazgo)	710092003	hallazgo	0	0	[707190001, 707193004, 710095001, 710093008, 707195006, 707192009, 707194005, 710094002, 162667001, 710091005]	0	1.0	2	1.0	[116680003, 363698007]	707190001	2	1.0	[116680003, 363698007]	707190001	[[116680003, 0], [363698007, 6]]	[[710091005, 300233000, 365558004, 106126000, 707144009, 427955007, 418138009, 300238009, 419057008, 118200004], [87458006, 10624004, 427037000, 76842000, 789675009, 12330002, 245543004, 247349000, 89434002, 860898004]]	[[116680003, 0], [363698007, 6]]	[[710091005, 300233000, 365558004, 106126000, 707144009, 427955007, 418138009, 300238009, 419057008, 118200004], [87458006, 10624004, 427037000, 76842000, 789675009, 12330002, 245543004, 247349000, 89434002, 860898004]]
prionopatía variable sensible a proteasa (trastorno)	721165001	trastorno	3	3	[372598006, 80074009, 83185005, 723557004, 715793003, 771271000, 323388008, 260357007, 713296005, 1074009]	1	0.8	1	0.5	[116680003]	372598006	2	0.6667	[116680003, 363698007]	723557004	[[116680003, -1]]	[[387033008, 372649007, 414355008, 14443002, 372722000, 372480009, 372788003, 372528003, 373206009, 373270004]]	[[116680003, -1], [363698007, -1]]	[[736207009, 57697001, 128535002, 49483002, 734602008, 128121009, 128074002, 128536001, 128232000, 55855009], [70853004, 46564005, 3396000, 53147002, 17292004, 423918008, 736207009, 10584009, 74493001, 38852004]]
aborto espontáneo con perforación de tejido periuretral (trastorno)	51954003	trastorno	0	0	[68189005, 76472002, 44814008, 46365005, 19564003, 87967003, 85467007, 15809008, 8071005, 71216006]	0	1.0	5	0.8333	[116680003, 116676008, 371881003, 363714003, 363698007]	68189005	5	0.8333	[116680003, 116676008, 371881003, 363714003, 363698007]	68189005	[[116680003, 0], [116676008, -1], [371881003, -1], [363714003, 0], [363698007, 0]]	[[58990004, 38784004, 111431001, 7822001, 198646004, 198746006, 198657009, 198758006, 198808008, 198707009], [43892002, 231879009, 275475005, 255312002, 231941003, 416507005, 26664005, 248739002, 231880007, 298008006], [714812005, 609446006, 386639001, 57797005, 713649008, 609504000, 707998009, 609492009, 609513003, 609503006], [364320009, 414174009, 364599001, 364698001, 364159005, 363886000, 363956006, 406189006, 364328002, 363885001], [52498007, 58331009, 84860006, 28937000, 38852004, 37446007, 59837008, 78942005, 23671005, 52427009]]	[[116680003, 0], [116676008, -1], [371881003, -1], [363714003, 0], [363698007, 0]]	[[58990004, 38784004, 111431001, 7822001, 198646004, 198746006, 198657009, 198758006, 198808008, 198707009], [43892002, 231879009, 275475005, 255312002, 231941003, 416507005, 26664005, 248739002, 231880007, 298008006], [714812005, 609446006, 386639001, 57797005, 713649008, 609504000, 707998009, 609492009, 609513003, 609503006], [364320009, 414174009, 364599001, 364698001, 364159005, 363886000, 363956006, 406189006, 364328002, 363885001], [52498007, 58331009, 84860006, 28937000, 38852004, 37446007, 59837008, 78942005, 23671005, 52427009]]
resección total de glándula submandibular derecha (procedimiento)	739129004	procedimiento	0	0	[739128007, 726109006, 726108003, 739130009, 739131008, 741724000, 741722001, 231627005, 2857007, 47227006]	0	1.0	3	1.0	[116680003, 260686004, 405813007]	739128007	3	1.0	[116680003, 260686004, 405813007]	739128007	[[116680003, 0], [260686004, 0], [405813007, 0]]	[[47110007, 13358001, 359703006, 287809004, 172661001, 37996003, 42995006, 176597000, 367531007, 70024001], [129304002, 410757006, 129345005, 129318009, 129308004, 442837002, 257890000, 367558000, 360028004, 277763000], [368757005, 368758000, 181235001, 368755002, 368756001, 368719005, 368720004, 368564005, 368586006, 2327009]]	[[116680003, 0], [260686004, 0], [405813007, 0]]	[[47110007, 13358001, 359703006, 287809004, 172661001, 37996003, 42995006, 176597000, 367531007, 70024001], [129304002, 410757006, 129345005, 129318009, 129308004, 442837002, 257890000, 367558000, 360028004, 277763000], [368757005, 368758000, 181235001, 368755002, 368756001, 368719005, 368720004, 368564005, 368586006, 2327009]]
trastorno neurodegenerativo postviral fatal (trastorno)	774206008	trastorno	0	0	[123948009, 722965000, 724813004, 51771007, 123976001, 735732003, 709073001, 732963000, 16064651000119108, 720951008]	0	1.0	2	1.0	[116680003, 255234002]	123948009	2	1.0	[116680003, 255234002]	123948009	[[116680003, -1], [255234002, 0]]	[[123976001, 722965000, 724813004, 123947004, 709073001, 735732003, 127071007, 789440003, 724811002, 432066002], [34014006, 409631000, 36155008, 276660001, 150781000119103, 407521007, 445939008, 4464003, 720951008, 204981000119101]]	[[116680003, -1], [255234002, 0]]	[[123976001, 722965000, 724813004, 123947004, 709073001, 735732003, 127071007, 789440003, 724811002, 432066002], [34014006, 409631000, 36155008, 276660001, 150781000119103, 407521007, 445939008, 4464003, 720951008, 204981000119101]]
líneas de Mee (trastorno)	73751008	trastorno	0	0	[1134001, 80213000, 112264000, 14667004, 58871008, 19537004, 420569002, 49294001, 225283000, 420556001]	1	0.6667000000000001	2	0.6667	[116680003, 363698007]	1134001	2	0.6667	[116680003, 363698007]	1134001	[[116680003, -1], [363698007, 0]]	[[111202002, 763792009, 403302004, 47139007, 50458000, 247509007, 403304003, 278523002, 1271009, 773700005], [770802007, 782611005, 770810008, 770804008, 770816002, 770809003, 770805009, 770817006, 770818001, 770815003]]	[[116680003, -1], [363698007, 0]]	[[111202002, 763792009, 403302004, 47139007, 50458000, 247509007, 403304003, 278523002, 1271009, 773700005], [770802007, 782611005, 770810008, 770804008, 770816002, 770809003, 770805009, 770817006, 770818001, 770815003]]
evaluación inicial de menopausia (régimen/tratamiento)	170949004	régimen/tratamiento	0	0	[170950004, 170899001, 170846007, 315639002, 165171009, 170679009, 170875001, 170571002, 170810003, 170743005]	0	1.0	2	1.0	[116680003, 260686004]	170950004	2	1.0	[116680003, 260686004]	170950004	[[116680003, 0], [260686004, 0]]	[[268530007, 884001, 128974000, 20045006, 263682001, 170875001, 30283007, 243875009, 170571002, 412894004], [360152008, 367558000, 129410003, 256644001, 257890000, 303996000, 360084004, 129278001, 129325002, 386746003]]	[[116680003, 0], [260686004, 0]]	[[268530007, 884001, 128974000, 20045006, 263682001, 170875001, 30283007, 243875009, 170571002, 412894004], [360152008, 367558000, 129410003, 256644001, 257890000, 303996000, 360084004, 129278001, 129325002, 386746003]]
contusión de dedo índice izquierdo (trastorno)	11774011000119107	trastorno	0	0	[11773971000119102, 10963571000119103, 10963371000119109, 11774211000119101, 11774251000119100, 11785601000119107, 11773531000119106, 713274004, 11774131000119101, 11863601000119106]	0	1.0	4	1.0	[116676008, 116680003, 42752001, 363698007]	11773971000119102	4	1.0	[116676008, 116680003, 42752001, 363698007]	11773971000119102	[[116676008, 0], [116680003, 0], [42752001, 0], [363698007, 0]]	[[308492005, 312608009, 276475003, 125667009, 3821009, 129738007, 129739004, 129742005, 284554003, 282005002], [69787006, 274172008, 25546001, 5662003, 58075000, 11774091000119103, 211515006, 244006001, 7569003, 249767004], [773760007, 263904004, 272379006, 405615003, 231954005, 232249008, 391180006, 699013006, 233648002, 201279004], [770841009, 770842002, 83738005, 770850006, 770852003, 10963371000119109, 770883004, 11773971000119102, 12406000, 10963571000119103]]	[[116676008, 0], [116680003, 0], [42752001, 0], [363698007, 0]]	[[308492005, 312608009, 276475003, 125667009, 3821009, 129738007, 129739004, 129742005, 284554003, 282005002], [69787006, 274172008, 25546001, 5662003, 58075000, 11774091000119103, 211515006, 244006001, 7569003, 249767004], [773760007, 263904004, 272379006, 405615003, 231954005, 232249008, 391180006, 699013006, 233648002, 201279004], [770841009, 770842002, 83738005, 770850006, 770852003, 10963371000119109, 770883004, 11773971000119102, 12406000, 10963571000119103]]
sospecha de fiebre paratifoidea (situación)	772164003	situación	0	0	[772154007, 772162004, 85904008, 772211009, 87048000, 94001000119104, 43220007, 33877000, 43416006, 9164007]	0	1.0	5	1.0	[116680003, 408732007, 408729009, 246090004, 408731000]	772154007	5	1.0	[116680003, 408732007, 408729009, 246090004, 408731000]	772154007	[[116680003, 0], [408732007, 0], [408729009, 0], [246090004, 0], [408731000, 0]]	[[473130003, 407624006, 700102000, 439597005, 773116000, 714327004, 773112003, 394886001, 394966004, 161413004], [410604004, 57646009, 37555008, 444279003, 444280000, 444147003, 75302005, 276091008, 444191003, 444055008], [415684004, 706876006, 772147001, 407625007, 162594009, 772163009, 697959002, 833278008, 772211009, 772160007], [85904008, 4834000, 240512008, 62674007, 52138004, 51682007, 19044004, 28477001, 47277009, 186774005], [410512000, 410584005, 410585006, 410587003, 410588008, 410586007, 410511007, 360110003, 426794005, 285624007]]	[[116680003, 0], [408732007, 0], [408729009, 0], [246090004, 0], [408731000, 0]]	[[473130003, 407624006, 700102000, 439597005, 773116000, 714327004, 773112003, 394886001, 394966004, 161413004], [410604004, 57646009, 37555008, 444279003, 444280000, 444147003, 75302005, 276091008, 444191003, 444055008], [415684004, 706876006, 772147001, 407625007, 162594009, 772163009, 697959002, 833278008, 772211009, 772160007], [85904008, 4834000, 240512008, 62674007, 52138004, 51682007, 19044004, 28477001, 47277009, 186774005], [410512000, 410584005, 410585006, 410587003, 410588008, 410586007, 410511007, 360110003, 426794005, 285624007]]
folleto sobre enfermedad pulmonar obstructiva crónica, entregado (situación)	395159008	situación	1	1	[741056003, 183099005, 183097007, 183100002, 414113005, 183096003, 428457009, 715284000, 183098002, 183101003]	0	1.0	1	0.3333	[116680003]	741056003	5	1.0	[116680003, 408732007, 363589002, 408730004, 408731000]	183099005	[[116680003, 4]]	[[423167009, 183097007, 414113005, 183099005, 183096003, 183101003, 183100002, 710718005, 183098002, 428457009]]	[[116680003, 0], [408732007, -1], [363589002, -1], [408730004, -1], [408731000, 0]]	[[183096003, 183097007, 741056003, 410266009, 410300003, 410290005, 410284006, 414113005, 183100002, 410292002], [297241004, 414415007, 266899005, 401200002, 394702007, 445312005, 430560006, 151181000119106, 401184000, 736283006], [13645005, 413839001, 401200002, 390891009, 394702007, 697911002, 313297008, 313296004, 313299006, 297241004], [13645005, 297241004, 401200002, 414415007, 394702007, 390891009, 401184000, 413839001, 697911002, 313297008], [410512000, 410588008, 410585006, 410587003, 410584005, 401184000, 401185004, 723245007, 410586007, 410511007]]
sobredosis de alopurinol, con intención indeterminada (trastorno)	296483003	trastorno	0	0	[295298007, 295909004, 296203004, 296052009, 296556001, 296862001, 296040002, 296835009, 296465006, 297041007]	0	1.0	2	1.0	[116680003, 246075003]	295298007	2	1.0	[116680003, 246075003]	295298007	[[116680003, 0], [246075003, 0]]	[[296480000, 296482008, 295295005, 295906006, 296049001, 296553009, 295927001, 296832007, 296859004, 296200001], [387135004, 425496004, 121437003, 296480000, 715259003, 763645000, 294220003, 703676004, 395755006, 702810006]]	[[116680003, 0], [246075003, 0]]	[[296480000, 296482008, 295295005, 295906006, 296049001, 296553009, 295927001, 296832007, 296859004, 296200001], [387135004, 425496004, 121437003, 296480000, 715259003, 763645000, 294220003, 703676004, 395755006, 702810006]]
fenestración de quiste de aracnoides (procedimiento)	447221008	procedimiento	0	0	[230811007, 230793002, 390849007, 303840006, 230986008, 37361007, 231822002, 6535008, 213168000, 446693001]	0	1.0	4	1.0	[363700003, 116680003, 260686004, 405813007]	230811007	4	1.0	[363700003, 116680003, 260686004, 405813007]	230811007	[[363700003, 1], [116680003, -1], [260686004, 0], [405813007, 5]]	[[16255008, 367643001, 441457006, 447030009, 178377003, 204766008, 67475007, 125293008, 254677004, 399999000], [27190002, 171692002, 54872009, 37361007, 446062001, 26083004, 233040005, 178620006, 171695000, 264952001], [257825001, 16255008, 257867005, 360060007, 367558000, 129357001, 129291000, 257903006, 360038009, 256644001], [66697007, 8935007, 18422009, 75559006, 126959008, 75042008, 64265001, 204072001, 40111009, 180949007]]	[[363700003, 1], [116680003, -1], [260686004, 0], [405813007, 5]]	[[16255008, 367643001, 441457006, 447030009, 178377003, 204766008, 67475007, 125293008, 254677004, 399999000], [27190002, 171692002, 54872009, 37361007, 446062001, 26083004, 233040005, 178620006, 171695000, 264952001], [257825001, 16255008, 257867005, 360060007, 367558000, 129357001, 129291000, 257903006, 360038009, 256644001], [66697007, 8935007, 18422009, 75559006, 126959008, 75042008, 64265001, 204072001, 40111009, 180949007]]
3-alfa-alo-tetrahidrocortisol (sustancia)	96331008	sustancia	0	1	[103049008, 26521007, 117492000, 130913007, 130345007, 32725008, 715854003, 104450008, 78834005, 116659009]	0	1.0	1	1.0	[116680003]	103049008	2	1.0	[116680003, 726542003]	26521007	[[116680003, 7]]	[[126087002, 707191002, 707189005, 724236001, 712878002, 51263009, 84818007, 23816007, 52126008, 16717002]]	[[116680003, 6], [726542003, -1]]	[[707189005, 707191002, 724236001, 712878002, 84818007, 104497009, 23816007, 51263009, 26469007, 130090009], [130311000, 20742004, 30616002, 707189005, 707191002, 59074006, 65488009, 724236001, 90148004, 31849004]]
ganglio raquídeo de la cuarta vértebra cervical (estructura corporal)	278332004	estructura corporal	0	0	[278331006, 278333009, 278330007, 278334003, 278335002, 278352003, 278329002, 278336001, 278339008, 278351005]	0	1.0	2	1.0	[116680003, 272741003]	278331006	2	1.0	[116680003, 272741003]	278331006	[[116680003, 0], [272741003, 0]]	[[278325008, 278326009, 278327000, 278328005, 278335002, 278336001, 278333009, 278334003, 278329002, 278343007], [182353008, 384727002, 24614000, 39509000, 272424004, 18345004, 16421008, 308764001, 90522003, 64214009]]	[[116680003, 0], [272741003, 0]]	[[278325008, 278326009, 278327000, 278328005, 278335002, 278336001, 278333009, 278334003, 278329002, 278343007], [182353008, 384727002, 24614000, 39509000, 272424004, 18345004, 16421008, 308764001, 90522003, 64214009]]
producto que contiene exactamente aspirina 600 miligramos por cada supositorio rectal de liberación convencional (fármaco de uso clínico)	370178000	fármaco de uso clínico	0	0	[322232006, 370177005, 370176001, 322233001, 370145007, 317402009, 317432001, 322250004, 370146008, 322257001]	0	1.0	10	1.0	[763032000, 411116001, 732947008, 116680003, 732944001, 766952006, 732945000, 732946004, 762949000, 732943007]	322232006	10	1.0	[763032000, 411116001, 732947008, 116680003, 732944001, 766952006, 732945000, 732946004, 762949000, 732943007]	322232006	[[763032000, 2], [411116001, 0], [732947008, 2], [116680003, 0], [732944001, 0], [766952006, 1], [732945000, 0], [732946004, 1], [762949000, 0], [732943007, 0]]	[[385194003, 706493001, 733019001, 420929008, 725127002, 385192004, 385184008, 385187001, 462498006, 225079007], [420929008, 385195002, 385196001, 385189003, 425965000, 385182007, 385185009, 385193009, 420292003, 761899004], [385194003, 706493001, 733019001, 420929008, 725127002, 385192004, 385184008, 385187001, 462498006, 225079007], [778378003, 778595005, 778377008, 780130002, 778990009, 786110007, 779816008, 779974000, 780133000, 779307000], [725127002, 316963003, 377225006, 409229002, 422053007, 375556001, 420649002, 374594007, 784927000, 376345006], [725127002, 38112003, 697941000, 262052000, 262049008, 261768000, 697940004, 708708008, 264614004, 14209008], [258684004, 408169001, 414718005, 725127002, 418670008, 258685003, 258797006, 418148006, 258798001, 258916009], [725127002, 38112003, 697941000, 262052000, 262049008, 261768000, 697940004, 708708008, 264614004, 14209008], [387458008, 25796002, 431463004, 417980006, 135800003, 432909005, 10692681000119108, 295135004, 725127002, 407674008], [387458008, 25796002, 431463004, 417980006, 135800003, 432909005, 10692681000119108, 295135004, 725127002, 407674008]]	[[763032000, 2], [411116001, 0], [732947008, 2], [116680003, 0], [732944001, 0], [766952006, 1], [732945000, 0], [732946004, 1], [762949000, 0], [732943007, 0]]	[[385194003, 706493001, 733019001, 420929008, 725127002, 385192004, 385184008, 385187001, 462498006, 225079007], [420929008, 385195002, 385196001, 385189003, 425965000, 385182007, 385185009, 385193009, 420292003, 761899004], [385194003, 706493001, 733019001, 420929008, 725127002, 385192004, 385184008, 385187001, 462498006, 225079007], [778378003, 778595005, 778377008, 780130002, 778990009, 786110007, 779816008, 779974000, 780133000, 779307000], [725127002, 316963003, 377225006, 409229002, 422053007, 375556001, 420649002, 374594007, 784927000, 376345006], [725127002, 38112003, 697941000, 262052000, 262049008, 261768000, 697940004, 708708008, 264614004, 14209008], [258684004, 408169001, 414718005, 725127002, 418670008, 258685003, 258797006, 418148006, 258798001, 258916009], [725127002, 38112003, 697941000, 262052000, 262049008, 261768000, 697940004, 708708008, 264614004, 14209008], [387458008, 25796002, 431463004, 417980006, 135800003, 432909005, 10692681000119108, 295135004, 725127002, 407674008], [387458008, 25796002, 431463004, 417980006, 135800003, 432909005, 10692681000119108, 295135004, 725127002, 407674008]]
fístula coronaria a partir del ventrículo izquierdo (trastorno)	253724009	trastorno	0	0	[253723003, 128558004, 128556000, 373094009, 373096006, 461384000, 253716004, 253328009, 429620002, 253726006]	0	1.0	3	1.0	[116676008, 116680003, 363698007]	253723003	3	1.0	[116676008, 116680003, 363698007]	253723003	[[116676008, 0], [116680003, 0], [363698007, 0]]	[[118622000, 428794004, 235696004, 235736005, 9058002, 16010007, 307404001, 25335003, 235739003, 235737001], [253535002, 253516002, 871660009, 871668002, 253545000, 253529002, 87878005, 53085002, 250923009, 447673004], [41801008, 713317004, 50018008, 13647002, 119204004, 714761000, 55537005, 371873004, 443113009, 371895000]]	[[116676008, 0], [116680003, 0], [363698007, 0]]	[[118622000, 428794004, 235696004, 235736005, 9058002, 16010007, 307404001, 25335003, 235739003, 235737001], [253535002, 253516002, 871660009, 871668002, 253545000, 253529002, 87878005, 53085002, 250923009, 447673004], [41801008, 713317004, 50018008, 13647002, 119204004, 714761000, 55537005, 371873004, 443113009, 371895000]]
