Concepto	ID	Semantic tag	Top	Top Rel	Similares	Palabras no contenida	% palabras contenidas	Relaciones igual 1	% igual 1	Nombres igual 1	ID 1	Relaciones igual match	% igual match	Nombres igual match	ID match	Analogias 1	Analogias 1 Lista	Analogias Sem	Analogias Sem Lista
conductos sublinguales accesorios [como un todo] (estructura corporal)	8710005	estructura corporal	0	1	[262666009, 169601003, 368124000, 730807009, 279805009, 280643009, 730148005, 730399009, 730811003, 280605006]	0	1.0	1	1.0	[116680003]	262666009	2	1.0	[116680003, 272741003]	169601003	[[116680003, 1]]	[[37074007, 368722007, 410727002, 6268000, 254718006, 57764009, 50824001, 73800007, 109464006, 61047005]]	[[116680003, 1], [272741003, 0]]	[[37074007, 368722007, 410727002, 6268000, 254718006, 57764009, 50824001, 73800007, 109464006, 61047005], [182353008, 437882009, 709880000, 384727002, 81468006, 36169008, 79989003, 38848004, 19359003, 64633006]]
inserción de dispositivo de braquiterapia (procedimiento)	698850002	procedimiento	2	2	[371792008, 719904004, 450610003, 439244000, 275001008, 68972003, 860655001, 232491007, 231776006, 446127008]	0	1.0	1	1.0	[116680003]	371792008	3	0.75	[363699004, 116680003, 260686004]	450610003	[[116680003, 7]]	[[719904004, 450610003, 183254008, 860655001, 275001008, 706763008, 705985004, 68972003, 313041002, 385587008]]	[[363699004, 0], [116680003, -1], [260686004, 1]]	[[371792008, 25742001, 467277003, 464886007, 463167005, 469830009, 466356009, 464897007, 467730009, 702028007], [371792008, 152198000, 384692006, 228687008, 228686004, 228692005, 228688003, 228685000, 228695007, 228684001], [313029009, 257867005, 425362007, 129311003, 281698007, 129325002, 129303008, 277763000, 367558000, 129336009]]
nicotinamida adenina dinucleótido fosfato reducida (NADPH) deshidrogenasa (quinona) (sustancia)	71283009	sustancia	0	0	[22196004, 60187006, 130146002, 18490007, 58043003, 131144006, 40879004, 45373006, 51824007, 56838004]	0	1.0	2	1.0	[116680003, 726542003]	22196004	2	1.0	[116680003, 726542003]	22196004	[[116680003, 0], [726542003, 0]]	[[68101005, 784019007, 21533003, 26160000, 129922006, 129919009, 129921004, 1672007, 771370002, 130944003], [736199008, 130121002, 130160000, 784018004, 130122009, 61643008, 112058000, 129954002, 24791003, 130144004]]	[[116680003, 0], [726542003, 0]]	[[68101005, 784019007, 21533003, 26160000, 129922006, 129919009, 129921004, 1672007, 771370002, 130944003], [736199008, 130121002, 130160000, 784018004, 130122009, 61643008, 112058000, 129954002, 24791003, 130144004]]
nervio esplácnico menor [como un todo] (estructura corporal)	280505000	estructura corporal	0	0	[280503007, 728669000, 181109008, 280272000, 181054007, 181055008, 280506004, 369405001, 280507008, 311223006]	0	1.0	2	1.0	[116680003, 272741003]	280503007	2	1.0	[116680003, 272741003]	280503007	[[116680003, 0], [272741003, 0]]	[[58931002, 48907001, 11018001, 75998006, 57421003, 41077007, 36007006, 33338009, 85752009, 400983004], [182353008, 709880000, 437882009, 384727002, 24614000, 36169008, 64214009, 36368009, 39509000, 308764001]]	[[116680003, 0], [272741003, 0]]	[[58931002, 48907001, 11018001, 75998006, 57421003, 41077007, 36007006, 33338009, 85752009, 400983004], [182353008, 709880000, 437882009, 384727002, 24614000, 36169008, 64214009, 36368009, 39509000, 308764001]]
amputación del brazo a través del codo (procedimiento)	23425005	procedimiento	0	0	[59793000, 13995008, 299214002, 275095009, 45858002, 40658002, 724201000, 180011006, 261459001, 396767001]	0	1.0	3	1.0	[116680003, 260686004, 405813007]	59793000	3	1.0	[116680003, 260686004, 405813007]	59793000	[[116680003, -1], [260686004, -1], [405813007, -1]]	[[89699003, 5780004, 297289008, 91362006, 74493001, 26781007, 46564005, 19785001, 17292004, 20963009], [129309007, 129410003, 129264002, 257890000, 13191003, 256644001, 129299003, 367558000, 277763000, 129318009], [40983000, 724938008, 724939000, 110716002, 5777000, 735666001, 41821009, 110717006, 368149001, 368148009]]	[[116680003, -1], [260686004, -1], [405813007, -1]]	[[89699003, 5780004, 297289008, 91362006, 74493001, 26781007, 46564005, 19785001, 17292004, 20963009], [129309007, 129410003, 129264002, 257890000, 13191003, 256644001, 129299003, 367558000, 277763000, 129318009], [40983000, 724938008, 724939000, 110716002, 5777000, 735666001, 41821009, 110717006, 368149001, 368148009]]
liquen simple de vulva (trastorno)	402243008	trastorno	0	0	[402240006, 402241005, 721199003, 237112004, 721171007, 238669003, 724465009, 289484007, 721212001, 53891004]	0	1.0	5	1.0	[116680003, 116676008, 42752001, 263502005, 363698007]	402240006	5	1.0	[116680003, 116676008, 42752001, 263502005, 363698007]	402240006	[[116680003, 0], [116676008, 0], [42752001, 0], [263502005, 0], [363698007, 0]]	[[53891004, 240481008, 402349005, 196366009, 238933009, 41890004, 4859009, 64540004, 111197009, 721199003], [699289006, 702352006, 67103005, 289479001, 263799005, 263800009, 20369000, 405819006, 720528002, 448285003], [418363000, 424492005, 707150004, 238695001, 418290006, 403574001, 240699006, 201025002, 201024003, 67882000], [90734009, 160900005, 716771000, 238587006, 238561006, 25649003, 255212004, 161901003, 39196007, 724748004], [39937001, 371347004, 70762009, 280418005, 36141000, 128252004, 71718006, 23267004, 33712006, 23747009]]	[[116680003, 0], [116676008, 0], [42752001, 0], [263502005, 0], [363698007, 0]]	[[53891004, 240481008, 402349005, 196366009, 238933009, 41890004, 4859009, 64540004, 111197009, 721199003], [699289006, 702352006, 67103005, 289479001, 263799005, 263800009, 20369000, 405819006, 720528002, 448285003], [418363000, 424492005, 707150004, 238695001, 418290006, 403574001, 240699006, 201025002, 201024003, 67882000], [90734009, 160900005, 716771000, 238587006, 238561006, 25649003, 255212004, 161901003, 39196007, 724748004], [39937001, 371347004, 70762009, 280418005, 36141000, 128252004, 71718006, 23267004, 33712006, 23747009]]
intolerancia a la lactosa por falta de persistencia de lactasa intestinal (hallazgo)	782337001	hallazgo	0	0	[782334008, 782333002, 782336005, 785696007, 785704008, 782415009, 54250004, 782339003, 197493001, 190751001]	0	1.0	2	0.6667	[116680003, 47429007]	782334008	2	0.6667	[116680003, 47429007]	782334008	[[116680003, 0], [47429007, -1]]	[[782415009, 190751001, 340519003, 251399004, 785696007, 346544002, 346403001, 251403008, 286779004, 738069006], [88138002, 197494007, 37742005, 386223004, 86713007, 820008, 710140005, 249521002, 710145000, 243649008]]	[[116680003, 0], [47429007, -1]]	[[782415009, 190751001, 340519003, 251399004, 785696007, 346544002, 346403001, 251403008, 286779004, 738069006], [88138002, 197494007, 37742005, 386223004, 86713007, 820008, 710140005, 249521002, 710145000, 243649008]]
construcción de prótesis obturatriz transitoria a medida (procedimiento)	441225008	procedimiento	1	1	[441250006, 441224007, 440713004, 441247008, 440407007, 440241001, 439761003, 439865001, 439975002, 440704001]	0	1.0	1	0.5	[116680003]	441250006	3	1.0	[363699004, 116680003, 260686004]	441224007	[[116680003, 0]]	[[440713004, 441224007, 440407007, 439975002, 440241001, 441247008, 440704001, 439865001, 439761003, 440705000]]	[[363699004, 0], [116680003, 0], [260686004, 0]]	[[441250006, 441247008, 440407007, 441224007, 440158002, 439761003, 440152001, 440713004, 439865001, 440153006], [440713004, 440407007, 441250006, 441224007, 439975002, 440241001, 440704001, 439761003, 441247008, 439865001], [440647007, 439237009, 129376004, 129354008, 129401006, 233230003, 129345005, 14737000, 788288006, 282089006]]
aplasia congénita de escroto (trastorno)	204907006	trastorno	0	0	[35484002, 702611008, 236779000, 724513009, 838362006, 702612001, 723554006, 702627001, 403548007, 275416002]	0	1.0	5	1.0	[116680003, 116676008, 246454002, 363698007, 370135005]	35484002	5	1.0	[116680003, 116676008, 246454002, 363698007, 370135005]	35484002	[[116680003, -1], [116676008, 2], [246454002, -1], [363698007, -1], [370135005, 0]]	[[254237003, 204908001, 703864002, 447738006, 204912007, 702627001, 445909003, 81992007, 287771008, 236331009], [204908001, 702627001, 45486003, 702624008, 702623002, 236780002, 249233008, 204912007, 253828000, 359536009], [236779000, 236780002, 276332008, 75603009, 89966002, 276331001, 49701002, 253849004, 431005, 702462000], [119181002, 281714003, 281718000, 281640004, 284539009, 699635002, 281708005, 281741008, 281713009, 372238007], [308490002, 308489006, 29458008, 311688009, 702640006, 278923009, 229623002, 272515006, 415178003, 719982003]]	[[116680003, -1], [116676008, 2], [246454002, -1], [363698007, -1], [370135005, 0]]	[[254237003, 204908001, 703864002, 447738006, 204912007, 702627001, 445909003, 81992007, 287771008, 236331009], [204908001, 702627001, 45486003, 702624008, 702623002, 236780002, 249233008, 204912007, 253828000, 359536009], [236779000, 236780002, 276332008, 75603009, 89966002, 276331001, 49701002, 253849004, 431005, 702462000], [119181002, 281714003, 281718000, 281640004, 284539009, 699635002, 281708005, 281741008, 281713009, 372238007], [308490002, 308489006, 29458008, 311688009, 702640006, 278923009, 229623002, 272515006, 415178003, 719982003]]
producto que contiene exactamente ganirelix 500 microgramos por cada mililitro de solución inyectable de liberación convencional (fármaco de uso clínico)	781907000	fármaco de uso clínico	0	0	[781790002, 781771005, 782047007, 782116004, 781826007, 781804006, 781879002, 781757002, 782043006, 781834001]	0	1.0	9	0.9	[411116001, 116680003, 766952006, 733724008, 733725009, 733722007, 762949000, 733723002, 732943007]	781790002	9	0.9	[411116001, 116680003, 766952006, 733724008, 733725009, 733722007, 762949000, 733723002, 732943007]	781790002	[[411116001, 0], [116680003, 0], [766952006, 0], [733724008, 0], [733725009, 0], [733722007, 0], [762949000, 0], [733723002, 0], [732943007, 0]]	[[385219001, 385221006, 385223009, 385220007, 421637006, 783748000, 763446005, 385224003, 385198000, 385026009], [779354001, 779728007, 778196004, 779879006, 779152005, 779623006, 779084001, 782427007, 781311002, 779383003], [38112003, 262049008, 261768000, 262052000, 708708008, 697941000, 697940004, 264614004, 96002002, 82609006], [732775002, 334272005, 433216006, 441358002, 781804006, 766062001, 353131001, 375731009, 781826007, 326781009], [258685003, 414718005, 418042005, 258800008, 258803005, 258916009, 258799009, 258801007, 258684004, 228924001], [258773002, 419346007, 426229009, 417932008, 258808001, 418081005, 258811000, 258952008, 418948007, 413913003], [395728002, 708808004, 735229000, 703361000, 771590007, 733487000, 724037000, 782371005, 109202005, 783435000], [38112003, 262049008, 261768000, 262052000, 708708008, 697941000, 697940004, 264614004, 96002002, 82609006], [395728002, 708808004, 735229000, 703361000, 771590007, 733487000, 724037000, 782371005, 109202005, 783435000]]	[[411116001, 0], [116680003, 0], [766952006, 0], [733724008, 0], [733725009, 0], [733722007, 0], [762949000, 0], [733723002, 0], [732943007, 0]]	[[385219001, 385221006, 385223009, 385220007, 421637006, 783748000, 763446005, 385224003, 385198000, 385026009], [779354001, 779728007, 778196004, 779879006, 779152005, 779623006, 779084001, 782427007, 781311002, 779383003], [38112003, 262049008, 261768000, 262052000, 708708008, 697941000, 697940004, 264614004, 96002002, 82609006], [732775002, 334272005, 433216006, 441358002, 781804006, 766062001, 353131001, 375731009, 781826007, 326781009], [258685003, 414718005, 418042005, 258800008, 258803005, 258916009, 258799009, 258801007, 258684004, 228924001], [258773002, 419346007, 426229009, 417932008, 258808001, 418081005, 258811000, 258952008, 418948007, 413913003], [395728002, 708808004, 735229000, 703361000, 771590007, 733487000, 724037000, 782371005, 109202005, 783435000], [38112003, 262049008, 261768000, 262052000, 708708008, 697941000, 697940004, 264614004, 96002002, 82609006], [395728002, 708808004, 735229000, 703361000, 771590007, 733487000, 724037000, 782371005, 109202005, 783435000]]
sobredosis de cisaprida, con intención indeterminada (trastorno)	295413002	trastorno	0	0	[296065000, 295875005, 295447004, 295922007, 296151004, 295152000, 296732002, 296277004, 295926005, 296160007]	0	1.0	2	1.0	[116680003, 246075003]	296065000	2	1.0	[116680003, 246075003]	296065000	[[116680003, 0], [246075003, 0]]	[[295410004, 296062002, 295872008, 295444006, 295919005, 295149008, 296148006, 296729000, 295923002, 296274006], [387164008, 725787005, 96050003, 395774003, 387534007, 395772004, 372596005, 372595009, 372594008, 273945008]]	[[116680003, 0], [246075003, 0]]	[[295410004, 296062002, 295872008, 295444006, 295919005, 295149008, 296148006, 296729000, 295923002, 296274006], [387164008, 725787005, 96050003, 395774003, 387534007, 395772004, 372596005, 372595009, 372594008, 273945008]]
producto que contiene exactamente cloruro de decualinio 250 microgramos por cada pastilla dura de disolución oromucosa de liberación convencional (fármaco de uso clínico)	331194005	fármaco de uso clínico	0	0	[331236004, 331171009, 134809005, 370270000, 134812008, 331348004, 134810000, 134808002, 331255004, 134806003]	0	1.0	10	1.0	[763032000, 411116001, 732944001, 732947008, 116680003, 766952006, 732945000, 732946004, 762949000, 732943007]	331236004	10	1.0	[763032000, 411116001, 732944001, 732947008, 116680003, 766952006, 732945000, 732946004, 762949000, 732943007]	331236004	[[763032000, 0], [411116001, 0], [732944001, 0], [732947008, 0], [116680003, 0], [766952006, 1], [732945000, 1], [732946004, 1], [762949000, 0], [732943007, 0]]	[[733000006, 700614007, 447079001, 312600002, 764501003, 385060002, 447050008, 421620004, 421701006, 134808002], [764501003, 134806003, 331348004, 134807007, 764773003, 134809005, 134808002, 134812008, 370270000, 134810000], [732617008, 88864006, 377278005, 417367001, 784981002, 765960002, 377279002, 322888009, 765690006, 408605005], [733000006, 700614007, 447079001, 312600002, 764501003, 385060002, 447050008, 421620004, 421701006, 134808002], [778935002, 779445003, 778708001, 786412009, 786108005, 785625002, 779910001, 778461008, 778941009, 786239003], [732617008, 38112003, 261768000, 262052000, 708708008, 262049008, 697941000, 697940004, 264614004, 422261006], [732617008, 258685003, 414718005, 418042005, 88864006, 258838007, 258800008, 258803005, 258916009, 258801007], [732617008, 38112003, 261768000, 262052000, 708708008, 262049008, 697941000, 697940004, 264614004, 422261006], [396013001, 395927000, 108459001, 391726005, 126147005, 422394006, 31178001, 387239001, 46887006, 724005001], [396013001, 395927000, 108459001, 391726005, 126147005, 422394006, 31178001, 387239001, 46887006, 724005001]]	[[763032000, 0], [411116001, 0], [732944001, 0], [732947008, 0], [116680003, 0], [766952006, 1], [732945000, 1], [732946004, 1], [762949000, 0], [732943007, 0]]	[[733000006, 700614007, 447079001, 312600002, 764501003, 385060002, 447050008, 421620004, 421701006, 134808002], [764501003, 134806003, 331348004, 134807007, 764773003, 134809005, 134808002, 134812008, 370270000, 134810000], [732617008, 88864006, 377278005, 417367001, 784981002, 765960002, 377279002, 322888009, 765690006, 408605005], [733000006, 700614007, 447079001, 312600002, 764501003, 385060002, 447050008, 421620004, 421701006, 134808002], [778935002, 779445003, 778708001, 786412009, 786108005, 785625002, 779910001, 778461008, 778941009, 786239003], [732617008, 38112003, 261768000, 262052000, 708708008, 262049008, 697941000, 697940004, 264614004, 422261006], [732617008, 258685003, 414718005, 418042005, 88864006, 258838007, 258800008, 258803005, 258916009, 258801007], [732617008, 38112003, 261768000, 262052000, 708708008, 262049008, 697941000, 697940004, 264614004, 422261006], [396013001, 395927000, 108459001, 391726005, 126147005, 422394006, 31178001, 387239001, 46887006, 724005001], [396013001, 395927000, 108459001, 391726005, 126147005, 422394006, 31178001, 387239001, 46887006, 724005001]]
capaz de caminar sobre una línea estrecha (hallazgo)	282222007	hallazgo	0	0	[282223002, 282226005, 282221000, 715011007, 282149002, 715012000, 715032004, 282224008, 715031006, 715015003]	0	1.0	3	1.0	[363713009, 116680003, 363714003]	282223002	3	1.0	[363713009, 116680003, 363714003]	282223002	[[363713009, 0], [116680003, 0], [363714003, 0]]	[[371150009, 282925001, 289117001, 282975004, 286657001, 289109009, 289113002, 286105002, 284095008, 284894006], [364722003, 364912002, 364719000, 366657006, 364923003, 364849007, 364721005, 364720006, 365142006, 365060009], [282221000, 282226005, 282223002, 715010008, 364722003, 700486009, 715015003, 715032004, 715011007, 282149002]]	[[363713009, 0], [116680003, 0], [363714003, 0]]	[[371150009, 282925001, 289117001, 282975004, 286657001, 289109009, 289113002, 286105002, 284095008, 284894006], [364722003, 364912002, 364719000, 366657006, 364923003, 364849007, 364721005, 364720006, 365142006, 365060009], [282221000, 282226005, 282223002, 715010008, 364722003, 700486009, 715015003, 715032004, 715011007, 282149002]]
clenbuterol (sustancia)	418264008	sustancia	0	0	[704987001, 697973006, 430242005, 422794008, 423347007, 387360009, 416859008, 442141001, 714080005, 51321007]	0	1.0	2	1.0	[116680003, 726542003]	704987001	2	1.0	[116680003, 726542003]	704987001	[[116680003, 2], [726542003, 0]]	[[373215002, 395968009, 373227004, 765318009, 372548005, 372622007, 37751002, 789268001, 372661004, 372597001], [763222000, 734721007, 763223005, 767842000, 765317004, 789269009, 734719002, 90971001, 734700007, 294033001]]	[[116680003, 2], [726542003, 0]]	[[373215002, 395968009, 373227004, 765318009, 372548005, 372622007, 37751002, 789268001, 372661004, 372597001], [763222000, 734721007, 763223005, 767842000, 765317004, 789269009, 734719002, 90971001, 734700007, 294033001]]
medición de anticuerpos antinucleares extraíbles de polimiositis-esclerodermia (procedimiento)	122228002	procedimiento	0	0	[122154002, 117917004, 28441008, 122161003, 104376009, 27904004, 117931004, 315182002, 117911003, 31709000]	1	0.8889	3	1.0	[246093002, 116680003, 260686004]	122154002	3	1.0	[246093002, 116680003, 260686004]	122154002	[[246093002, 0], [116680003, -1], [260686004, 0]]	[[116959007, 259925005, 86830003, 31384009, 117216004, 51156002, 403518009, 193252005, 403515007, 403519001], [121258006, 90491003, 169192003, 60799008, 391317009, 722191003, 51571009, 237526003, 407703007, 65117000], [129266000, 257791009, 298053008, 129301005, 278313005, 312883004, 360163006, 129318009, 129381008, 129372002]]	[[246093002, 0], [116680003, -1], [260686004, 0]]	[[116959007, 259925005, 86830003, 31384009, 117216004, 51156002, 403518009, 193252005, 403515007, 403519001], [121258006, 90491003, 169192003, 60799008, 391317009, 722191003, 51571009, 237526003, 407703007, 65117000], [129266000, 257791009, 298053008, 129301005, 278313005, 312883004, 360163006, 129318009, 129381008, 129372002]]
amiloidosis de intestino delgado (trastorno)	721661009	trastorno	0	0	[838365008, 721662002, 721653004, 302354002, 716651004, 721654005, 174005007, 860750004, 721656007, 27461004]	0	1.0	3	0.75	[116676008, 116680003, 363698007]	838365008	3	0.75	[116676008, 116680003, 363698007]	838365008	[[116676008, -1], [116680003, 0], [363698007, 0]]	[[225541009, 61363009, 201337008, 81155006, 31825002, 402720000, 788730006, 402455004, 402458002, 289520002], [119522002, 119523007, 85919009, 27461004, 109985000, 56689002, 737196008, 188691005, 43414009, 253768006], [30315005, 14742008, 32332001, 43414009, 4369007, 64613007, 307198001, 119888006, 27461004, 109985000]]	[[116676008, -1], [116680003, 0], [363698007, 0]]	[[225541009, 61363009, 201337008, 81155006, 31825002, 402720000, 788730006, 402455004, 402458002, 289520002], [119522002, 119523007, 85919009, 27461004, 109985000, 56689002, 737196008, 188691005, 43414009, 253768006], [30315005, 14742008, 32332001, 43414009, 4369007, 64613007, 307198001, 119888006, 27461004, 109985000]]
porción ósea del conducto auditivo [como un todo] (estructura corporal)	362550001	estructura corporal	0	0	[368646007, 362549001, 368640001, 368644005, 368643004, 368641002, 368642009, 368648008, 731921002, 181178004]	0	1.0	2	1.0	[116680003, 272741003]	368646007	2	1.0	[116680003, 272741003]	368646007	[[116680003, 3], [272741003, 0]]	[[66000000, 40691006, 25735001, 314258009, 4375003, 78501003, 314257004, 36610000, 41195007, 10151002], [182353008, 16157006, 69555005, 9854001, 80242008, 525009, 50588006, 38382003, 29471006, 47561009]]	[[116680003, 3], [272741003, 0]]	[[66000000, 40691006, 25735001, 314258009, 4375003, 78501003, 314257004, 36610000, 41195007, 10151002], [182353008, 16157006, 69555005, 9854001, 80242008, 525009, 50588006, 38382003, 29471006, 47561009]]
producto que contiene ácido pantoténico como único ingrediente (producto medicinal)	777060003	producto medicinal	0	0	[775739003, 776965001, 777066009, 777145004, 777208000, 785377004, 785379001, 785352000, 777836003, 775906009]	0	1.0	3	1.0	[127489000, 116680003, 766952006]	775739003	3	1.0	[127489000, 116680003, 766952006]	775739003	[[127489000, 0], [116680003, 0], [766952006, 0]]	[[86431009, 87332005, 8822004, 4864008, 2254005, 226368001, 21706000, 226367006, 115459005, 89506006], [66441000, 763707009, 420674004, 39707000, 424039006, 702807004, 76155001, 785378009, 785753008, 411391000], [38112003, 262049008, 261768000, 262052000, 708708008, 697941000, 102782009, 697940004, 264614004, 96002002]]	[[127489000, 0], [116680003, 0], [766952006, 0]]	[[86431009, 87332005, 8822004, 4864008, 2254005, 226368001, 21706000, 226367006, 115459005, 89506006], [66441000, 763707009, 420674004, 39707000, 424039006, 702807004, 76155001, 785378009, 785753008, 411391000], [38112003, 262049008, 261768000, 262052000, 708708008, 697941000, 102782009, 697940004, 264614004, 96002002]]
determinación del ácido ribonucleico del virus de la hepatitis A (procedimiento)	122334006	procedimiento	0	0	[122366001, 122368000, 118093004, 122367005, 122372001, 121194003, 122299002, 121195002, 122415007, 122306004]	0	1.0	3	1.0	[246093002, 116680003, 260686004]	122366001	3	1.0	[246093002, 116680003, 260686004]	122366001	[[246093002, 0], [116680003, 0], [260686004, 0]]	[[121194003, 121204002, 121195002, 720111006, 121185009, 121184008, 707890003, 707919002, 707923005, 707913001], [118147004, 118148009, 118146008, 118149001, 122298005, 122333000, 122329007, 118014006, 122418009, 122312009], [129266000, 256644001, 367558000, 257890000, 129399000, 129410003, 303996000, 288468001, 257935006, 277763000]]	[[246093002, 0], [116680003, 0], [260686004, 0]]	[[121194003, 121204002, 121195002, 720111006, 121185009, 121184008, 707890003, 707919002, 707923005, 707913001], [118147004, 118148009, 118146008, 118149001, 122298005, 122333000, 122329007, 118014006, 122418009, 122312009], [129266000, 256644001, 367558000, 257890000, 129399000, 129410003, 303996000, 288468001, 257935006, 277763000]]
miopatía con agregados tubulares (trastorno)	240087000	trastorno	0	0	[764994007, 240086009, 764525006, 718572004, 62266001, 703530005, 723439002, 770627003, 429753001, 68186003]	0	1.0	3	1.0	[246454002, 116680003, 363698007]	764994007	3	1.0	[246454002, 116680003, 363698007]	764994007	[[246454002, 0], [116680003, -1], [363698007, 0]]	[[255399007, 348971000119105, 62344005, 31290005, 700257009, 726334003, 45798009, 26408002, 233646003, 734477008], [66091009, 82353009, 276660001, 12427005, 64572001, 19561006, 41574007, 240669002, 4618001, 9834002], [127954009, 244983005, 818995003, 714296004, 280440001, 40859007, 1853009, 24160002, 306801009, 426215008]]	[[246454002, 0], [116680003, -1], [363698007, 0]]	[[255399007, 348971000119105, 62344005, 31290005, 700257009, 726334003, 45798009, 26408002, 233646003, 734477008], [66091009, 82353009, 276660001, 12427005, 64572001, 19561006, 41574007, 240669002, 4618001, 9834002], [127954009, 244983005, 818995003, 714296004, 280440001, 40859007, 1853009, 24160002, 306801009, 426215008]]
producto que contiene bis (dietilditiocarbamato) de cinc como único ingrediente (producto medicinal)	774868003	producto medicinal	0	0	[411469008, 774867008, 411470009, 411466001, 411458005, 126144003, 411384003, 411386001, 411238006, 346412004]	0	1.0	2	1.0	[127489000, 116680003]	411469008	2	1.0	[127489000, 116680003]	411469008	[[127489000, 1], [116680003, -1]]	[[256141008, 256142001, 8354001, 57466007, 55636006, 43514007, 62649009, 256166007, 732727007, 25977009], [768770008, 411466001, 414760009, 411475004, 411361005, 411489009, 411480008, 411474000, 411318007, 411445009]]	[[127489000, 1], [116680003, -1]]	[[256141008, 256142001, 8354001, 57466007, 55636006, 43514007, 62649009, 256166007, 732727007, 25977009], [768770008, 411466001, 414760009, 411475004, 411361005, 411489009, 411480008, 411474000, 411318007, 411445009]]
neoplasia maligna secundaria del cuadrante superior interno de la mama femenina (trastorno)	94653000	trastorno	0	0	[94385006, 94655007, 94387003, 94115006, 93874009, 93876006, 92458002, 92190004, 92460000, 92192007]	0	1.0	3	1.0	[116676008, 116680003, 363698007]	94385006	3	1.0	[116676008, 116680003, 363698007]	94385006	[[116676008, 0], [116680003, 0], [363698007, 5]]	[[14799000, 405843009, 241861008, 94462009, 722671009, 363346000, 699317002, 93941005, 115228006, 94465006], [94297009, 94401004, 93796005, 94176003, 94443006, 93884005, 353511000119101, 353431000119107, 94177007, 94182000], [110505007, 110506008, 110509001, 110507004, 110510006, 110504006, 110511005, 126931007, 110512003, 126932000]]	[[116676008, 0], [116680003, 0], [363698007, 5]]	[[14799000, 405843009, 241861008, 94462009, 722671009, 363346000, 699317002, 93941005, 115228006, 94465006], [94297009, 94401004, 93796005, 94176003, 94443006, 93884005, 353511000119101, 353431000119107, 94177007, 94182000], [110505007, 110506008, 110509001, 110507004, 110510006, 110504006, 110511005, 126931007, 110512003, 126932000]]
producto que contiene exactamente fosfato de estramustina (como fosfato sódico de estramustina) 140 miligramos por cada cápsula para administración oral de liberación convencional (fármaco de uso clínico)	326747003	fármaco de uso clínico	5	5	[783871009, 783870005, 783869009, 783868001, 411418008, 783370004, 765708001, 765875009, 765594009, 781842000]	0	1.0	4	1.0	[127489000, 116680003, 411116001, 766952006]	783871009	11	1.0	[732947008, 411116001, 732944001, 116680003, 763032000, 766952006, 732945000, 762949000, 732946004, 766939001, 732943007]	783370004	[[127489000, -1], [116680003, -1], [411116001, -1], [766952006, -1]]	[[326745006, 703111004, 863942001, 96021005, 108765002, 49565007, 426891005, 734494005, 703410009, 763289006], [783871009, 783870005, 783869009, 783868001, 411418008, 783370004, 765708001, 765875009, 765594009, 781842000], [385287007, 387766000, 772564007, 768947009, 772648005, 386577004, 772767002, 440284000, 768965008, 768949007], [769130002, 766462008, 785022003, 374780009, 766587003, 766492004, 766457007, 374631006, 333340001, 766510008]]	[[732947008, -1], [411116001, 7], [732944001, -1], [116680003, 4], [763032000, -1], [766952006, -1], [732945000, -1], [762949000, -1], [732946004, -1], [766939001, -1], [732943007, 0]]	[[326745006, 863942001, 703410009, 703111004, 765333001, 126084009, 82224005, 96024002, 763289006, 412174005], [421026006, 764780001, 421366001, 385032004, 385085006, 764774009, 421873001, 420692007, 385039008, 385024007], [703111004, 82224005, 703410009, 863942001, 126084009, 765333001, 412174005, 763289006, 96024002, 326745006], [779932005, 779509003, 779274005, 780656008, 779186001, 780286009, 780572009, 778729005, 773249004, 778849005], [326745006, 863942001, 703410009, 703111004, 765333001, 126084009, 82224005, 96024002, 763289006, 412174005], [82224005, 765333001, 126084009, 703111004, 412174005, 703410009, 56227008, 96024002, 763289006, 387061002], [703410009, 765333001, 703111004, 126084009, 82224005, 412174005, 96024002, 763289006, 56227008, 863942001], [326745006, 763289006, 412174005, 96024002, 56227008, 703111004, 126084009, 703410009, 765333001, 82224005], [82224005, 765333001, 126084009, 703111004, 412174005, 703410009, 56227008, 96024002, 763289006, 387061002], [870408002, 788025000, 787981006, 773871002, 773892002, 788067009, 773865008, 787992007, 773915000, 773873004], [326745006, 108765002, 703111004, 96021005, 426891005, 763289006, 703410009, 863942001, 96024002, 765333001]]
